9838000000.0000	  -0.3134	  -0.2962	  -0.3270	  -0.8288	  -0.3298	  -0.8278	  -0.0091	   0.4302
9859000000.0000	  -0.3141	  -0.2958	  -0.3318	  -0.8259	  -0.3348	  -0.8250	  -0.0054	   0.4304
9880000000.0000	  -0.3147	  -0.2953	  -0.3361	  -0.8233	  -0.3394	  -0.8224	  -0.0010	   0.4316
9901000000.0000	  -0.3152	  -0.2950	  -0.3398	  -0.8223	  -0.3427	  -0.8204	   0.0038	   0.4322
9922000000.0000	  -0.3156	  -0.2948	  -0.3442	  -0.8204	  -0.3479	  -0.8181	   0.0090	   0.4318
9943000000.0000	  -0.3162	  -0.2945	  -0.3496	  -0.8205	  -0.3525	  -0.8172	   0.0135	   0.4318
9964000000.0000	  -0.3165	  -0.2945	  -0.3554	  -0.8179	  -0.3578	  -0.8153	   0.0176	   0.4313
9985000000.0000	  -0.3169	  -0.2936	  -0.3603	  -0.8146	  -0.3634	  -0.8130	   0.0217	   0.4312
10006000000.0000	  -0.3176	  -0.2928	  -0.3640	  -0.8121	  -0.3680	  -0.8101	   0.0261	   0.4312
10027000000.0000	  -0.3183	  -0.2928	  -0.3671	  -0.8109	  -0.3714	  -0.8077	   0.0306	   0.4310
10048000000.0000	  -0.3189	  -0.2923	  -0.3722	  -0.8098	  -0.3760	  -0.8054	   0.0361	   0.4311
10069000000.0000	  -0.3197	  -0.2917	  -0.3777	  -0.8089	  -0.3805	  -0.8038	   0.0416	   0.4311
10090000000.0000	  -0.3202	  -0.2915	  -0.3843	  -0.8055	  -0.3860	  -0.8018	   0.0463	   0.4300
10111000000.0000	  -0.3211	  -0.2912	  -0.3890	  -0.8022	  -0.3907	  -0.7997	   0.0503	   0.4294
10132000000.0000	  -0.3219	  -0.2903	  -0.3927	  -0.7998	  -0.3957	  -0.7968	   0.0540	   0.4291
10153000000.0000	  -0.3222	  -0.2903	  -0.3961	  -0.7977	  -0.4010	  -0.7937	   0.0577	   0.4289
10174000000.0000	  -0.3233	  -0.2902	  -0.4013	  -0.7970	  -0.4045	  -0.7914	   0.0621	   0.4289
10195000000.0000	  -0.3240	  -0.2895	  -0.4064	  -0.7944	  -0.4090	  -0.7887	   0.0673	   0.4281
10216000000.0000	  -0.3246	  -0.2891	  -0.4116	  -0.7903	  -0.4133	  -0.7862	   0.0725	   0.4269
10237000000.0000	  -0.3248	  -0.2895	  -0.4161	  -0.7869	  -0.4182	  -0.7848	   0.0772	   0.4256
10258000000.0000	  -0.3254	  -0.2886	  -0.4199	  -0.7855	  -0.4221	  -0.7822	   0.0820	   0.4248
10279000000.0000	  -0.3262	  -0.2888	  -0.4238	  -0.7831	  -0.4276	  -0.7794	   0.0864	   0.4246
10300000000.0000	  -0.3267	  -0.2880	  -0.4279	  -0.7814	  -0.4310	  -0.7765	   0.0905	   0.4243
10321000000.0000	  -0.3274	  -0.2869	  -0.4332	  -0.7795	  -0.4350	  -0.7742	   0.0948	   0.4238
10342000000.0000	  -0.3281	  -0.2860	  -0.4387	  -0.7774	  -0.4392	  -0.7719	   0.0997	   0.4228
10363000000.0000	  -0.3285	  -0.2850	  -0.4440	  -0.7735	  -0.4443	  -0.7684	   0.1040	   0.4215
10384000000.0000	  -0.3285	  -0.2848	  -0.4478	  -0.7697	  -0.4477	  -0.7658	   0.1082	   0.4202
10405000000.0000	  -0.3287	  -0.2849	  -0.4501	  -0.7673	  -0.4522	  -0.7632	   0.1122	   0.4190
10426000000.0000	  -0.3297	  -0.2849	  -0.4534	  -0.7666	  -0.4568	  -0.7618	   0.1165	   0.4179
10447000000.0000	  -0.3306	  -0.2840	  -0.4588	  -0.7648	  -0.4611	  -0.7599	   0.1201	   0.4171
10468000000.0000	  -0.3303	  -0.2831	  -0.4650	  -0.7628	  -0.4667	  -0.7563	   0.1242	   0.4151
10489000000.0000	  -0.3312	  -0.2819	  -0.4710	  -0.7584	  -0.4706	  -0.7521	   0.1279	   0.4134
10510000000.0000	  -0.3312	  -0.2812	  -0.4752	  -0.7539	  -0.4752	  -0.7483	   0.1324	   0.4124
10531000000.0000	  -0.3311	  -0.2807	  -0.4764	  -0.7516	  -0.4774	  -0.7459	   0.1371	   0.4111
10552000000.0000	  -0.3326	  -0.2806	  -0.4801	  -0.7496	  -0.4814	  -0.7439	   0.1413	   0.4092
10573000000.0000	  -0.3335	  -0.2793	  -0.4859	  -0.7475	  -0.4871	  -0.7429	   0.1454	   0.4087
10594000000.0000	  -0.3338	  -0.2793	  -0.4922	  -0.7447	  -0.4913	  -0.7394	   0.1504	   0.4063
10615000000.0000	  -0.3331	  -0.2789	  -0.4967	  -0.7416	  -0.4960	  -0.7364	   0.1533	   0.4042
10636000000.0000	  -0.3335	  -0.2782	  -0.5003	  -0.7366	  -0.5004	  -0.7316	   0.1576	   0.4033
10657000000.0000	  -0.3332	  -0.2776	  -0.5026	  -0.7325	  -0.5032	  -0.7274	   0.1618	   0.4015
10678000000.0000	  -0.3340	  -0.2776	  -0.5067	  -0.7298	  -0.5062	  -0.7260	   0.1655	   0.4002
10699000000.0000	  -0.3358	  -0.2773	  -0.5100	  -0.7287	  -0.5104	  -0.7235	   0.1697	   0.3996
10720000000.0000	  -0.3353	  -0.2762	  -0.5142	  -0.7278	  -0.5139	  -0.7213	   0.1731	   0.3972
10741000000.0000	  -0.3375	  -0.2756	  -0.5205	  -0.7242	  -0.5186	  -0.7195	   0.1767	   0.3960
10762000000.0000	  -0.3371	  -0.2755	  -0.5244	  -0.7200	  -0.5227	  -0.7163	   0.1802	   0.3946
10783000000.0000	  -0.3369	  -0.2750	  -0.5285	  -0.7168	  -0.5281	  -0.7120	   0.1843	   0.3921
10804000000.0000	  -0.3371	  -0.2744	  -0.5310	  -0.7127	  -0.5304	  -0.7079	   0.1886	   0.3905
10825000000.0000	  -0.3377	  -0.2745	  -0.5341	  -0.7096	  -0.5337	  -0.7041	   0.1924	   0.3883
10846000000.0000	  -0.3398	  -0.2748	  -0.5382	  -0.7082	  -0.5382	  -0.7028	   0.1950	   0.3866
