487.1271	10
488.8221	10
490.5172	10
492.2122	12
493.9073	12
495.6023	13
497.2973	13
498.9924	13
500.6874	16
502.3825	21
504.0775	25
505.7726	32
507.4676	36
509.1627	54
510.8577	78
512.5527	104
514.2478	161
515.9428	274
517.6379	581
519.3329	1118
521.0280	1614
522.7230	1588
524.4180	1124
526.1131	623
527.8082	326
529.5032	189
531.1982	128
532.8932	97
534.5883	76
536.2834	63
537.9784	53
539.6735	45
541.3685	40
543.0635	36
544.7586	31
546.4536	26
548.1487	26
549.8437	24
551.5388	21
553.2338	19
554.9288	17
556.6239	14
