      737.923800,     679.000000
      739.490400,     693.000000
      741.056900,     686.000000
      742.623400,     650.000000
      744.190000,     645.000000
      745.756500,     650.000000
      747.323100,     631.000000
      748.889600,     627.000000
      750.456100,     635.000000
      752.022600,     646.000000
      753.589200,     647.000000
      755.155800,     641.000000
      756.722300,     648.000000
      758.288800,     646.000000
      759.855300,     639.000000
      761.421900,     651.000000
      762.988400,     648.000000
      764.554900,     642.000000
      766.121500,     660.000000
      767.688000,     659.000000
      769.254600,     665.000000
      770.821100,     673.000000
      772.387600,     664.000000
      773.954200,     636.000000
      775.520700,     651.000000
      777.087200,     646.000000
      778.653700,     636.000000
      780.220300,     634.000000
      781.786900,     638.000000
      783.353400,     638.000000
      784.919900,     646.000000
      786.486500,     659.000000
      788.053000,     662.000000
      789.619500,     653.000000
      791.186000,     631.000000
      792.752600,     642.000000
      794.319200,     648.000000
      795.885700,     631.000000
      797.452200,     625.000000
      799.018700,     639.000000
      800.585300,     635.000000
      802.151800,     661.000000
      803.718300,     642.000000
      805.284900,     644.000000
      806.851400,     651.000000
      808.418000,     662.000000
      809.984500,     648.000000
      811.551000,     642.000000
      813.117600,     646.000000
      814.684100,     641.000000
      816.250600,     644.000000
      817.817100,     651.000000
      819.383700,     654.000000
      820.950300,     658.000000
      822.516800,     650.000000
      824.083300,     638.000000
      825.649800,     632.000000
      827.216400,     624.000000
      828.782900,     626.000000
      830.349500,     630.000000
      831.916000,     635.000000
      833.482500,     647.000000
      835.049100,     621.000000
      836.615600,     643.000000
      838.182100,     640.000000
      839.748700,     638.000000
      841.315200,     640.000000
      842.881700,     643.000000
      844.448300,     648.000000
      846.014800,     641.000000
      847.581400,     630.000000
      849.147900,     640.000000
      850.714400,     625.000000
      852.280900,     615.000000
      853.847500,     624.000000
      855.414100,     621.000000
      856.980600,     619.000000
      858.547100,     613.000000
      860.113600,     596.000000
      861.680200,     604.000000
      863.246700,     622.000000
      864.813200,     611.000000
      866.379800,     615.000000
      867.946300,     608.000000
      869.512900,     614.000000
      871.079400,     601.000000
      872.645900,     611.000000
      874.212500,     604.000000
      875.779000,     585.000000
      877.345500,     600.000000
      878.912000,     607.000000
      880.478600,     602.000000
      882.045200,     591.000000
      883.611700,     592.000000
      885.178200,     599.000000
      886.744800,     576.000000
      888.311300,     576.000000
      889.877800,     589.000000
      891.444300,     601.000000
      893.010900,     602.000000
      894.577500,     594.000000
      896.144000,     595.000000
      897.710500,     597.000000
      899.277000,     593.000000
      900.843600,     586.000000
      902.410100,     579.000000
      903.976600,     595.000000
      905.543200,     595.000000
      907.109700,     588.000000
      908.676300,     577.000000
      910.242800,     579.000000
      911.809300,     584.000000
      913.375900,     569.000000
      914.942400,     590.000000
      916.508900,     580.000000
      918.075400,     589.000000
      919.642000,     587.000000
      921.208600,     573.000000
      922.775100,     571.000000
      924.341600,     588.000000
      925.908100,     571.000000
      927.474700,     585.000000
      929.041200,     575.000000
      930.607800,     571.000000
      932.174300,     561.000000
      933.740800,     572.000000
      935.307400,     578.000000
      936.873900,     574.000000
      938.440400,     566.000000
      940.007000,     549.000000
      941.573500,     546.000000
      943.140000,     563.000000
      944.706600,     568.000000
      946.273100,     567.000000
      947.839700,     574.000000
      949.406200,     567.000000
      950.972700,     569.000000
      952.539200,     571.000000
      954.105800,     565.000000
      955.672400,     562.000000
      957.238900,     567.000000
      958.805400,     542.000000
      960.371900,     561.000000
      961.938500,     554.000000
      963.505000,     566.000000
      965.071500,     558.000000
      966.638100,     587.000000
      968.204600,     570.000000
      969.771200,     568.000000
      971.337700,     580.000000
      972.904200,     584.000000
      974.470800,     573.000000
      976.037300,     574.000000
      977.603800,     564.000000
      979.170300,     563.000000
      980.736900,     558.000000
      982.303500,     565.000000
      983.870000,     576.000000
      985.436500,     569.000000
      987.003100,     563.000000
      988.569600,     550.000000
      990.136100,     565.000000
      991.702600,     566.000000
      993.269200,     563.000000
      994.835800,     571.000000
      996.402300,     568.000000
      997.968800,     563.000000
      999.535300,     577.000000
     1001.102000,     576.000000
     1002.668000,     563.000000
     1004.235000,     572.000000
     1005.802000,     579.000000
     1007.368000,     584.000000
     1008.935000,     559.000000
     1010.501000,     561.000000
     1012.068000,     551.000000
     1013.634000,     557.000000
     1015.201000,     574.000000
     1016.767000,     575.000000
     1018.334000,     566.000000
     1019.900000,     576.000000
     1021.467000,     573.000000
     1023.033000,     574.000000
     1024.600000,     540.000000
     1026.167000,     556.000000
     1027.733000,     565.000000
     1029.300000,     556.000000
     1030.866000,     550.000000
     1032.433000,     569.000000
     1033.999000,     566.000000
     1035.566000,     546.000000
     1037.132000,     550.000000
     1038.699000,     554.000000
     1040.265000,     557.000000
     1041.832000,     553.000000
     1043.398000,     547.000000
     1044.965000,     539.000000
     1046.531000,     542.000000
     1048.098000,     548.000000
     1049.665000,     542.000000
     1051.231000,     526.000000
     1052.798000,     510.000000
     1054.364000,     516.000000
     1055.931000,     526.000000
     1057.497000,     531.000000
     1059.064000,     526.000000
     1060.630000,     539.000000
     1062.197000,     553.000000
     1063.763000,     542.000000
     1065.330000,     537.000000
     1066.896000,     524.000000
     1068.463000,     526.000000
     1070.029000,     530.000000
     1071.596000,     522.000000
     1073.162000,     522.000000
     1074.729000,     536.000000
     1076.296000,     528.000000
     1077.862000,     522.000000
     1079.429000,     520.000000
     1080.995000,     505.000000
     1082.562000,     508.000000
     1084.128000,     511.000000
     1085.695000,     521.000000
     1087.261000,     525.000000
     1088.828000,     513.000000
     1090.394000,     509.000000
     1091.961000,     503.000000
     1093.527000,     503.000000
     1095.094000,     507.000000
     1096.661000,     510.000000
     1098.227000,     493.000000
     1099.794000,     492.000000
     1101.360000,     494.000000
     1102.927000,     502.000000
     1104.493000,     520.000000
     1106.060000,     512.000000
     1107.626000,     499.000000
     1109.193000,     527.000000
     1110.759000,     521.000000
     1112.326000,     512.000000
     1113.892000,     499.000000
     1115.459000,     508.000000
     1117.026000,     498.000000
     1118.592000,     502.000000
     1120.159000,     498.000000
     1121.725000,     515.000000
     1123.292000,     501.000000
     1124.858000,     494.000000
     1126.425000,     510.000000
     1127.991000,     521.000000
     1129.558000,     525.000000
     1131.124000,     506.000000
     1132.691000,     508.000000
     1134.257000,     498.000000
     1135.824000,     511.000000
     1137.391000,     498.000000
     1138.957000,     497.000000
     1140.524000,     497.000000
     1142.090000,     493.000000
     1143.657000,     512.000000
     1145.223000,     519.000000
     1146.790000,     504.000000
     1148.356000,     516.000000
     1149.923000,     514.000000
     1151.489000,     502.000000
     1153.056000,     501.000000
     1154.622000,     521.000000
     1156.189000,     513.000000
     1157.755000,     502.000000
     1159.322000,     516.000000
     1160.889000,     530.000000
     1162.455000,     515.000000
     1164.022000,     517.000000
     1165.588000,     501.000000
     1167.155000,     517.000000
     1168.721000,     503.000000
     1170.288000,     540.000000
     1171.854000,     527.000000
     1173.421000,     505.000000
     1174.987000,     533.000000
     1176.554000,     527.000000
     1178.120000,     542.000000
     1179.687000,     537.000000
     1181.254000,     535.000000
     1182.820000,     530.000000
     1184.387000,     551.000000
     1185.953000,     547.000000
     1187.520000,     548.000000
     1189.086000,     556.000000
     1190.653000,     554.000000
     1192.219000,     543.000000
     1193.786000,     536.000000
     1195.352000,     556.000000
     1196.919000,     564.000000
     1198.485000,     567.000000
     1200.052000,     561.000000
     1201.619000,     586.000000
     1203.185000,     581.000000
     1204.752000,     562.000000
     1206.318000,     582.000000
     1207.885000,     567.000000
     1209.451000,     566.000000
     1211.018000,     576.000000
     1212.584000,     571.000000
     1214.151000,     591.000000
     1215.717000,     593.000000
     1217.284000,     573.000000
     1218.850000,     591.000000
     1220.417000,     577.000000
     1221.983000,     588.000000
     1223.550000,     607.000000
     1225.116000,     580.000000
     1226.683000,     589.000000
     1228.250000,     599.000000
     1229.816000,     586.000000
     1231.383000,     582.000000
     1232.949000,     603.000000
     1234.516000,     611.000000
     1236.082000,     603.000000
     1237.649000,     619.000000
     1239.215000,     588.000000
     1240.782000,     621.000000
     1242.348000,     590.000000
     1243.915000,     588.000000
     1245.481000,     599.000000
     1247.048000,     593.000000
     1248.615000,     575.000000
     1250.181000,     576.000000
     1251.748000,     589.000000
     1253.314000,     542.000000
     1254.881000,     551.000000
     1256.447000,     560.000000
     1258.014000,     550.000000
     1259.580000,     566.000000
     1261.147000,     546.000000
     1262.713000,     509.000000
     1264.280000,     515.000000
     1265.846000,     501.000000
     1267.413000,     522.000000
     1268.979000,     502.000000
     1270.546000,     488.000000
     1272.113000,     491.000000
     1273.679000,     492.000000
     1275.246000,     474.000000
     1276.812000,     451.000000
     1278.379000,     464.000000
     1279.945000,     461.000000
     1281.512000,     443.000000
     1283.078000,     445.000000
     1284.645000,     438.000000
     1286.211000,     425.000000
     1287.778000,     420.000000
     1289.344000,     436.000000
     1290.911000,     409.000000
     1292.478000,     415.000000
     1294.044000,     409.000000
     1295.611000,     399.000000
     1297.177000,     393.000000
     1298.744000,     385.000000
     1300.310000,     381.000000
     1301.877000,     388.000000
     1303.443000,     398.000000
     1305.010000,     386.000000
     1306.576000,     388.000000
     1308.143000,     388.000000
     1309.709000,     384.000000
     1311.276000,     375.000000
     1312.843000,     388.000000
     1314.409000,     412.000000
     1315.976000,     410.000000
     1317.542000,     415.000000
     1319.109000,     444.000000
     1320.675000,     472.000000
     1322.242000,     480.000000
     1323.808000,     500.000000
     1325.375000,     536.000000
     1326.941000,     582.000000
     1328.508000,     619.000000
     1330.074000,     673.000000
     1331.641000,     704.000000
     1333.208000,     748.000000
     1334.774000,     806.000000
     1336.341000,     842.000000
     1337.907000,     858.000000
     1339.474000,     842.000000
     1341.040000,     780.000000
     1342.607000,     703.000000
     1344.173000,     591.000000
     1345.740000,     486.000000
     1347.306000,     401.000000
     1348.873000,     396.000000
     1350.439000,     366.000000
     1352.006000,     351.000000
     1353.573000,     352.000000
     1355.139000,     337.000000
     1356.706000,     349.000000
     1358.272000,     344.000000
     1359.839000,     335.000000
     1361.405000,     336.000000
     1362.972000,     324.000000
     1364.538000,     328.000000
     1366.105000,     326.000000
     1367.671000,     308.000000
     1369.238000,     327.000000
     1370.804000,     324.000000
     1372.371000,     322.000000
     1373.937000,     313.000000
     1375.504000,     306.000000
     1377.071000,     310.000000
     1378.637000,     303.000000
     1380.204000,     303.000000
     1381.770000,     300.000000
     1383.337000,     306.000000
     1384.903000,     308.000000
     1386.470000,     316.000000
     1388.036000,     318.000000
     1389.603000,     311.000000
     1391.169000,     300.000000
     1392.736000,     298.000000
     1394.302000,     305.000000
     1395.869000,     299.000000
     1397.435000,     298.000000
     1399.002000,     305.000000
     1400.569000,     303.000000
     1402.135000,     301.000000
     1403.702000,     299.000000
     1405.268000,     304.000000
     1406.835000,     297.000000
     1408.401000,     289.000000
     1409.968000,     302.000000
     1411.534000,     317.000000
     1413.101000,     310.000000
     1414.667000,     305.000000
     1416.234000,     307.000000
     1417.800000,     297.000000
     1419.367000,     307.000000
     1420.933000,     308.000000
     1422.500000,     315.000000
     1424.067000,     315.000000
     1425.633000,     300.000000
     1427.200000,     313.000000
     1428.766000,     311.000000
     1430.333000,     300.000000
     1431.899000,     296.000000
     1433.466000,     302.000000
     1435.032000,     298.000000
     1436.599000,     294.000000
     1438.165000,     309.000000
     1439.732000,     317.000000
     1441.298000,     315.000000
     1442.865000,     312.000000
     1444.432000,     306.000000
     1445.998000,     305.000000
     1447.565000,     304.000000
     1449.131000,     310.000000
     1450.698000,     316.000000
     1452.264000,     323.000000
     1453.831000,     314.000000
     1455.397000,     306.000000
     1456.964000,     309.000000
     1458.530000,     312.000000
     1460.097000,     311.000000
