39959.65293	20.95
39959.65328	32.38
39959.65362	15.24
39959.65397	20.95
39959.65432	26.67
39959.65466	30.48
39959.65501	40.00
39959.65536	22.86
39959.65571	32.38
39959.65605	36.19
39959.65640	34.29
39959.65675	32.38
39959.65709	20.95
39959.65744	24.76
39959.65779	34.29
39959.65814	13.33
39959.65848	24.76
39959.65883	13.33
39959.65918	32.38
39959.65953	24.76
39959.65987	38.10
39959.66022	22.86
39959.66057	28.57
39959.66091	26.67
39959.66126	24.76
39959.66161	24.76
39959.66196	30.48
39959.66230	32.38
39959.66265	26.67
39959.66300	32.38
39959.66334	32.38
39959.66369	26.67
39959.66404	15.24
39959.66439	32.38
39959.66473	28.57
39959.66508	41.90
39959.66543	32.38
39959.66578	32.38
39959.66612	30.48
39959.66647	26.67
39959.66682	24.76
39959.66716	36.19
39959.66751	20.95
39959.66786	32.38
39959.66821	32.38
39959.66855	26.67
39959.66890	34.29
39959.66925	40.00
39959.66959	20.95
39959.66994	26.67
39959.67029	17.14
39959.67064	26.67
39959.67098	28.57
39959.67133	24.76
39959.67168	13.33
39959.67203	26.67
39959.67237	28.57
39959.67272	32.38
39959.67307	34.29
39959.67341	28.57
39959.67376	26.67
39959.67411	32.38
39959.67446	24.76
39959.67480	20.95
39959.67515	26.67
39959.67550	19.05
39959.67584	32.38
39959.67619	32.38
39959.67654	30.48
39959.67689	15.24
39959.67723	24.76
39959.67758	17.14
39959.67793	32.38
39959.67828	20.95
39959.67862	26.67
39959.67897	40.00
39959.67932	22.86
39959.67966	28.57
39959.68001	26.67
39959.68036	30.48
39959.68071	22.86
39959.68105	30.48
39959.68140	26.67
39959.68175	20.95
39959.68209	24.76
39959.68244	41.90
39959.68279	24.76
39959.68314	34.29
39959.68348	15.24
39959.68383	22.86
39959.68418	32.38
39959.68453	15.24
39959.68487	34.29
39959.68522	34.29
39959.68557	34.29
39959.68591	45.71
39959.68626	30.48
39959.68661	13.33
39959.68696	34.29
39959.68730	26.67
39959.68765	30.48
39959.68800	38.10
39959.68834	30.48
39959.68869	34.29
39959.68904	45.71
39959.68939	32.38
39959.68973	41.90
39959.69008	11.43
39959.69043	19.05
39959.69078	30.48
39959.69112	24.76
39959.69147	24.76
39959.69182	22.86
39959.69216	41.90
39959.69251	34.29
39959.69286	22.86
39959.69321	28.57
39959.69355	22.86
39959.69390	30.48
39959.69425	20.95
39959.69459	22.86
39959.69494	32.38
39959.69529	15.24
39959.69564	26.67
39959.69598	34.29
39959.69633	19.05
39959.69668	41.90
39959.69703	30.48
39959.69737	24.76
39959.69772	19.05
39959.69807	32.38
39959.69841	36.19
39959.69876	40.00
39959.69911	32.38
39959.69946	41.90
39959.69980	24.76
39959.70015	30.48
39959.70050	17.14
39959.70084	26.67
39959.70119	28.57
39959.70154	15.24
39959.70189	17.14
39959.70223	22.86
39959.70258	36.19
39959.70293	17.14
39959.70328	24.76
39959.70362	24.76
39959.70397	32.38
39959.70432	24.76
39959.70466	36.19
39959.70501	38.10
39959.70536	30.48
39959.70571	30.48
39959.70605	34.29
39959.70640	22.86
39959.70675	19.05
39959.70709	19.05
39959.70744	17.14
39959.70779	24.76
39959.70814	30.48
39959.70848	32.38
39959.70883	22.86
39959.70918	30.48
39959.70953	38.10
39959.70987	24.76
39959.71022	36.19
39959.71057	26.67
39959.71091	22.86
39959.71126	30.48
39959.71161	24.76
39959.71196	38.10
39959.71230	28.57
39959.71265	24.76
39959.71300	22.86
39959.71334	22.86
39959.71369	36.19
39959.71404	30.48
39959.71439	40.00
39959.71473	41.90
39959.71508	19.05
39959.71543	22.86
39959.71578	19.05
39959.71612	24.76
39959.71647	28.57
39959.71682	20.95
39959.71716	17.14
39959.71751	34.29
39959.71786	24.76
39959.71821	28.57
39959.71855	22.86
39959.71890	26.67
39959.71925	30.48
39959.71959	32.38
39959.71994	26.67
39959.72029	41.90
39959.72064	30.48
39959.72098	24.76
39959.72133	17.14
39959.72168	30.48
39959.72203	20.95
39959.72237	30.48
39959.72272	32.38
39959.72307	26.67
39959.72341	32.38
39959.72376	24.76
39959.72411	26.67
39959.72446	40.00
39959.72480	28.57
39959.72515	17.14
39959.72550	30.48
39959.72584	24.76
39959.72619	38.10
39959.72654	32.38
39959.72689	34.29
39959.72723	47.62
39959.72758	19.05
39959.72793	38.10
39959.72828	47.62
39959.72862	45.71
39959.72897	30.48
39959.72932	32.38
39959.72966	40.00
39959.73001	17.14
39959.73036	24.76
39959.73071	28.57
39959.73105	28.57
39959.73140	36.19
39959.73175	43.81
39959.73209	24.76
39959.73244	17.14
39959.73279	34.29
39959.73314	32.38
39959.73348	41.90
39959.73383	32.38
39959.73418	20.95
39959.73453	26.67
39959.73487	28.57
39959.73522	22.86
39959.73557	26.67
39959.73591	30.48
39959.73626	30.48
39959.73661	19.05
39959.73696	30.48
39959.73730	28.57
39959.73765	15.24
39959.73800	15.24
39959.73834	30.48
39959.73869	26.67
39959.73904	36.19
39959.73939	17.14
39959.73973	32.38
39959.74008	36.19
39959.74043	28.57
39959.74078	32.38
39959.74112	32.38
39959.74147	22.86
39959.74182	28.57
39959.74216	32.38
39959.74251	28.57
39959.74286	36.19
39959.74321	30.48
39959.74355	30.48
39959.74390	22.86
39959.74425	22.86
39959.74459	24.76
39959.74494	26.67
39959.74529	28.57
39959.74564	34.29
39959.74598	24.76
39959.74633	26.67
39959.74668	34.29
39959.74703	19.05
39959.74737	20.95
39959.74772	20.95
39959.74807	34.29
39959.74841	24.76
39959.74876	43.81
39959.74911	19.05
39959.74946	28.57
39959.74980	26.67
39959.75015	34.29
39959.75050	38.10
39959.75084	30.48
39959.75119	22.86
39959.75154	19.05
39959.75189	30.48
39959.75223	32.38
39959.75258	24.76
39959.75293	32.38
39959.75328	26.67
39959.75362	13.33
39959.75397	26.67
39959.75432	15.24
39959.75466	38.10
39959.75501	30.48
39959.75536	24.76
39959.75571	28.57
39959.75605	22.86
39959.75640	28.57
39959.75675	19.05
39959.75709	34.29
39959.75744	24.76
39959.75779	28.57
39959.75814	32.38
39959.75848	26.67
39959.75883	17.14
39959.75918	20.95
39959.75953	26.67
39959.75987	30.48
39959.76022	13.33
39959.76057	26.67
39959.76091	32.38
39959.76126	34.29
39959.76161	45.71
39959.76196	30.48
39959.76230	41.90
39959.76265	40.00
39959.76300	20.95
39959.76334	28.57
39959.76369	22.86
39959.76404	20.95
39959.76439	19.05
39959.76473	17.14
39959.76508	22.86
39959.76543	24.76
39959.76578	36.19
39959.76612	34.29
39959.76647	17.14
39959.76682	40.00
39959.76716	24.76
39959.76751	24.76
39959.76786	24.76
39959.76821	45.71
39959.76855	28.57
39959.76890	36.19
39959.76925	30.48
39959.76959	26.67
39959.76994	32.38
39959.77029	30.48
39959.77064	34.29
39959.77098	32.38
39959.77133	24.76
39959.77168	15.24
39959.77203	40.00
39959.77237	28.57
39959.77272	17.14
