!CSV A.01.01
!Agilent Technologies,N5230C,MY49000690,A.09.42.22
!Agilent N5230C: A.09.42.22
!Date: Tuesday, April 18, 2017 16:29:20
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
8861187500,-0.51647258,-0.30631694,-0.23430116,-0.75757235,-0.23627581,-0.75595468,-0.23402691,0.5531835
8863750000,-0.5156095,-0.3069019,-0.23156357,-0.75552684,-0.23562977,-0.75797474,-0.23654068,0.55284595
8866312500,-0.51569998,-0.30590555,-0.23536843,-0.75446445,-0.23505284,-0.7534945,-0.23235387,0.55237728
8868875000,-0.51413721,-0.30631149,-0.23451437,-0.75563568,-0.23711808,-0.75518256,-0.23323531,0.55516446
8871437500,-0.51371902,-0.30603716,-0.23439097,-0.75416082,-0.2361512,-0.75283355,-0.23191704,0.55196893
8874000000,-0.51606596,-0.30855072,-0.23487617,-0.75455731,-0.23840629,-0.75613928,-0.23178534,0.55338281
8876562500,-0.51789778,-0.30875757,-0.23505282,-0.75324333,-0.24035373,-0.75657743,-0.23068656,0.55305654
8879125000,-0.51797831,-0.3074317,-0.23677135,-0.75556934,-0.23965609,-0.75388968,-0.23126382,0.55512285
8881687500,-0.51689464,-0.30607188,-0.23805934,-0.75636196,-0.24110727,-0.75325382,-0.23028485,0.55653393
8884250000,-0.51551068,-0.30753306,-0.23728344,-0.75386918,-0.2395405,-0.75171733,-0.2293594,0.55345404
8886812500,-0.51455981,-0.30660224,-0.2393022,-0.75360286,-0.24089482,-0.75240952,-0.2278109,0.55712074
8889375000,-0.51569146,-0.30608642,-0.24050777,-0.75446552,-0.2431905,-0.75163633,-0.22792365,0.55822265
8891937500,-0.51467335,-0.30637136,-0.24054512,-0.75535804,-0.24187161,-0.75114405,-0.22688767,0.55765563
8894500000,-0.51698917,-0.30783352,-0.23970857,-0.75443661,-0.24285786,-0.75365114,-0.22680195,0.55757821
8897062500,-0.51961821,-0.30638444,-0.24322374,-0.75493866,-0.24517952,-0.75281602,-0.22598146,0.5578438
8899625000,-0.51820582,-0.3045145,-0.24331383,-0.75118333,-0.24409233,-0.75088203,-0.22494355,0.55545533
8902187500,-0.5187307,-0.30369613,-0.2431962,-0.75232142,-0.24494264,-0.74875474,-0.2249772,0.55602163
8904750000,-0.51805282,-0.3054027,-0.2445911,-0.75249386,-0.24497414,-0.75167376,-0.22424906,0.55807728
8907312500,-0.51686388,-0.30459791,-0.24334344,-0.75184977,-0.24585524,-0.75010878,-0.22446477,0.55849284
8909875000,-0.51891541,-0.30597675,-0.24239297,-0.75207555,-0.24757387,-0.75301456,-0.22469468,0.55825114
8912437500,-0.51673996,-0.30468145,-0.24583501,-0.75165313,-0.24435857,-0.75004488,-0.22201338,0.55857986
8915000000,-0.5187481,-0.30438939,-0.2449327,-0.75355262,-0.24654105,-0.74993879,-0.22321066,0.56028551
8917562500,-0.51907867,-0.30507293,-0.24529271,-0.75135487,-0.24704635,-0.75141919,-0.22248606,0.55921453
8920125000,-0.51940888,-0.30549541,-0.2455482,-0.75146294,-0.24871676,-0.7522524,-0.22187616,0.55898231
8922687500,-0.51830149,-0.30360067,-0.24943574,-0.75112152,-0.24872576,-0.74831069,-0.21823691,0.55928195
8925250000,-0.51929373,-0.3036882,-0.24848275,-0.74885947,-0.25048912,-0.7499423,-0.21828769,0.55853456
8927812500,-0.51738626,-0.3041636,-0.24880065,-0.74770832,-0.24757634,-0.74926919,-0.21820652,0.55797768
8930375000,-0.51827812,-0.30431136,-0.24850455,-0.75062191,-0.24926527,-0.7507,-0.2187977,0.56077516
8932937500,-0.51918602,-0.30433896,-0.24947824,-0.74957758,-0.25106996,-0.75152737,-0.21735218,0.5606643
8935500000,-0.51861626,-0.30358398,-0.24751686,-0.75043333,-0.25105715,-0.75036073,-0.21975796,0.56105423
8938062500,-0.51876467,-0.30342594,-0.24986558,-0.74923605,-0.25148356,-0.75030565,-0.21695144,0.56055123
8940625000,-0.51993281,-0.30406648,-0.24882299,-0.75022078,-0.25357574,-0.75191212,-0.2177451,0.56215054
8943187500,-0.51846266,-0.30331963,-0.25020269,-0.74969083,-0.25390726,-0.74982619,-0.21559753,0.56159073
8945750000,-0.52053869,-0.30181932,-0.25188527,-0.75079912,-0.25454161,-0.74894893,-0.21469888,0.56087524
8948312500,-0.5198698,-0.30385318,-0.25047967,-0.74959958,-0.25585237,-0.74909586,-0.21370645,0.55895275
8950875000,-0.51847321,-0.30413008,-0.25014681,-0.74631953,-0.25443164,-0.74897856,-0.21346961,0.55844265
8953437500,-0.51850915,-0.30124968,-0.25544557,-0.74739146,-0.2556538,-0.74780172,-0.21128008,0.56204844
8956000000,-0.51815796,-0.3031379,-0.2506457,-0.74900216,-0.25511727,-0.7483905,-0.21337864,0.56144094
8958562500,-0.51825809,-0.30336076,-0.25298032,-0.74839705,-0.25617167,-0.75017858,-0.21189445,0.56232792
8961125000,-0.51819563,-0.30148503,-0.25378114,-0.74823868,-0.25594595,-0.75084573,-0.21255353,0.56239843
8963687500,-0.51815414,-0.30195019,-0.25533208,-0.7476269,-0.25750831,-0.74734771,-0.20877315,0.56139928
8966250000,-0.51774532,-0.30310771,-0.25582984,-0.74617058,-0.25789061,-0.75136381,-0.20955233,0.56365174
8968812500,-0.51841372,-0.30334473,-0.25667307,-0.74920881,-0.25973478,-0.75116557,-0.20797004,0.56452519
8971375000,-0.51575446,-0.30417481,-0.2571795,-0.74905676,-0.25705644,-0.74847215,-0.20646195,0.56503218
8973937500,-0.51989257,-0.30180559,-0.2604607,-0.74737841,-0.26092574,-0.74858493,-0.20488954,0.56354874
8976500000,-0.51856285,-0.30337715,-0.25529936,-0.7473343,-0.25952625,-0.74910825,-0.2069304,0.56205976
8979062500,-0.516783,-0.30369011,-0.25823087,-0.74653375,-0.25847015,-0.74746907,-0.20405805,0.5626061
8981625000,-0.51827323,-0.29999506,-0.25964242,-0.7453171,-0.26150772,-0.74564087,-0.20321116,0.56213439
8984187500,-0.51798701,-0.30288288,-0.25943905,-0.7492857,-0.26074266,-0.74754733,-0.20338152,0.56495804
8986750000,-0.51828951,-0.30153215,-0.26045343,-0.74786949,-0.26368856,-0.74659109,-0.2019719,0.56476754
8989312500,-0.51703477,-0.30140418,-0.26003984,-0.74755865,-0.26212177,-0.74464118,-0.20138273,0.56415969
8991875000,-0.51871186,-0.30173135,-0.26197702,-0.74887896,-0.26449898,-0.74788427,-0.20104367,0.56636298
8994437500,-0.51754415,-0.30187756,-0.26085943,-0.747284,-0.26326743,-0.74619859,-0.20057838,0.56497741
8997000000,-0.51626521,-0.30099475,-0.26120502,-0.74622238,-0.26345518,-0.74443781,-0.19955428,0.5651117
8999562500,-0.5193662,-0.30223933,-0.26335335,-0.74452823,-0.26686043,-0.74799502,-0.19689146,0.56450731
9002125000,-0.51877278,-0.30070755,-0.26372707,-0.74712902,-0.26713988,-0.74484432,-0.19736363,0.56554461
9004687500,-0.51801604,-0.30274355,-0.26471984,-0.74647009,-0.26404846,-0.74609977,-0.19630922,0.56502104
9007250000,-0.51686311,-0.30018729,-0.26514497,-0.74725622,-0.26585716,-0.74368542,-0.19696303,0.56749654
9009812500,-0.51684052,-0.30096838,-0.26397657,-0.74458039,-0.26655862,-0.74492109,-0.19563773,0.56617796
9012375000,-0.51937115,-0.30187526,-0.26660606,-0.74771446,-0.2684238,-0.7478196,-0.19496755,0.5687809
9014937500,-0.51912057,-0.30075246,-0.26603112,-0.74451113,-0.2693252,-0.74664414,-0.19365899,0.56675756
9017500000,-0.51842558,-0.29983303,-0.26748034,-0.7439723,-0.26955548,-0.74447161,-0.19230674,0.56674588
9020062500,-0.51780158,-0.30043492,-0.26852027,-0.74707508,-0.26840264,-0.74416381,-0.19291419,0.56891882
9022625000,-0.51874346,-0.29979929,-0.26954666,-0.74432379,-0.26910567,-0.74439675,-0.19199824,0.56756824
9025187500,-0.51933688,-0.2989282,-0.26928854,-0.74411917,-0.27082479,-0.74565995,-0.19215414,0.56886542
9027750000,-0.51861823,-0.29764551,-0.27093562,-0.7434724,-0.27245227,-0.74442065,-0.19075334,0.56990856
9030312500,-0.51797807,-0.29750243,-0.26976731,-0.74262118,-0.27340117,-0.74247807,-0.18995695,0.5689643
9032875000,-0.51912701,-0.2997905,-0.27061427,-0.74386853,-0.27156332,-0.74543983,-0.18970561,0.56908113
9035437500,-0.52011991,-0.29933256,-0.27000609,-0.74566936,-0.27504727,-0.74553776,-0.18990308,0.57026249
9038000000,-0.51758498,-0.29753432,-0.27097705,-0.74251622,-0.27309573,-0.74244159,-0.18843397,0.56890476
9040562500,-0.51854771,-0.29817209,-0.27227089,-0.74206448,-0.27419284,-0.74333704,-0.18740265,0.56903148
9043125000,-0.51917648,-0.29725206,-0.27224419,-0.740807,-0.27556777,-0.74416292,-0.18695891,0.56867605
9045687500,-0.51854384,-0.29820192,-0.2710835,-0.74227703,-0.2745699,-0.74399734,-0.18807513,0.56872916
9048250000,-0.51946062,-0.29423276,-0.27470538,-0.74271065,-0.27883369,-0.73920786,-0.18547475,0.57003218
9050812500,-0.5175721,-0.29741135,-0.27400088,-0.74200016,-0.27409431,-0.73950166,-0.18510407,0.56933087
9053375000,-0.51961046,-0.29695737,-0.27524635,-0.73962283,-0.27780354,-0.74144971,-0.18249413,0.56860697
9055937500,-0.51942509,-0.29937297,-0.27560461,-0.7417236,-0.27614167,-0.74511617,-0.18337415,0.57167804
9058500000,-0.51955104,-0.29655737,-0.27643806,-0.73991686,-0.27848253,-0.74053007,-0.18129967,0.56943452
9061062500,-0.51984167,-0.29759416,-0.27587733,-0.73874575,-0.27810773,-0.74200994,-0.18101707,0.56831622
9063625000,-0.5179863,-0.29315656,-0.27678326,-0.73921913,-0.28219044,-0.73794204,-0.18107136,0.57076955
9066187500,-0.5192464,-0.2982375,-0.27661622,-0.74073434,-0.27843598,-0.7414605,-0.18116894,0.5699172
9068750000,-0.52197224,-0.29737839,-0.279369,-0.74188232,-0.28166184,-0.7425307,-0.18002032,0.57183427
9071312500,-0.51937562,-0.29567504,-0.27721834,-0.73968196,-0.28298673,-0.73983318,-0.17883968,0.57098603
9073875000,-0.51981604,-0.29752743,-0.27950525,-0.74322391,-0.28131017,-0.74121708,-0.17944574,0.57381296
9076437500,-0.52098,-0.29680285,-0.2787486,-0.7415095,-0.28327259,-0.74026281,-0.17826422,0.57150751
9079000000,-0.51951039,-0.29667574,-0.28058967,-0.7399357,-0.28261876,-0.73926824,-0.17644957,0.57203007
9081562500,-0.51943278,-0.29687297,-0.28059322,-0.73923051,-0.28309783,-0.74054641,-0.17587619,0.57284009
9084125000,-0.52057672,-0.29667771,-0.28198302,-0.74110621,-0.28460392,-0.73996669,-0.17503837,0.57306445
9086687500,-0.51991755,-0.29750493,-0.28256315,-0.73956108,-0.28476635,-0.74074936,-0.17379393,0.57408476
9089250000,-0.52050835,-0.29692316,-0.2823703,-0.74144644,-0.28556693,-0.74042904,-0.17499088,0.57383251
9091812500,-0.51937115,-0.29489186,-0.28396684,-0.74032515,-0.28657261,-0.73722047,-0.17202313,0.57368147
9094375000,-0.52162403,-0.29599383,-0.28546426,-0.73968393,-0.28698489,-0.73776764,-0.17126735,0.57277852
9096937500,-0.52018338,-0.29560015,-0.2844879,-0.7390753,-0.2867153,-0.73727387,-0.17091717,0.57349271
9099500000,-0.5200541,-0.29715538,-0.28540725,-0.74042964,-0.28769711,-0.73840243,-0.16974749,0.57438546
9102062500,-0.52028489,-0.29574612,-0.28555954,-0.73828924,-0.28894967,-0.73830724,-0.16863704,0.57422578
9104625000,-0.51918751,-0.29517102,-0.28421241,-0.73885977,-0.28964722,-0.73744529,-0.16901654,0.57444417
9107187500,-0.51916677,-0.29580092,-0.28517669,-0.73873872,-0.28871354,-0.73780304,-0.16873437,0.5747081
9109750000,-0.51954764,-0.2965512,-0.28542334,-0.73872256,-0.28841057,-0.73652548,-0.16869473,0.57396114
9112312500,-0.51833439,-0.29611915,-0.28763175,-0.73740005,-0.28593782,-0.7347132,-0.16578697,0.57440174
9114875000,-0.51951319,-0.29632434,-0.28843647,-0.73593122,-0.28842604,-0.73936224,-0.16536888,0.57567406
9117437500,-0.5200091,-0.29663163,-0.28817505,-0.73704886,-0.29098698,-0.73853552,-0.16408224,0.57569176
9120000000,-0.51872224,-0.29720655,-0.2853407,-0.73642594,-0.28935474,-0.73842359,-0.16480191,0.57479882
9122562500,-0.51915455,-0.29652822,-0.28962111,-0.73705947,-0.29089355,-0.73718429,-0.16270559,0.57666111
9125125000,-0.51905018,-0.29642653,-0.29217172,-0.7377972,-0.29041582,-0.73497474,-0.16137151,0.57735175
9127687500,-0.52082753,-0.29728079,-0.29006264,-0.73889947,-0.29094154,-0.73787594,-0.16358329,0.5767166
9130250000,-0.52079779,-0.2943086,-0.29116237,-0.7360611,-0.29488793,-0.73625928,-0.16083393,0.57609862
9132812500,-0.51947939,-0.29618809,-0.29159528,-0.73551637,-0.29309717,-0.73615134,-0.15885586,0.57740158
9135375000,-0.51970714,-0.29553625,-0.29225987,-0.73658466,-0.29446656,-0.7366091,-0.1594952,0.57733321
9137937500,-0.52071273,-0.29230204,-0.29503366,-0.73563653,-0.29829657,-0.73602909,-0.15822038,0.57844049
9140500000,-0.52054936,-0.29539895,-0.29257622,-0.73784679,-0.29585937,-0.73671716,-0.15954572,0.57737261
9143062500,-0.51960373,-0.29640096,-0.29351383,-0.73580229,-0.29501566,-0.73477685,-0.15771954,0.57635021
9145625000,-0.51885897,-0.29352987,-0.29660407,-0.73437178,-0.29846984,-0.73386204,-0.15554336,0.57880092
9148187500,-0.51858848,-0.29524273,-0.29546985,-0.73391688,-0.29676262,-0.73549712,-0.15549591,0.57958722
9150750000,-0.51877701,-0.29342744,-0.29332882,-0.73343992,-0.29845762,-0.73516357,-0.15403177,0.57979667
9153312500,-0.51972079,-0.29504517,-0.2969133,-0.73231173,-0.29715762,-0.73510969,-0.15318675,0.58019161
9155875000,-0.51883686,-0.29119742,-0.29932502,-0.73489124,-0.30015227,-0.73379225,-0.15382762,0.5802905
9158437500,-0.5211941,-0.29216224,-0.29863048,-0.73595774,-0.30222717,-0.73505664,-0.15333489,0.58075625
9161000000,-0.51842058,-0.29488078,-0.29713768,-0.73381913,-0.2991921,-0.73438442,-0.1515605,0.5808236
9163562500,-0.51947355,-0.29290718,-0.29953924,-0.73299444,-0.30002263,-0.7349304,-0.15150928,0.58095473
9166125000,-0.52245414,-0.29325819,-0.29976395,-0.7334128,-0.30193004,-0.7339378,-0.15024295,0.57944167
9168687500,-0.5224542,-0.29401225,-0.30013958,-0.73458886,-0.30356586,-0.73461431,-0.15075457,0.58041888
9171250000,-0.51915967,-0.29224062,-0.29912141,-0.73276585,-0.30323526,-0.73231208,-0.15067607,0.58042973
9173812500,-0.52026504,-0.29240394,-0.29957244,-0.73232561,-0.3034811,-0.73299891,-0.14848457,0.57897335
9176375000,-0.51914227,-0.29076439,-0.30248532,-0.7338441,-0.30351311,-0.72872037,-0.14745374,0.58003491
9178937500,-0.52094138,-0.29225934,-0.30358702,-0.7365396,-0.30168405,-0.73098433,-0.14810859,0.58026791
9181500000,-0.52079183,-0.29211575,-0.3024776,-0.7300939,-0.30463082,-0.73407227,-0.14580517,0.57995558
9184062500,-0.52242112,-0.29305202,-0.30383161,-0.73546529,-0.30632934,-0.73503858,-0.14764339,0.58300465
9186625000,-0.52223611,-0.29126635,-0.30517197,-0.73285741,-0.30690452,-0.72892934,-0.14630738,0.58035296
9189187500,-0.52277476,-0.29213294,-0.30398467,-0.73299628,-0.30940333,-0.73013246,-0.14481418,0.58313704
9191750000,-0.52142602,-0.29182547,-0.30314833,-0.73205954,-0.30820453,-0.73197544,-0.14533232,0.57940918
9194312500,-0.52247208,-0.29074645,-0.30659118,-0.73246098,-0.30941871,-0.73237854,-0.14221285,0.58130306
9196875000,-0.52132785,-0.29129621,-0.30518839,-0.73264593,-0.3071968,-0.73401558,-0.14484724,0.58278054
9199437500,-0.52318197,-0.29126176,-0.30948642,-0.72923863,-0.30737251,-0.7329911,-0.14139603,0.58405644
9202000000,-0.52091885,-0.29150352,-0.30620334,-0.72947073,-0.30856517,-0.7298224,-0.14088245,0.58225453
9204562500,-0.52178973,-0.29048565,-0.30687875,-0.73212379,-0.31052011,-0.72947621,-0.14103617,0.58091515
9207125000,-0.52171814,-0.28989348,-0.31135264,-0.73333609,-0.3096548,-0.7280283,-0.1415855,0.5843839
9209687500,-0.52273303,-0.29054782,-0.31138438,-0.73073733,-0.31072956,-0.73038709,-0.13925618,0.58323848
9212250000,-0.52251178,-0.28765577,-0.30836716,-0.73162556,-0.31372914,-0.72828609,-0.14021888,0.58117145
9214812500,-0.51964366,-0.29047829,-0.30911425,-0.72952676,-0.30967239,-0.72629386,-0.13640036,0.58324164
9217375000,-0.52185118,-0.29059517,-0.30956745,-0.73312825,-0.31186065,-0.72813988,-0.13721591,0.58214986
9219937500,-0.52315378,-0.29043606,-0.3106446,-0.73144209,-0.31203198,-0.72963011,-0.13601398,0.58244938
9222500000,-0.52096498,-0.28957546,-0.30857652,-0.73064953,-0.31531605,-0.72697163,-0.13445309,0.58098561
9225062500,-0.52389705,-0.29010123,-0.30955014,-0.7296564,-0.31429639,-0.73037797,-0.1333309,0.58236057
9227625000,-0.52073067,-0.28791264,-0.31443486,-0.73057985,-0.31586909,-0.72803783,-0.13382082,0.58487517
9230187500,-0.52231222,-0.29105428,-0.3116633,-0.72922248,-0.31419405,-0.72795814,-0.13234341,0.58329868
9232750000,-0.52483857,-0.28873673,-0.31366009,-0.72774243,-0.3167935,-0.73002583,-0.13150609,0.58415931
9235312500,-0.52624655,-0.29080909,-0.31208208,-0.7309261,-0.3158733,-0.73026747,-0.13071951,0.58493626
9237875000,-0.52275801,-0.28928852,-0.31628725,-0.73055071,-0.31711012,-0.72660077,-0.12933876,0.58401668
9240437500,-0.5206269,-0.28882402,-0.31428289,-0.72948629,-0.31703258,-0.72559124,-0.12872666,0.58558768
9243000000,-0.5225727,-0.28966773,-0.31708705,-0.72886312,-0.31767684,-0.72773296,-0.127931,0.58541191
9245562500,-0.52235627,-0.28887603,-0.31725085,-0.72699523,-0.31816682,-0.72730708,-0.12770288,0.58421791
9248125000,-0.5228349,-0.29144523,-0.31742635,-0.72645372,-0.31692976,-0.72487694,-0.12606534,0.58489215
9250687500,-0.52187455,-0.29044756,-0.31953087,-0.72644442,-0.31794575,-0.72572112,-0.12622365,0.5850324
9253250000,-0.52254295,-0.28947276,-0.31936952,-0.72409087,-0.32070151,-0.72746277,-0.12434687,0.58439589
9255812500,-0.52233076,-0.28893206,-0.31778261,-0.72513616,-0.32298085,-0.7261526,-0.12380699,0.58613002
9258375000,-0.52197647,-0.28950849,-0.31917679,-0.7277261,-0.32149121,-0.72627622,-0.12416305,0.58792078
9260937500,-0.52160424,-0.28901169,-0.3186284,-0.72593784,-0.32105786,-0.72178304,-0.1219201,0.58375144
9263500000,-0.52165306,-0.28876135,-0.31949562,-0.72474098,-0.32184958,-0.72370028,-0.12286405,0.58444458
9266062500,-0.52352262,-0.29038787,-0.32176873,-0.72620738,-0.32380584,-0.72692615,-0.12128942,0.58862537
9268625000,-0.52382344,-0.2883181,-0.32339203,-0.72583395,-0.32438952,-0.72624141,-0.11922499,0.58716279
9271187500,-0.52106124,-0.28759065,-0.32180434,-0.72127485,-0.32069483,-0.72249347,-0.11993255,0.5861299
9273750000,-0.52317524,-0.28841633,-0.32252184,-0.72578943,-0.32686996,-0.72380239,-0.12039836,0.58691317
9276312500,-0.52171081,-0.28777382,-0.32192606,-0.72468603,-0.32465065,-0.72235787,-0.11800388,0.58568561
9278875000,-0.52420866,-0.28790334,-0.32728565,-0.72126323,-0.32397383,-0.72052151,-0.11478926,0.58893567
9281437500,-0.52355701,-0.28823003,-0.32349062,-0.72683811,-0.32648563,-0.72363222,-0.11927183,0.58811784
9284000000,-0.52332515,-0.28821671,-0.32531285,-0.72296464,-0.32740152,-0.72212261,-0.1159495,0.58837134
9286562500,-0.52514857,-0.28802204,-0.32757297,-0.72384006,-0.32583612,-0.72339857,-0.11531637,0.5877707
9289125000,-0.52239251,-0.28712806,-0.32394865,-0.72291285,-0.32668856,-0.71996361,-0.11554498,0.58704144
9291687500,-0.52500772,-0.287817,-0.32557139,-0.72426742,-0.32770163,-0.72117758,-0.11461502,0.58640951
9294250000,-0.52340025,-0.28803852,-0.3245762,-0.72116607,-0.32813466,-0.72348315,-0.11255924,0.58756787
9296812500,-0.52495944,-0.28681952,-0.324705,-0.72150338,-0.32983956,-0.72458625,-0.11225915,0.58781242
9299375000,-0.52383649,-0.28597459,-0.32572743,-0.72275025,-0.32999861,-0.72158569,-0.1129849,0.5884887
9301937500,-0.52546096,-0.28724661,-0.32755971,-0.72249013,-0.32836318,-0.72419888,-0.11148046,0.58884341
9304500000,-0.52244228,-0.28584728,-0.32666689,-0.72063637,-0.32964227,-0.72103131,-0.11254322,0.5888685
9307062500,-0.5226168,-0.28825602,-0.32790956,-0.72088492,-0.32854328,-0.72053295,-0.10979757,0.5890857
9309625000,-0.5224638,-0.28708369,-0.32767645,-0.72055942,-0.33038867,-0.7207182,-0.1097885,0.5895825
9312187500,-0.52470714,-0.28569412,-0.32986188,-0.72197378,-0.33311588,-0.72160876,-0.10886895,0.58927763
9314750000,-0.52365226,-0.28622556,-0.32862806,-0.72208452,-0.33135468,-0.72293371,-0.10894992,0.59140134
9317312500,-0.52282292,-0.28427342,-0.33112624,-0.72165132,-0.33070138,-0.71935213,-0.10761008,0.58743352
9319875000,-0.52197033,-0.28610307,-0.32899791,-0.71946585,-0.33286184,-0.71867901,-0.10738686,0.58879417
9322437500,-0.5243935,-0.28502899,-0.33070099,-0.72105694,-0.33528486,-0.72197819,-0.10619526,0.58855617
9325000000,-0.52461344,-0.28373173,-0.33079872,-0.72047549,-0.33345938,-0.72130746,-0.10612578,0.5886268
9327562500,-0.52169544,-0.28379118,-0.33234656,-0.71982753,-0.33319482,-0.7186929,-0.10712299,0.58923894
9330125000,-0.52445889,-0.28328234,-0.33361334,-0.72035235,-0.33518091,-0.72123641,-0.10400993,0.58962208
9332687500,-0.52277642,-0.2843934,-0.33262524,-0.71979892,-0.33389693,-0.72235358,-0.10224145,0.58778429
9335250000,-0.52372569,-0.28494635,-0.33264425,-0.71977717,-0.33441576,-0.71943462,-0.10343523,0.58966208
9337812500,-0.52279729,-0.28457409,-0.33389053,-0.72142678,-0.33526644,-0.72017068,-0.10547651,0.58869749
9340375000,-0.52328753,-0.2820493,-0.33562449,-0.71863258,-0.33607256,-0.71918011,-0.10135931,0.58977312
9342937500,-0.52255899,-0.28221065,-0.33576238,-0.71954572,-0.33742207,-0.7208159,-0.10096076,0.58905637
9345500000,-0.52436984,-0.28416213,-0.33605379,-0.71903163,-0.33960024,-0.71811801,-0.10005964,0.59013969
9348062500,-0.52320302,-0.28459361,-0.3354249,-0.72232682,-0.33876684,-0.72016501,-0.099726684,0.58930486
9350625000,-0.52339846,-0.28353053,-0.33736479,-0.71972334,-0.33794796,-0.71830004,-0.097946994,0.59081721
9353187500,-0.52482724,-0.28289869,-0.33456832,-0.71708208,-0.34034154,-0.71471828,-0.095938832,0.58906609
9355750000,-0.52176124,-0.28399462,-0.33802623,-0.7176128,-0.3411417,-0.72147131,-0.096676737,0.58994305
9358312500,-0.52414393,-0.28420919,-0.34063059,-0.71735895,-0.34201062,-0.72015172,-0.094619736,0.59120309
9360875000,-0.52517271,-0.28450835,-0.34167698,-0.71708941,-0.34325173,-0.7182036,-0.093416899,0.59205079
9363437500,-0.52486801,-0.28254738,-0.34208229,-0.71495688,-0.34050533,-0.71848089,-0.093893066,0.59120548
9366000000,-0.52597213,-0.28170899,-0.34325632,-0.7161727,-0.34230724,-0.71685505,-0.093697362,0.59138203
9368562500,-0.52532929,-0.28302079,-0.34444541,-0.71869093,-0.34300378,-0.71551192,-0.091762379,0.5918681
9371125000,-0.52559388,-0.28383416,-0.34251079,-0.71706033,-0.3455106,-0.71457511,-0.090543032,0.59086835
9373687500,-0.52473813,-0.28420687,-0.3425785,-0.71430618,-0.34659365,-0.71463829,-0.088807315,0.59174925
9376250000,-0.5260877,-0.28258756,-0.34325987,-0.71515524,-0.34582412,-0.71681029,-0.090108782,0.59206891
9378812500,-0.52512318,-0.28199118,-0.34214407,-0.71330214,-0.34576455,-0.71504605,-0.091090783,0.59168124
9381375000,-0.52547747,-0.28421193,-0.34619927,-0.71543288,-0.34577823,-0.71416312,-0.086517982,0.59203774
9383937500,-0.5263868,-0.28191978,-0.34319821,-0.71451998,-0.34821054,-0.71658123,-0.088579401,0.59391582
9386500000,-0.52461249,-0.28326118,-0.3463811,-0.71613741,-0.34725565,-0.71364927,-0.086327627,0.59399045
9389062500,-0.52610064,-0.28308672,-0.34601945,-0.71523643,-0.34853563,-0.71322238,-0.08414036,0.59311879
9391625000,-0.52602988,-0.28200087,-0.34761122,-0.71313721,-0.34779292,-0.71324825,-0.084297128,0.59006155
9394187500,-0.52606213,-0.28170377,-0.34553745,-0.71367162,-0.3512193,-0.71412492,-0.084919989,0.59354693
9396750000,-0.52529562,-0.28161189,-0.34787837,-0.71317577,-0.35009265,-0.7126587,-0.084055834,0.59349805
9399312500,-0.52446151,-0.28208056,-0.34752971,-0.71348244,-0.34996876,-0.71347851,-0.08452931,0.59462154
9401875000,-0.52758527,-0.2828449,-0.3483476,-0.71391267,-0.3497681,-0.71375531,-0.083433479,0.59442389
9404437500,-0.5242818,-0.28039846,-0.34920412,-0.71160722,-0.34999508,-0.71195513,-0.081566796,0.59141457
9407000000,-0.52613539,-0.28137097,-0.34907043,-0.71199656,-0.35294196,-0.71046662,-0.079777405,0.59221256
9409562500,-0.52959234,-0.28373426,-0.3490707,-0.71252066,-0.35451514,-0.7125715,-0.081029825,0.59271771
9412125000,-0.52565795,-0.28127852,-0.3498033,-0.71162879,-0.35060343,-0.70984763,-0.079805374,0.59080142
9414687500,-0.52445614,-0.28204617,-0.34733847,-0.7104882,-0.3514818,-0.71051252,-0.07888481,0.59061909
9417250000,-0.52890575,-0.28340292,-0.35008425,-0.71148586,-0.35530335,-0.71231681,-0.079245374,0.59357798
9419812500,-0.52593511,-0.28102246,-0.35362247,-0.71145612,-0.35326788,-0.71006411,-0.078968614,0.59403688
9422375000,-0.52849191,-0.28061378,-0.35362405,-0.70953041,-0.3578805,-0.70893997,-0.076668046,0.59416676
9424937500,-0.52620476,-0.27978957,-0.35021624,-0.7110458,-0.35506204,-0.70973885,-0.075624682,0.59317315
9427500000,-0.52587914,-0.28023767,-0.35205951,-0.70860469,-0.35570028,-0.7099176,-0.074957088,0.59404075
9430062500,-0.52705276,-0.28029671,-0.35401326,-0.70938247,-0.35561362,-0.70869768,-0.074955575,0.59397256
9432625000,-0.52489191,-0.2795938,-0.35467023,-0.70843065,-0.35376728,-0.70875782,-0.074470103,0.59372908
9435187500,-0.52505988,-0.2788862,-0.3562938,-0.70523334,-0.35552263,-0.70801455,-0.074045368,0.59389442
9437750000,-0.52658784,-0.2787481,-0.35394317,-0.70933402,-0.35711125,-0.70688665,-0.073343262,0.5929032
9440312500,-0.52693826,-0.27932164,-0.35390079,-0.71001595,-0.35809878,-0.71005332,-0.072658554,0.59409982
9442875000,-0.52700096,-0.27930811,-0.35494801,-0.71101189,-0.35797217,-0.70804709,-0.07142356,0.59477305
9445437500,-0.52649206,-0.27916202,-0.35564503,-0.70866233,-0.35883656,-0.70975327,-0.07130482,0.59395719
9448000000,-0.52624494,-0.27811974,-0.3567383,-0.7096259,-0.35802361,-0.70949143,-0.070211537,0.59579623
