GEIGER
Window Title:  Aw-Radw Exec # 1
Com Port: 1  TBU: 60 sec,  TBUs Averaged per Line: 1
Calibration Factor: 105,00 Detector Dead Time: 35 microsecs, Time: Fri Jan 14 15:30:12 2011
110114153012	21,904762
110114153112	22,857143
110114153212	19,047619
110114153312	19,047619
110114153412	32,380952
110114153512	24,761905
110114153612	22,857143
110114153712	25,714286
110114153812	26,666667
110114153912	23,809524
110114154012	14,285714
110114154112	19,047619
110114154212	35,238095
110114154312	27,619048
110114154412	26,666667
110114154512	22,857143
110114154612	28,571429
110114154712	25,714286
110114154812	35,238095
110114154912	23,809524
110114155012	27,619048
110114155112	23,809524
110114155212	24,761905
110114155312	27,619048
110114155412	20,00
110114155512	36,190476
110114155612	37,142857
110114155712	25,714286
110114155812	30,47619
110114155912	31,428571
110114160012	28,571429
110114160112	34,285714
110114160212	30,47619
110114160312	27,619048
110114160412	28,571429
110114160512	36,190476
110114160612	28,571429
110114160712	22,857143
110114160812	23,809524
110114160912	27,619048
110114161012	29,52381
110114161112	30,47619
110114161212	21,904762
110114161312	27,619048
110114161412	25,714286
110114161512	25,714286
110114161612	28,571429
110114161712	22,857143
110114161812	35,238095
110114161912	31,428571
110114162012	27,619048
110114162112	27,619048
110114162212	17,142857
110114162312	29,52381
110114162412	34,285714
110114162512	24,761905
110114162612	26,666667
110114162712	22,857143
110114162812	28,571429
110114162912	32,380952
110114163012	27,619048
110114163112	30,47619
110114163212	27,619048
110114163312	25,714286
110114163412	20,952381
110114163512	28,571429
110114163612	26,666667
110114163712	28,571429
110114163812	27,619048
110114163912	26,666667
110114164012	33,333333
110114164112	34,285714
110114164212	34,285714
110114164312	32,380952
110114164412	20,00
110114164512	19,047619
110114164612	29,52381
110114164712	24,761905
110114164812	33,333333
110114164912	35,238095
110114165012	25,714286
110114165112	22,857143
110114165212	27,619048
110114165312	21,904762
110114165412	24,761905
110114165512	31,428571
110114165612	30,47619
110114165712	39,047619
110114165812	20,00
110114165912	34,285714
110114170012	20,952381
110114170112	31,428571
110114170212	31,428571
110114170312	32,380952
110114170412	25,714286
110114170512	29,52381
110114170612	21,904762
110114170712	26,666667
110114170812	25,714286
110114170912	31,428571
110114171012	20,00
110114171112	31,428571
110114171212	20,00
110114171312	35,238095
110114171412	20,952381
110114171512	26,666667
110114171612	29,52381
110114171712	27,619048
110114171812	21,904762
110114171912	30,47619
110114172012	13,333333
110114172112	24,761905
110114172212	25,714286
110114172312	20,952381
110114172412	31,428571
110114172512	29,52381
110114172612	21,904762
110114172712	23,809524
110114172812	23,809524
110114172912	29,52381
110114173012	25,714286
110114173112	21,904762
110114173212	27,619048
110114173312	38,095238
110114173412	24,761905
110114173512	31,428571
110114173612	29,52381
110114173712	34,285714
110114173812	32,380952
110114173912	24,761905
110114174012	27,619048
110114174112	22,857143
110114174212	23,809524
110114174312	35,238095
110114174412	39,047619
110114174512	24,761905
110114174612	29,52381
110114174712	37,142857
110114174812	23,809524
110114174912	28,571429
110114175012	35,238095
110114175112	25,714286
110114175212	24,761905
110114175312	25,714286
110114175412	16,190476
110114175512	15,238095
110114175612	35,238095
110114175712	23,809524
110114175812	24,761905
110114175912	38,095238
110114180012	32,380952
110114180112	35,238095
110114180212	27,619048
110114180312	32,380952
110114180412	24,761905
110114180512	32,380952
110114180612	25,714286
110114180712	28,571429
110114180812	22,857143
110114180912	36,190476
110114181012	28,571429
110114181112	25,714286
110114181212	33,333333
110114181312	28,571429
110114181412	37,142857
110114181512	30,47619
110114181612	22,857143
110114181712	28,571429
110114181812	33,333333
110114181912	27,619048
110114182012	30,47619
110114182112	30,47619
110114182212	27,619048
110114182312	22,857143
110114182412	26,666667
110114182512	25,714286
110114182612	40,00
110114182712	32,380952
110114182812	30,47619
110114182912	25,714286
110114183012	28,571429
110114183112	26,666667
110114183212	21,904762
110114183312	25,714286
110114183412	32,380952
110114183512	18,095238
110114183612	26,666667
110114183712	23,809524
110114183812	27,619048
110114183912	32,380952
110114184012	25,714286
110114184112	28,571429
110114184212	31,428571
110114184312	30,47619
110114184412	20,952381
110114184512	30,47619
110114184612	37,142857
110114184712	32,380952
110114184812	21,904762
110114184912	33,333333
110114185012	31,428571
110114185112	32,380952
110114185212	22,857143
110114185312	20,952381
110114185412	29,52381
110114185512	30,47619
110114185612	26,666667
110114185712	33,333333
110114185812	30,47619
110114185912	19,047619
110114190012	34,285714
110114190112	21,904762
110114190212	32,380952
110114190312	24,761905
110114190412	21,904762
110114190512	24,761905
110114190612	26,666667
110114190712	21,904762
110114190812	28,571429
110114190912	26,666667
110114191012	33,333333
110114191112	22,857143
110114191212	22,857143
110114191312	23,809524
110114191412	20,00
110114191512	24,761905
110114191612	39,047619
110114191712	30,47619
110114191812	30,47619
110114191912	32,380952
110114192012	20,952381
110114192112	25,714286
110114192212	24,761905
110114192312	23,809524
110114192412	24,761905
110114192512	28,571429
110114192612	30,47619
110114192712	39,047619
110114192812	38,095238
110114192912	32,380952
110114193012	31,428571
110114193112	23,809524
110114193212	30,47619
110114193312	30,47619
110114193412	28,571429
110114193512	22,857143
110114193612	31,428571
110114193712	23,809524
110114193812	26,666667
110114193912	32,380952
110114194012	22,857143
110114194112	34,285714
110114194212	20,952381
110114194312	32,380952
110114194412	40,00
110114194512	33,333333
110114194612	24,761905
110114194712	25,714286
110114194812	20,952381
110114194912	16,190476
110114195012	32,380952
110114195112	24,761905
110114195212	24,761905
110114195312	24,761905
110114195412	24,761905
110114195512	33,333333
110114195612	29,52381
110114195712	21,904762
110114195812	30,47619
110114195912	32,380952
110114200012	23,809524
110114200112	26,666667
110114200212	24,761905
110114200312	29,52381
110114200412	25,714286
110114200512	21,904762
110114200612	37,142857
110114200712	30,47619
110114200812	23,809524
110114200912	28,571429
110114201012	28,571429
110114201112	25,714286
110114201212	29,52381
110114201312	21,904762
110114201412	23,809524
110114201512	34,285714
110114201612	25,714286
110114201712	26,666667
110114201812	22,857143
110114201912	22,857143
110114202012	27,619048
110114202112	35,238095
110114202212	26,666667
110114202312	30,47619
110114202412	28,571429
110114202512	31,428571
110114202612	20,952381
110114202712	22,857143
110114202812	32,380952
110114202912	30,47619
110114203012	34,285714
110114203112	25,714286
110114203212	26,666667
110114203312	26,666667
110114203412	24,761905
110114203512	20,00
110114203612	33,333333
110114203712	32,380952
110114203812	27,619048
110114203912	30,47619
110114204012	19,047619
110114204112	25,714286
110114204212	27,619048
110114204312	26,666667
110114204412	31,428571
110114204512	32,380952
110114204612	27,619048
110114204712	22,857143
110114204812	36,190476
110114204912	24,761905
110114205012	25,714286
110114205112	25,714286
110114205212	29,52381
110114205312	33,333333
110114205412	37,142857
110114205512	26,666667
110114205612	21,904762
110114205712	29,52381
110114205812	32,380952
110114205912	34,285714
110114210012	27,619048
110114210112	26,666667
110114210212	25,714286
110114210312	30,47619
110114210412	20,00
110114210512	17,142857
110114210612	32,380952
110114210712	30,47619
110114210812	24,761905
110114210912	27,619048
110114211012	23,809524
110114211112	34,285714
110114211212	26,666667
110114211312	20,952381
110114211412	35,238095
110114211512	23,809524
110114211612	36,190476
110114211712	30,47619
110114211812	20,952381
110114211912	30,47619
110114212012	31,428571
110114212112	25,714286
110114212212	30,47619
110114212312	35,238095
110114212412	28,571429
110114212512	31,428571
110114212612	21,904762
110114212712	24,761905
110114212812	30,47619
110114212912	36,190476
110114213012	22,857143
110114213112	34,285714
110114213212	26,666667
110114213312	24,761905
110114213412	33,333333
110114213512	32,380952
110114213612	30,47619
110114213712	34,285714
110114213812	29,52381
110114213912	24,761905
110114214012	32,380952
110114214112	28,571429
110114214212	23,809524
110114214312	19,047619
110114214412	26,666667
110114214512	16,190476
110114214612	32,380952
110114214712	31,428571
110114214812	21,904762
110114214912	40,00
110114215012	28,571429
110114215112	35,238095
