HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
 5.83 259 00  0.00 00   0 00  0.00  R   0  R
 5.92 254 00  0.00 00   0 00  0.00  R   0  R
 6.00 249 00  0.00 00   0 00  0.00  R   0  R
 6.08 279 00  0.00 00   0 00  0.00  R   0  R
 6.17 286 00  0.00 00   0 00  0.00  R   0  R
 6.25 274 00  0.00 00   0 00  0.00  R   0  R
 6.33 261 00  0.00 00   0 00  0.00  R   0  R
 6.42 271 00  0.00 00   0 00  0.00  R   0  R
 6.50 266 00  0.00 00   0 00  0.00  R   0  R
 6.58 286 00  0.00 00   0 00  0.00  R   0  R
 6.67 256 00  0.00 00   0 00  0.00  R   0  R
 6.75 296 00  0.00 00   0 00  0.00  R   0  R
 6.83 316 00  0.00 00   0 00  0.00  R   0  R
 6.92 296 00  0.00 00   0 00  0.00  R   0  R
 7.00 301 00  0.00 00   0 00  0.00  R   0  R
 7.08 289 00  0.00 00   0 00  0.00  R   0  R
 7.17 296 00  0.00 00   0 00  0.00  R   0  R
 7.25 274 00  0.00 00   0 00  0.00  R   0  R
 7.33 289 00  0.00 00   0 00  0.00  R   0  R
 7.42 271 00  0.00 00   0 00  0.00  R   0  R
 7.50 281 00  0.00 00   0 00  0.00  R   0  R
 7.58 286 00  0.00 00   0 00  0.00  R   0  R
 7.67 286 00  0.00 00   0 00  0.00  R   0  R
 7.75 279 00  0.00 00   0 00  0.00  R   0  R
 7.83 269 00  0.00 00   0 00  0.00  R   0  R
 7.92 276 00  0.00 00   0 00  0.00  R   0  R
 8.00 274 00  0.00 00   0 00  0.00  R   0  R
 8.08 261 00  0.00 00   0 00  0.00  R   0  R
 8.17 246 00  0.00 00   0 00  0.00  R   0  R
 8.25 244 00  0.00 00   0 00  0.00  R   0  R
 8.33 239 00  0.00 00   0 00  0.00  M   0  M
 8.42 226 00  0.00 00   0 00  0.00  M   0  M
 8.50 241 00  0.00 00   0 00  0.00  M   0  M
 8.58 234 00  0.00 00   0 00  0.00  M   0  M
 8.67 229 00  0.00 00   0 00  0.00  M   0  M
 8.75 229 00  0.00 00   0 00  0.00  M   0  M
 8.83 221 00  0.00 00   0 00  4.81 00 264 00
 8.92 229 00  0.00 00   0 00  5.01 00 234 00
 9.00 236 00  0.00 00   0 00  5.12 00 234 00
 9.08 229 00  0.00  L   0  L  5.28 00 236 00
 9.17 226 00  0.00  L   0  L  5.33 00 261 00
 9.25 216 00  0.00  L   0  L  5.50 00 261 00
 9.33 236 00  0.00  L   0  L  5.44 00 251 00
 9.42 239 00  0.00  L   0  L  5.64 00 261 00
 9.50 241 00  0.00  L   0  L  5.87 00 276 00
 9.58 224 00  0.00  L   0  L  5.64 00 254 00
 9.67 213 00  0.00  L   0  L  5.75 00 274 00
 9.75 216 00  0.00  L   0  L  5.64 00 266 00
 9.83 239 00  0.00  L   0  L  5.64 00 271 00
 9.92 239 00  0.00  L   0  L  5.75 00 291 00
10.00 239 00  0.00  L   0  L  5.78 00 304 00
10.08 231 00  0.00  L   0  L  5.81 00 301 00
10.17 224 00  0.00  L   0  L  5.87 00 304 00
10.25 218 00  0.00  L   0  L  6.02 00 311 00
10.33 221 00  4.46 00 309 00  6.18 00 329 00
10.42 218 00  4.53 00 321 00  6.24 00 329 00
10.50 203 00  4.44 00 309 00  6.34 00 314 00
10.58 211 00  4.35 00 309 00  6.47 00 326 00
10.67 216 00  4.48 00 314 00  6.53 00 339 00
10.75 226 00  4.69 00 324 00  6.63 00 344 00
10.83 229 00  4.81 00 344 00  6.77 00 341 00
10.92 229 00  4.72 00 356 00  6.98 00 334 00
11.00 244 00  4.51 00 314 00  6.70 00 321 00
11.08 236 00  4.79 00 331 00  6.80 00 331 00
11.17 213 00  4.69 00 324 00  6.70 00 344 00
11.25 224 00  4.65 00 321 00  7.31 00 356 00
11.33 203 00  4.44 00 326 00  7.12 00 351 00
11.42 224 IC  5.14 00 359 00  7.09 00 371 00
11.50   0  C  5.12 00 326 00  6.80 00 341 00
11.58 211 00  4.69 00 309 00  7.05 00 339 00
11.67 216 00  4.60 00 331 00  7.01 00 349 00
11.75 208 00  4.72 00 336 00  6.98 00 359 00
11.83 208 00  4.69 00 346 00  6.94 00 379 00
11.92 206 00  4.60 00 331 00  6.87 00 376 00
12.00 211 00  4.69 00 336 00  7.34 00 469 00
12.08 213 00  4.84 00 356 00  7.49 00 524 00
12.17 201 00  4.72 00 351 00  7.53 00 524 00
12.25 196 00  0.00  L   0  L  7.34 00 464 00
12.33 186 00  5.09 00 426 00  7.77 00 559 00
12.42 193 00  5.17 00 421 00  7.61 00 539 00
12.50 186 00  4.74 00 421 00  7.69 00 562 00
12.58 188 00  4.99 00 409 00  7.77 00 549 00
12.67 193 00  4.74 00 389 00  7.73 00 572 00
12.75 208 00  4.89 00 426 00  7.77 00 547 00
12.83 191 00  4.69 00 371 00  7.53 00 554 00
12.92 208 00  5.33 00 439 00  7.77 00 564 00
13.00 186 00  4.96 00 431 00  7.85 00 587 00
13.08 191 00  4.94 00 406 00  8.05 00 577 00
13.17 188 00  4.79 00 399 00  8.05 00 574 00
13.25 183 00  4.84 00 384 00  7.89 00 579 00
13.33 181 00  4.58 00 399 00  8.13 00 544 00
13.42 181 00  4.69 00 416 00  8.30 00 554 00
13.50 178 00  4.62 00 431 00  8.77 00 537 00
13.58 181 00  4.69 00 439 00  8.64 00 517 00
13.67 188 00  4.69 00 426 00  8.34 00 527 00
13.75 188 00  4.58 00 421 00  8.91 00 527 00
13.83 178 00  5.17 00 467 00  8.95 00 507 00
13.92 191 00  4.74 00 462 00  8.60 00 517 00
14.00 211 00  4.84 00 439 00  8.95 00 509 00
14.08 193 00  4.96 00 419 00  9.14 00 507 00
14.17 196 00  4.84 00 411 00  8.73 00 507 00
14.25 213 00  4.89 00 414 00  8.69 00 507 00
14.33 201 00  4.89 00 411 00  9.23 00 502 00
14.42 191 00  4.69 00 409 00  9.28 00 489 00
14.50 188 00  4.60 00 436 00  9.00 00 499 00
14.58 196 00  4.84 00 406 00  9.47 00 494 00
14.67 206 00  4.86 00 399 00  9.66 00 479 00
14.75 213 00  4.89 00 396 00  9.47 00 479 00
14.83 193 00  4.77 00 389 00  9.47 00 477 00
14.92 193 00  4.74 00 381 00  9.76 00 487 00
15.00 196 00  4.77 00 389 00  9.37 00 482 00
15.08 191 00  4.77 00 376 00  9.86 00 474 00
15.17 178 00  4.74 00 386 00  9.76 00 469 00
15.25 181 00  4.74 00 379 00  9.66 00 469 00
15.33 208 00  4.62 00 379 00 10.40 00 472 00
15.42 193 00  4.69 00 386 00  9.66 00 462 00
15.50 198 00  4.60 00 394 00  9.66 00 444 00
15.58 191 00  4.99 00 374 00  9.71 00 469 00
15.67 211 00  4.79 00 374 00 10.60 00 482 00
15.75 196 00  5.12 00 364 00 10.40 00 452 00
15.83 201 00  4.79 00 356 00  9.81 00 447 00
15.92 203 00  4.81 00 344 00  9.86 00 454 00
16.00 191 00  4.79 00 329 00  9.66 00 459 00
16.08 196 00  4.74 00 331 00 10.40 00 467 00
16.17 181 00  5.28 00 391 00 10.20 00 454 00
16.25 213 00  5.09 00 356 00 10.40 00 452 00
16.33 181 00  5.01 00 379 00 10.10 00 447 00
16.42 201 00  4.74 00 369 00  9.96 00 447 00
16.50 191 00  4.84 00 401 00 10.20 00 426 00
16.58 206 00  5.25 00 399 00 10.20 00 429 00
16.67 203 00  5.07 00 391 00 10.50 00 429 00
16.75 249 00  5.09 00 396 00 11.00 00 434 00
16.83   0  C  4.84 00 381 00 10.60 00 424 00
16.92 201 00  4.33 00 366 00 10.30 00 414 00
17.00 216 00  4.67 00 364 00 10.40 00 431 00
17.08 206 00  4.99 00 371 00 10.10 00 411 00
17.17 203 00  4.60 00 369 00  9.96 00 421 00
17.25 231 00  4.69 00 364 00 10.80 00 434 00
17.33 206 00  4.69 00 366 00 11.10 00 409 00
17.42 196 00  4.79 00 359 00 10.80 00 404 00
17.50 213 00  4.60 00 339 00 11.00 00 389 00
17.58 208 00  4.62 00 344 00 10.70 00 389 00
17.67 206 00  4.62 00 339 00 11.00 00 389 00
17.75 196 00  4.62 00 339 00 10.80 00 409 00
17.83 176 00  4.58 00 326 00 10.80 00 401 00
17.92 211 00  4.46 00 324 00 10.90 00 394 00
18.00 224 00  4.51 00 329 00 10.80 00 376 00
18.08 259 00  4.94 00 326 00 10.90 00 376 00
18.17 216 00  4.74 00 344 00 10.70 00 399 00
18.25 236 00  4.55 00 344 00 11.00 00 374 00
18.33 208 00  4.91 00 336 00 11.60 00 384 00
18.42 208 00  4.81 00 334 00 11.40 00 386 00
18.50 239 00  4.37 00 314 00 11.50 00 389 00
18.58 211 00  4.96 00 324 00 11.10 00 379 00
18.67 221 00  4.72 00 324 00 11.30 00 386 00
18.75 188 00  4.51 00 324 00 11.30 00 376 00
18.83 208 00  4.46 00 314 00 11.60 00 386 00
18.92 224 00  4.69 00 314 00 11.00 00 361 00
19.00 244 00  4.62 00 314 00 11.60 00 379 00
19.08 254 00  4.48 00 319 00 11.30 00 364 00
19.17 256 00  4.55 00 316 00 10.80 00 356 00
19.25 244 00  4.79 00 306 00 11.30 00 366 00
19.33   0  C  4.53 00 291 00 11.30 00 369 00
19.42 251 00  4.07 00 286 00 11.10 00 369 00
19.50 229 00  4.42 00 286 00 11.20 00 364 00
19.58 239 00  4.26 00 284 00 11.50 00 364 00
19.67 261 00  4.46 00 284 00 10.70 00 379 00
19.75   0  C  4.42 00 276 00 10.80 00 381 00
19.83 246 00  0.00  L   0  L 11.30 00 374 00
19.92 246 00  0.00  L   0  L 10.90 00 361 00
20.00 281 00  0.00  L   0  L 10.90 00 376 00
20.08 279 00  0.00  L   0  L 10.40 00 369 00
20.17 241 00  0.00  L   0  L 10.70 00 364 00
20.25 246 00  0.00  L   0  L 10.10 00 356 00
20.33 261 00  0.00  L   0  L 10.90 00 371 00
20.42 251 00  0.00  L   0  L 11.00 00 359 00
20.50 259 00  0.00  L   0  L 10.20 00 369 00
20.58 254 00  0.00  L   0  L 11.10 00 369 00
20.67 254 00  0.00  L   0  L 11.50 00 371 00
20.75 266 00  0.00  L   0  L 10.10 00 351 00
20.83 261 00  0.00  L   0  L 11.40 00 356 00
20.92 256 00  0.00  L   0  L 10.90 00 361 00
21.08 279 00  0.00  L   0  L 11.50 00 381 00
21.17 296 00  0.00 00   0 00 11.70 00 394 00
21.25 271 00  0.00 00   0 00 11.70 00 384 00
21.33 284 00  0.00 00   0 00 10.80 00 379 00
21.42 294 00  0.00 00   0 00 11.10 00 406 00
21.50 286 00  0.00 00   0 00 11.70 00 404 00
21.58 294 00  0.00 00   0 00 11.80 00 424 00
21.67 306 00  0.00 00   0 00 12.00 00 394 00
21.75 309 00  0.00 00   0 00 11.10 00 386 00
21.83 299 00  0.00 00   0 00 10.40 00 394 00
21.92 321 00  0.00 00   0 00 11.80 00 401 00
22.00 326 00  0.00 00   0 00 11.60 00 394 00
22.08 316 00  0.00 00   0 00  0.00  R   0  R
22.17 331 00  0.00 00   0 00  0.00  R   0  R
22.25 294 00  0.00 00   0 00  0.00  R   0  R
22.33 284 00  0.00 00   0 00  0.00  R   0  R
22.42 281 00  0.00 00   0 00  0.00  R   0  R
22.50 261 00  0.00 00   0 00  0.00  R   0  R
22.58 274 00  0.00 00   0 00  0.00  R   0  R
22.67 269 00  0.00 00   0 00  0.00  R   0  R
22.75 274 00  0.00 00   0 00  0.00  R   0  R
22.83 276 00  0.00 00   0 00  0.00  R   0  R
22.92 254 00  0.00 00   0 00  0.00  R   0  R
23.00 264 00  0.00 00   0 00  0.00  R   0  R
23.08 264 00  0.00 00   0 00  0.00  R   0  R
23.17 249 00  0.00 00   0 00  0.00  R   0  R
23.25 276 00  0.00 00   0 00  0.00  R   0  R
23.33 249 00  0.00 00   0 00  0.00  R   0  R
23.42 239 00  0.00 00   0 00  0.00  R   0  R
23.50 241 00  0.00 00   0 00  0.00  R   0  R
23.58 236 00  0.00 00   0 00  0.00  R   0  R
23.67 229 00  0.00 00   0 00  0.00  R   0  R
23.75 224 00  0.00 00   0 00  0.00  R   0  R
23.83 241 00  0.00 00   0 00  0.00  R   0  R
23.92 218 00  0.00 00   0 00  0.00  R   0  R
