HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
 4.20 208 00  0.00 00   0 00  0.00  M   0  M
 4.27 203 00  0.00 00   0 00  0.00  M   0  M
 4.33 208 00  0.00 00   0 00  0.00  M   0 00
 4.40 196 00  0.00 00   0 00  0.00  M   0  M
 4.47 213 00  0.00 00   0 00  0.00  M   0  M
 4.53 213 00  0.00 00   0 00  0.00  M   0  M
 4.60 221 00  0.00 00   0 00  0.00  M   0  M
 4.67 224 00  0.00 00   0 00  0.00  M   0  M
 4.73 218 00  0.00 00   0 00  0.00  M   0  M
 4.80 218 00  0.00 00   0 00  0.00  M   0  M
 4.87 224 00  0.00 00   0 00  0.00  M   0  M
 4.93 229 00  0.00 00   0 00  0.00  M   0  M
 5.00 224 00  0.00 00   0 00  0.00  M   0  M
 5.07 239 00  0.00 00   0 00  0.00  M   0  M
 5.13 229 00  0.00 00   0 00  0.00  M   0  M
 5.20 239 00  0.00 00   0 00  0.00  M   0  M
 5.27 254 00  0.00 00   0 00  0.00  M   0  M
 5.33 256 00  0.00 00   0 00  0.00  M   0  M
 5.40 246 00  0.00 00   0 00  0.00  M   0  M
 5.47 239 00  0.00 00   0 00  0.00  M   0  M
 5.53 244 00  0.00 00   0 00  0.00  M   0  M
 5.60 241 00  0.00 00   0 00  0.00  M   0  M
 5.67 226 00  0.00 00   0 00  0.00  M   0  M
 5.73 229 00  0.00 00   0 00  0.00  M   0  M
 5.80 221 00  0.00 00   0 00  0.00  M   0  M
 5.87 218 00  0.00 00   0 00  0.00  M   0  M
 5.93 218 00  0.00 00   0 00  0.00  M   0  M
 6.00 218 00  0.00 00   0 00  0.00  M   0  M
 6.07 216 00  0.00 00   0 00  0.00  M   0  M
 6.13 211 00  0.00 00   0 00  5.17 00 274 00
 6.20 231 00  0.00 00   0 00  5.38 00 256 00
 6.27 216 00  0.00 00   0 00  5.17 00 259 00
 6.33 221 00  0.00 00   0 00  5.22 00 261 00
 6.40 224 00  0.00 00   0 00  4.91 00 254 00
 6.47 211 00  0.00 00   0 00  4.89 00 246 00
 6.53 211 00  0.00 00   0 00  4.62 00 236 00
 6.60 211 00  0.00 00   0 00  4.81 00 259 00
 6.67 213 00  0.00 00   0 00  4.48 00 256 00
 6.73 226 00  0.00 00   0 00  4.67 00 274 00
 6.80 213 00  0.00 00   0 00  4.67 00 256 00
 6.87 221 00  0.00 00   0 00  4.33 00 261 00
 6.93 231 00  0.00 00   0 00  4.26 00 254 00
 7.00 208 00  0.00 00   0 00  4.07 00 269 00
 7.07 236 00  0.00 00   0 00  4.18 00 261 00
 7.13 241 00  0.00 00   0 00  4.03 00 276 00
 7.20 224 00  0.00 00   0 00  4.18 00 269 00
 7.27 234 00  0.00 00   0 00  4.09 00 271 00
 7.33 213 00  0.00 00   0 00  3.83 00 251 00
 7.40 211 00  0.00 00   0 00  3.85 00 249 00
 7.47 231 00  0.00 00   0 00  3.75 00 269 00
 7.53 216 00  0.00 00   0 00  3.62 00 249 00
 7.60 224 00  0.00 00   0 00  3.70 00 279 00
 7.67 229 00  0.00 00   0 00  3.66 00 259 00
 7.73 236 00  0.00 00   0 00  3.64 00 276 00
 7.80 234 00  0.00 00   0 00  3.66 00 266 00
 7.87 239 00  0.00 00   0 00  3.66 00 291 00
 7.93 234 00  0.00 00   0 00  3.51 00 269 00
 8.00 234 00  0.00 00   0 00  3.71 00 299 00
 8.07 234 00  0.00 00   0 00  0.00  M   0  M
 8.13 226 00  0.00 00   0 00  0.00  M   0  M
 8.20 236 00  0.00 00   0 00  0.00  M   0  M
 8.27 221 00  0.00 00   0 00  0.00  M   0  M
 8.33 239 00  0.00 00   0 00  0.00  M   0  M
 8.40 249 00  0.00 00   0 00  0.00  M   0  M
 8.47 239 00  0.00 00   0 00  0.00  M   0  M
 8.53 244 00  0.00 00   0 00  0.00  M   0  M
 8.60 249 00  0.00 00   0 00  0.00  M   0  M
 8.67 251 00  0.00 00   0 00  0.00  M   0  M
 8.73 249 00  0.00 00   0 00  0.00  M   0  M
 8.80 241 00  0.00 00   0 00  5.09 00 264 00
 8.87 239 00  0.00 00   0 00  5.52 00 281 00
 8.93 246 00  0.00 00   0 00  5.64 00 279 00
 9.00 236 00  0.00 00   0 00  5.69 00 274 00
 9.07 244 00  0.00  L   0  L  5.81 00 269 00
 9.13 241 00  0.00  L   0  L  6.24 00 289 00
 9.20 246 00  0.00  L   0  L  6.37 00 286 00
 9.27 244 00  0.00  L   0  L  6.60 00 276 00
 9.33 231 00  0.00  L   0  L  6.70 00 284 00
 9.40 239 00  0.00  L   0  L  6.98 00 289 00
 9.47 231 00  0.00  L   0  L  7.12 00 281 00
 9.53 229 00  0.00  L   0  L  7.42 00 279 00
 9.60 234 00  0.00  L   0  L  7.53 00 276 00
 9.67 241 00  0.00 00   0 00  7.38 00 271 00
 9.73 244 00  0.00  A   0  A  7.42 00 276 00
 9.80 249 00  0.00  L   0  L  7.57 00 266 00
 9.87 244 00  0.00  L   0  L  7.46 00 269 00
 9.93 239 00  0.00  L   0  L  7.57 00 266 00
10.00 231 00  0.00  L   0  L  8.09 00 291 00
10.07 226 00  0.00  L   0  L  8.21 00 274 00
10.13 226 00  0.00  L   0  L  7.93 00 279 00
10.20 249 00  0.00  L   0 00  8.38 00 284 00
10.27 221 00  0.00  L   0  L  8.30 00 279 00
10.33 264 00  0.00  L   0  L  8.25 00 281 00
10.40 264 00  0.00  L   0  L  8.42 00 279 00
10.47 236 00  0.00  L   0  L  8.47 00 284 00
10.53 234 00  0.00  L   0  L  8.51 00 281 00
10.60 231 00  0.00  L   0  L  8.30 00 294 00
10.67 221 00  0.00  L   0  L  8.38 00 291 00
10.73 229 00  0.00  L   0  L  8.38 00 289 00
10.80 264 00  0.00  L   0  L  8.25 00 291 00
10.87 266 00  0.00  L   0  L  8.69 00 294 00
10.93 276 00  0.00  L   0  L  8.51 00 304 00
11.00 271 00  0.00  L   0  L  8.47 00 294 00
11.07 281 00  0.00  L   0  L  8.42 00 299 00
11.13 244 00  0.00  L   0  L  8.38 00 309 00
11.20 241 00  4.65 00 276 00  8.38 00 324 00
11.27 244 00  4.74 00 281 00  8.30 00 324 00
11.33 213 00  4.60 00 281 00  8.34 00 309 00
11.40 203 00  4.53 00 276 00  8.34 00 316 00
11.47 229 00  4.53 00 284 00  8.09 00 319 00
11.53 226 00  4.62 00 291 00  8.21 00 329 00
11.60 236 00  4.72 00 286 00  8.38 00 349 00
11.67   0  C  0.00  C 291 00  8.21 00 364 00
11.73 216 00  4.35 00 286 00  8.25 00 354 00
11.80 201 00  4.77 00 286 00  8.34 00 371 00
11.87 213 00  4.51 00 329 00  8.25 00 376 00
11.93 196 00  5.01 00 309 00  8.38 00 376 00
12.00 203 00  4.58 00 306 00  8.25 00 371 00
12.07 201 00  4.74 00 304 00  8.42 00 376 00
12.13 203 00  4.86 00 316 00  8.34 00 381 00
12.20 196 00  4.91 00 314 00  8.42 00 391 00
12.27 218 00  5.12 00 319 00  8.17 00 401 00
12.33 198 00  4.74 00 321 00  8.34 00 419 00
12.40 186 00  4.99 00 326 00  8.47 00 426 00
12.47 208 00  4.67 00 311 00  8.47 00 419 00
12.53 213 00  4.94 00 319 00  8.25 00 434 00
12.60 234 00  5.07 00 339 00  8.34 00 431 00
12.67 216 00  4.77 00 319 00  8.38 00 434 00
12.73 221 00  5.20 00 341 00  8.55 00 442 00
12.80 208 00  4.86 00 349 00  8.73 00 444 00
12.87 208 00  5.12 00 361 00  8.42 00 442 00
12.93 206 00  4.94 00 359 00  8.73 00 436 00
13.00 191 00  4.81 00 366 00  8.77 00 439 00
13.07 198 00  4.79 00 354 00  8.82 00 444 00
13.13 201 00  4.81 00 354 00  8.86 00 434 00
13.20 193 00  4.96 00 341 00  8.95 00 436 00
13.27 198 00  4.86 00 354 00  8.77 00 459 00
13.33 191 00  4.67 00 346 00  9.14 00 459 00
13.40 178 00  4.91 00 336 00  8.77 00 457 00
13.47 203 00  4.74 00 334 00  9.05 00 444 00
13.53 186 00  4.67 00 341 00  9.09 00 484 00
13.60 176 00  4.99 00 324 00  9.33 00 474 00
13.67 173 00  4.79 00 331 00  9.18 00 457 00
13.73 196 00  4.72 00 324 00  9.57 00 459 00
13.80 181 00  4.69 00 341 00  9.14 00 452 00
13.87 183 00  4.62 00 334 00  9.37 00 472 00
13.93 183 00  4.60 00 341 00  9.42 00 457 00
14.00 186 00  4.67 00 336 00  9.42 00 457 00
14.07 181 00  4.44 00 344 00  9.23 00 447 00
14.13 183 00  4.69 00 349 00  9.66 00 452 00
14.20 178 00  4.81 00 361 00  9.71 00 439 00
14.27 186 00  4.55 00 339 00  9.62 00 439 00
14.33 183 00  4.79 00 359 00  9.91 00 431 00
14.40 173 00  4.86 00 376 00 10.00 00 434 00
14.47 173 00  5.04 00 369 00  9.86 00 434 00
14.53 176 00  4.69 00 374 00  9.81 00 442 00
14.60 171 00  4.99 00 371 00  9.91 00 431 00
14.67 276 00  5.01 00 364 00 10.20 00 426 00
14.73 331 00  5.01 00 361 00 10.40 00 436 00
14.80 249 00  4.89 00 356 00 10.40 00 419 00
14.87 231 00  4.77 00 364 00 10.40 00 414 00
14.93 201 00  4.72 00 359 00 10.30 00 421 00
15.00   0  C  4.74 00 356 00 10.30 00 401 00
15.07   0  C  4.44 00 364 00 10.50 00 399 00
15.13   0  C  4.86 00 349 00 10.60 00 414 00
15.20 201 00  4.96 00 354 00 10.80 00 411 00
15.27   0  C  4.77 00 361 00 10.80 00 394 00
15.33   0  C  4.65 00 349 00 10.60 00 386 00
15.40 216 00  4.67 00 344 00 10.70 00 391 00
15.47 201 00  4.86 00 351 00 10.80 00 399 00
15.53 193 00  4.58 00 361 00 10.80 00 401 00
15.60 216 00  4.51 00 344 00 10.60 00 376 00
15.67 218 00  4.77 00 344 00 11.00 00 386 00
15.73 276 00  4.96 00 344 00 11.20 00 396 00
15.80 208 00  4.81 00 336 00 10.80 00 376 00
15.87 196 00  5.04 00 351 00 11.00 00 389 00
15.93 198 00  4.86 00 346 00 10.70 00 381 00
16.00 236 00  4.86 00 334 00 11.00 00 369 00
16.07 229 00  4.91 00 334 00 10.90 00 371 00
16.13 251 00  5.14 00 334 00 10.90 00 379 00
16.20 229 00  4.79 00 334 00 10.80 00 366 00
16.27 244 00  4.96 00 344 00 11.40 00 371 00
16.33 259 00  5.12 00 339 00 11.10 00 361 00
16.40 254 00  4.99 00 344 00 11.40 00 364 00
16.47 244 00  5.09 00 346 00 11.30 00 379 00
16.53 218 00  4.86 00 331 00 11.10 00 361 00
16.60 246 00  4.91 00 341 00 11.80 00 369 00
16.67 239 00  4.74 00 336 00 11.80 00 366 00
16.73 234 00  4.84 00 331 00 11.40 00 356 00
16.80 259 00  4.79 00 331 00 11.70 00 361 00
16.87 251 00  4.79 00 324 00 11.70 00 346 00
16.93 231 00  4.96 00 329 00 11.50 00 336 00
17.00 249 00  5.07 00 326 00 11.40 00 346 00
17.07 239 00  4.77 00 329 00 11.70 00 339 00
17.13 234 00  4.69 00 314 00 11.80 00 329 00
17.20 241 00  4.74 00 316 00 12.00 00 336 00
17.27 244 00  4.86 00 326 00 12.10 00 334 00
17.33 256 00  4.91 00 311 00 12.80 00 334 00
17.40 224 00  4.79 00 301 00 12.70 00 319 00
17.47 234 00  4.74 00 301 00 12.70 00 321 00
17.53 251 00  4.55 00 296 00 13.00 00 319 00
17.60 259 00  4.72 00 289 00 12.90 00 309 00
17.67 251 00  4.55 00 294 00 13.40 00 311 00
17.73 256 00  4.94 00 296 00 13.70 00 316 00
17.80   0  C  4.58 00 279 00 13.30 00 301 00
17.87   0  C  4.62 00 269 00 12.60 00 289 00
17.93   0  C  4.53 00 279 00 13.20 00 299 00
18.00   0  C  4.46 00 261 00 13.20 00 301 00
18.07   0  C  4.69 00 271 00 13.10 00 304 00
18.13   0  C  5.01 00 261 00 13.20 00 291 00
18.20   0  C  5.87 00 266 00 13.50 00 286 00
18.27   0  C  5.47 00 261 00 13.50 00 289 00
18.33   0  C  5.36 00 269 00 13.90 00 296 00
18.40   0  C  4.99 00 259 00 14.30 00 309 00
18.47   0  C  4.79 00 251 00 13.70 00 279 00
18.53   0  C  4.86 00 249 00 13.80 00 281 00
18.60   0  C  4.51 00 249 00 13.70 00 276 00
18.67   0  C  4.67 00 256 00 13.30 00 276 00
18.73   0  C  5.04 00 241 00 13.50 00 274 00
18.80   0  C  4.35 00 241 00 13.50 00 274 00
18.87   0  C  4.37 00 246 00 13.10 00 266 00
18.93   0  A  4.44 00 246 00 13.50 00 264 00
19.00   0  C  4.72 00 251 00 13.20 00 276 00
19.07   0  C  4.55 00 249 00 12.60 00 274 00
19.13   0 00  4.33 00 244 00 12.60 00 264 00
19.20   0  C  4.44 00 241 00 12.50 00 271 00
19.27   0  C  4.37 00 241 00 12.10 00 261 00
19.33   0  C  4.62 00 239 00 12.00 00 274 00
19.40   0  C  0.00  C 246 00 11.70 00 264 00
19.47   0  C  0.00  C 239 00 11.70 00 281 00
19.53   0  C  0.00  C 249 00 11.50 00 269 00
19.60   0  C  0.00  C 231 00 11.10 00 264 00
19.67   0  C  0.00  C 224 00 11.40 00 279 00
19.73   0  C  0.00  C 236 00 10.90 00 254 00
19.80   0  C  0.00  C 236 00 10.80 00 271 00
19.93   0 00  0.00 00 226 00  9.96 00 281 00
20.00   0 00  0.00 00 229 00  9.86 00 284 00
20.13 229 00  0.00  L   0  L 10.00 00 291 00
20.20 229 00  0.00 00   0 00  9.42 00 296 00
20.27 239 00  0.00 00   0 00  9.52 00 284 00
20.33 231 00  0.00 00   0 00  9.37 00 306 00
20.40 224 00  0.00 00   0 00  9.33 00 286 00
20.47 239 00  0.00 00   0 00  9.42 00 306 00
20.53 234 00  0.00 00   0 00  9.33 00 304 00
20.60 229 00  0.00 00   0 00  9.23 00 296 00
20.67 241 00  0.00 00   0 00  9.66 00 299 00
20.73 236 00  0.00 00   0 00  9.91 00 321 00
20.80 239 00  0.00 00   0 00  9.91 00 314 00
20.87 244 00  0.00 00   0 00 10.30 00 319 00
20.93 239 00  0.00 00   0 00  9.81 00 319 00
21.07 239 00  0.00 00   0 00 10.10 00 316 00
21.13 251 00  0.00 00   0 00 10.10 00 336 00
21.20 241 00  0.00 00   0 00  9.52 00 301 00
21.27 251 00  0.00 00   0 00 10.50 00 331 00
21.33 249 00  0.00 00   0 00 10.50 00 336 00
21.40 254 00  0.00 00   0 00 10.50 00 339 00
21.47 264 00  0.00 00   0 00 10.20 00 314 00
21.53 254 00  0.00 00   0 00 10.10 00 321 00
21.60 264 00  0.00 00   0 00 10.20 00 321 00
21.67 241 00  0.00 00   0 00 10.30 00 329 00
21.73 264 00  0.00 00   0 00 11.00 00 339 00
21.80 266 00  0.00 00   0 00 10.90 00 339 00
21.87 261 00  0.00 00   0 00 11.10 00 336 00
21.93 264 00  0.00 00   0 00 11.10 00 341 00
22.00 261 00  0.00 00   0 00 11.10 00 329 00
22.07 271 00  0.00 00   0 00 11.40 00 326 00
22.13 269 00  0.00 00   0 00 11.20 00 319 00
22.20 271 00  0.00 00   0 00 11.50 00 331 00
22.27 269 00  0.00 00   0 00 11.80 00 331 00
22.33 266 00  0.00 00   0 00 11.00 00 306 00
22.40 274 00  0.00 00   0 00 11.40 00 326 00
22.47 264 00  0.00 00   0 00 11.70 00 314 00
22.53 264 00  0.00 00   0 00 12.00 00 344 00
22.60 269 00  0.00 00   0 00 11.70 00 334 00
22.67 269 00  0.00 00   0 00 11.60 00 331 00
22.73 266 00  0.00 00   0 00 12.80 00 341 00
22.80 276 00  0.00 00   0 00 11.00 00 339 00
22.87 274 00  0.00 00   0 00 11.50 00 321 00
22.93 249 00  0.00 00   0 00 11.50 00 326 00
23.00 269 00  0.00 00   0 00 11.50 00 319 00
23.07 254 00  0.00 00   0 00 11.10 00 299 00
23.13 261 00  0.00 00   0 00 12.20 00 324 00
23.20 259 00  0.00 00   0 00  0.00  R   0  R
23.27 274 00  0.00 00   0 00  0.00  R   0  R
23.33 256 00  0.00 00   0 00  0.00  R   0  R
23.40 249 00  0.00 00   0 00  0.00  R   0  R
23.47 249 00  0.00 00   0 00  0.00  R   0  R
23.53 249 00  0.00 00   0 00  0.00  R   0  R
23.60 249 00  0.00 00   0 00  0.00  R   0  R
23.67 234 00  0.00 00   0 00  0.00  R   0  R
23.73 226 00  0.00 00   0 00  0.00  R   0  R
23.80 226 00  0.00 00   0 00  0.00  R   0  R
23.87 226 00  0.00 00   0 00  0.00  R   0  R
23.93 221 00  0.00 00   0 00  0.00  R   0  R
