HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
11.93 201 00  4.91 00 324 00  8.47 00 436 00
12.00 206 00  4.69 00 314 00  8.30 00 409 00
12.07 201 00  4.55 00 316 00  8.51 00 416 00
12.13 198 00  5.09 00 344 00  8.34 00 406 00
12.20 191 00  4.96 00 346 00  8.69 00 414 00
12.27 191 00  4.79 00 339 00  8.95 00 406 00
12.33 196 00  5.07 00 344 00  8.77 00 414 00
12.40 196 00  4.89 00 349 00  9.00 00 411 00
12.47 213 00  5.09 00 356 00  8.82 00 406 00
12.53 206 00  4.86 00 346 00  9.23 00 409 00
12.80   0 00  0.00 00 339 00  9.57 00 391 00
12.87   0 00  0.00 00 331 00  9.71 00 389 00
12.93 191 00  4.99 00 329 00 10.00 00 391 00
13.00 198 00  4.72 00 329 00 10.00 00 386 00
13.93 198 00  4.86 00 314 00 10.10 00 396 00
14.00 191 00  4.69 00 314 00 10.30 00 401 00
14.07 181 00  4.99 00 314 00 10.10 00 389 00
14.13 191 00  4.91 00 336 00 10.30 00 389 00
14.27 193 00  4.89 00 324 00 10.60 00 379 00
14.33 198 00  4.65 00 334 00 10.40 00 386 00
14.40 201 00  5.14 00 321 00 10.70 00 379 00
14.47 188 00  4.89 00 326 00 10.60 00 384 00
14.53 193 00  4.77 00 319 00 10.90 00 384 00
14.60 186 00  4.81 00 329 00 10.90 00 376 00
14.67 198 00  4.86 00 326 00 10.90 00 376 00
14.73 203 00  4.67 00 326 00 10.80 00 379 00
14.80 196 00  5.07 00 309 00 10.60 00 369 00
14.87 196 00  4.89 00 314 00 10.80 00 379 00
14.93 208 00  4.81 00 319 00 10.70 00 379 00
15.00 191 00  4.69 00 316 00 10.70 00 374 00
15.07 203 00  5.17 00 316 00 10.80 00 371 00
15.13 198 00  4.65 00 306 00 10.80 00 396 00
15.20 191 00  4.77 00 309 00 10.80 00 384 00
15.27 186 00  4.84 00 304 00 10.80 00 384 00
15.33 201 00  5.09 00 326 00 10.70 00 384 00
15.40 186 00  5.25 00 326 00 10.80 00 386 00
15.47 193 00  5.04 00 336 00 10.60 00 379 00
15.53 191 00  4.65 00 344 00 10.80 00 386 00
15.60 196 00  5.07 00 341 00 11.00 00 396 00
15.67 198 00  4.69 00 334 00 10.90 00 389 00
15.73 188 00  5.01 00 356 00 11.00 00 394 00
15.80 191 00  4.89 00 361 00 11.30 00 396 00
15.87 181 00  4.65 00 354 00 10.80 00 389 00
15.93 188 00  5.07 00 361 00 11.10 00 399 00
16.00 178 00  4.74 00 341 00 10.80 00 394 00
16.07 191 00  4.77 00 336 00 11.10 00 391 00
16.13 176 00  4.72 00 359 00 11.00 00 399 00
16.20 183 00  4.89 00 341 00 11.00 00 399 00
16.27 191 00  4.81 00 341 00 11.10 00 401 00
16.33 178 00  4.58 00 339 00 11.00 00 386 00
16.40 183 00  4.77 00 344 00 11.10 00 391 00
16.47 183 00  4.67 00 349 00 11.30 00 394 00
16.53 186 00  4.86 00 336 00 11.30 00 389 00
16.60 186 00  5.07 00 354 00 11.20 00 379 00
16.67 181 00  5.20 00 346 00 11.60 00 391 00
16.73 181 00  4.84 00 351 00 11.70 00 389 00
16.80 178 00  4.69 00 356 00 11.60 00 386 00
16.87 196 00  4.77 00 351 00 11.70 00 384 00
16.93 186 00  4.77 00 341 00 11.70 00 369 00
17.00 178 00  4.91 00 336 00 11.70 00 374 00
17.07 188 00  4.94 00 326 00 11.60 00 369 00
17.13 181 00  4.74 00 326 00 11.70 00 371 00
17.20 178 00  4.74 00 319 00 11.70 00 371 00
17.27 178 00  4.72 00 324 00 11.60 00 364 00
17.33 183 00  4.81 00 309 00 12.00 00 371 00
17.40 181 00  4.72 00 306 00 11.70 00 366 00
17.47 178 00  4.72 00 314 00 11.70 00 359 00
17.53 226 00  4.67 00 301 00 12.10 00 364 00
17.60 186 00  4.53 00 301 00 11.70 00 351 00
17.73 221 00  4.69 00 309 00 11.70 00 346 00
17.80 193 00  4.86 00 314 00 12.40 00 346 00
17.87 203 00  4.74 00 306 00 12.30 00 351 00
17.93 208 00  4.60 00 311 00 12.60 00 351 00
18.00 191 00  4.60 00 299 00 12.50 00 344 00
18.07 201 00  4.67 00 306 00 12.80 00 336 00
18.13 188 00  4.94 00 294 00 12.80 00 339 00
18.20 206 00  4.72 00 286 00 12.70 00 324 00
18.27 208 00  4.62 00 281 00 12.70 00 329 00
18.33 208 00  4.37 00 279 00 12.80 00 334 00
18.40 188 00  4.48 00 279 00 12.60 00 329 00
18.47 213 00  4.60 00 284 00 12.60 00 324 00
18.53 211 00  4.58 00 281 00 12.10 00 319 00
18.60 211 00  4.39 00 274 00 12.50 00 324 00
18.67 196 00  4.30 00 269 00 11.70 00 321 00
18.73 186 00  4.05 00 269 00 11.80 00 314 00
18.80 213 00  4.09 00 264 00 11.80 00 316 00
18.87 213 00  4.46 00 269 00 11.40 00 309 00
18.93 221 00  4.37 00 266 00 11.50 00 321 00
19.00 208 00  4.05 00 251 00 11.70 00 326 00
19.07 193 00  4.09 00 261 00 11.30 00 326 00
19.13 218 00  4.03 00 256 00 11.30 00 324 00
19.20 211 00  3.99 00 251 00 11.10 00 336 00
19.27 218 00  4.09 00 251 00 11.10 00 336 00
19.33 206 00  3.68 00 251 00 11.10 00 336 00
19.40 213 00  3.71 00 241 00 11.00 00 334 00
19.47 236 00  0.00 00   0 00 11.10 00 346 00
19.53 239 00  0.00 00   0 00 10.90 00 341 00
19.60 236 00  0.00 00   0 00 11.20 00 356 00
19.67 226 00  0.00 00   0 00 10.80 00 344 00
19.73 231 00  0.00 00   0 00 10.80 00 346 00
19.80 234 00  0.00 00   0 00 10.70 00 349 00
19.87 244 00  0.00 00   0 00 11.10 00 361 00
19.93 246 00  0.00 00   0 00 10.90 00 354 00
20.00 251 00  0.00 00   0 00 10.90 00 349 00
20.07 259 00  0.00 00   0 00 10.80 00 346 00
20.13 259 00  0.00 00   0 00 10.80 00 334 00
20.20 259 00  0.00 00   0 00 11.10 00 346 00
20.27 264 00  0.00 00   0 00 10.80 00 336 00
20.33 254 00  0.00 00   0 00 10.90 00 339 00
20.40 241 00  0.00 00   0 00 10.90 00 341 00
20.47 256 00  0.00 00   0 00 11.10 00 359 00
20.53 256 00  0.00 00   0 00 11.00 00 341 00
20.60 251 00  0.00 00   0 00 11.00 00 351 00
20.67 251 00  0.00 00   0 00 10.90 00 341 00
20.73 256 00  0.00 00   0 00 11.00 00 344 00
20.80 249 00  0.00 00   0 00 11.10 00 346 00
20.87 266 00  0.00 00   0 00 11.10 00 346 00
20.93 261 00  0.00 00   0 00 11.20 00 351 00
21.07 259 00  0.00 00   0 00 11.10 00 341 00
21.13 266 00  0.00 00   0 00 11.30 00 346 00
21.20 266 00  0.00 00   0 00 10.90 00 339 00
21.27 264 00  0.00 00   0 00 11.30 00 349 00
21.33 274 00  0.00 00   0 00 11.50 00 349 00
21.40 271 00  0.00 00   0 00 11.40 00 346 00
21.47 276 00  0.00 00   0 00 11.40 00 349 00
21.53 269 00  0.00 00   0 00 11.40 00 351 00
21.60 269 00  0.00 00   0 00 11.70 00 349 00
21.67 281 00  0.00 00   0 00 11.40 00 341 00
21.73 274 00  0.00 00   0 00 11.70 00 339 00
21.80 284 00  0.00 00   0 00 11.60 00 336 00
21.87 274 00  0.00 00   0 00 11.70 00 334 00
21.93 266 00  0.00 00   0 00 11.80 00 334 00
22.00 264 00  0.00 00   0 00 11.80 00 329 00
22.07 264 00  0.00 00   0 00 12.20 00 331 00
22.13 264 00  0.00 00   0 00 12.10 00 324 00
22.20 256 00  0.00 00   0 00 12.10 00 321 00
22.27 254 00  0.00 00   0 00 12.70 00 334 00
22.33 259 00  0.00 00   0 00 12.50 00 311 00
22.40 244 00  0.00 00   0 00 12.50 00 314 00
22.47 246 00  0.00 00   0 00 12.70 00 311 00
22.53 246 00  0.00 00   0 00 12.80 00 311 00
22.60 236 00  0.00 00   0 00 12.70 00 311 00
22.67 234 00  0.00 00   0 00 13.00 00 309 00
22.73 241 00  0.00 00   0 00 13.00 00 291 00
22.80 239 00  0.00 00   0 00 13.30 00 299 00
22.87 241 00  0.00 00   0 00 13.40 00 289 00
22.93 231 00  0.00 00   0 00 13.30 00 286 00
23.00 231 00  0.00 00   0 00 13.20 00 284 00
23.07 226 00  0.00 00   0 00 13.30 00 279 00
23.13 221 00  0.00 00   0 00 13.20 00 276 00
23.20 221 00  0.00 00   0 00 13.50 00 276 00
23.27 216 00  0.00 00   0 00 13.20 00 269 00
23.33 213 00  0.00 00   0 00 13.20 00 276 00
23.47 208 00  0.00 00   0 00 13.20 00 259 00
23.53 213 00  0.00 00   0 00 13.20 00 266 00
23.60 216 00  0.00 00   0 00 13.50 00 259 00
23.67 213 00  0.00 00   0 00 13.90 00 264 00
23.73 208 00  0.00 00   0 00 13.80 00 256 00
23.80 201 00  0.00 00   0 00 13.50 00 256 00
23.87 208 00  0.00 00   0 00 13.50 00 251 00
23.93 213 00  0.00 00   0 00 13.60 00 251 00
