HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
 5.20 229 00  0.00 00   0 00  3.41 00 274 00
 5.27 239 00  0.00 00   0 00  3.24 00 261 00
 5.33 241 00  0.00 00   0 00  3.24 00 279 00
 5.40 239 00  0.00 00   0 00  3.19 00 274 00
 5.47 231 00  0.00 00   0 00  3.14 00 274 00
 5.53 244 00  0.00 00   0 00  3.09 00 279 00
 5.60 254 00  0.00 00   0 00  3.19 00 286 00
 5.67 241 00  0.00 00   0 00  3.11 00 284 00
 5.87 246 00  0.00 00   0 00  3.17 00 281 00
 5.93 254 00  0.00 00   0 00  3.19 00 276 00
 6.00 249 00  0.00 00   0 00  3.19 00 279 00
 6.07 244 00  0.00 00   0 00  3.14 00 276 00
 6.13 236 00  0.00 00   0 00  3.11 00 271 00
 6.20 241 00  0.00 00   0 00  3.17 00 264 00
 6.27 236 00  0.00 00   0 00  3.05 00 251 00
 6.33 236 00  0.00 00   0 00  3.02 00 254 00
 6.40 224 00  0.00 00   0 00  3.00 00 249 00
 6.47 234 00  0.00 00   0 00  3.00 00 259 00
 6.53 236 00  0.00 00   0 00  2.82 00 254 00
 6.60 229 00  0.00 00   0 00  2.66 00 251 00
 6.67 236 00  0.00 00   0 00  2.64 00 249 00
 6.73 234 00  0.00 00   0 00  2.56 00 254 00
 6.80 239 00  0.00 00   0 00  2.46 00 249 00
 6.87 226 00  0.00 00   0 00  2.46 00 251 00
 6.93 234 00  0.00 00   0 00  2.36 00 246 00
 7.00 234 00  0.00 00   0 00  2.24 00 241 00
 7.07 236 00  0.00 00   0 00  2.23 00 251 00
 7.13 231 00  0.00 00   0 00  2.12 00 246 00
 7.20 241 00  0.00 00   0 00  2.13 00 249 00
 7.27 246 00  0.00 00   0 00  2.10 00 254 00
 7.33 244 00  0.00 00   0 00  2.06 00 256 00
 7.40 256 00  0.00 00   0 00  2.01 00 254 00
 7.47 254 00  0.00 00   0 00  1.98 00 249 00
 7.53 246 00  0.00 00   0 00  1.97 00 246 00
 7.60 249 00  0.00 00   0 00  1.94 00 244 00
 7.67 259 00  0.00 00   0 00  2.17 00 251 00
 7.73 239 00  0.00 00   0 00  2.04 00 241 00
 7.80 239 00  0.00 00   0 00  2.04 00 236 00
 7.87 241 00  0.00 00   0 00  1.98 00 236 00
 7.93   0 00  0.00 00   0 00  0.00 00   0 00
 8.00   0  A  0.00  A   0  A  0.00  A   0  A
 8.07   0  A  0.00  A   0  A  0.00  A   0  A
 8.13   0  A  0.00  A   0  A  0.00  A   0  A
 8.20   0  A  0.00  A   0  A  0.00  A   0  A
 8.27 259 00  0.00 00   0 00  2.45 00 296 00
 8.33 259 00  0.00 00   0 00  2.78 00 276 00
 8.40 244 00  0.00 00   0 00  3.17 00 271 00
 8.47 254 00  0.00 00   0 00  3.48 00 269 00
 8.53 244 00  0.00 00   0 00  3.66 00 256 00
 8.60 249 00  0.00 00   0 00  3.91 00 254 00
 8.67   0 00  0.00 00   0 00  4.13 00 256 00
 8.73 246 00  0.00 00   0 00  4.18 00 261 00
 8.80 249 00  0.00 00   0 00  4.69 00 271 00
 8.87 241 00  0.00 00   0 00  4.91 00 271 00
 8.93 244 00  0.00 00   0 00  5.04 00 274 00
 9.00 241 00  0.00 00   0 00  5.30 00 271 00
 9.07 246 00  0.00 00   0 00  5.52 00 271 00
 9.13 241 00  0.00 00   0 00  5.64 00 269 00
 9.20 241 00  0.00 00   0 00  5.87 00 281 00
 9.27 264 00  0.00 00   0 00  6.02 00 271 00
 9.33 254 00  0.00 00   0 00  6.27 00 274 00
 9.40 246 00  0.00 00   0 00  6.40 00 269 00
 9.47 246 00  0.00 00   0 00  6.57 00 281 00
 9.53 251 00  0.00 00   0 00  6.77 00 279 00
 9.60 254 00  0.00 00   0 00  6.87 00 266 00
 9.67 256 00  0.00 00   0 00  6.91 00 264 00
 9.73 249 00  0.00 00   0 00  6.91 00 266 00
 9.80 254 00  0.00 00   0 00  6.91 00 266 00
 9.87 249 00  0.00 00   0 00  7.09 00 274 00
 9.93 251 00  0.00 00   0 00  7.12 00 271 00
10.00 246 00  0.00 00   0 00  7.27 00 281 00
10.07 244 00  0.00 00   0 00  7.20 00 279 00
10.13 264 00  0.00 00   0 00  7.31 00 281 00
10.20 251 00  0.00 00   0 00  7.23 00 276 00
10.27 256 00  0.00 00   0 00  7.27 00 276 00
10.33 249 00  0.00 00   0 00  7.27 00 294 00
10.40 231 00  4.69 00 264 00  7.38 00 301 00
10.47 208 00  4.39 00 259 00  7.23 00 311 00
10.53 208 00  4.53 00 271 00  7.42 00 319 00
10.60 211 00  5.12 00 301 00  7.46 00 311 00
10.67 198 00  4.84 00 291 00  7.69 00 316 00
10.73 208 00  4.91 00 296 00  7.93 00 324 00
10.80 203 00  4.69 00 284 00  7.93 00 321 00
10.87 216 00  4.79 00 301 00  7.89 00 329 00
10.93 213 00  4.86 00 296 00  8.05 00 321 00
11.00 221 00  4.74 00 294 00  8.17 00 334 00
11.07 216 00  4.67 00 289 00  8.25 00 324 00
11.13 208 00  4.91 00 294 00  8.21 00 326 00
11.20 191 00  4.77 00 294 00  8.47 00 324 00
11.27 218 00  4.79 00 296 00  8.42 00 319 00
11.33 201 00  4.86 00 289 00  8.64 00 341 00
11.40 203 00  4.62 00 291 00  8.77 00 346 00
11.47 211 00  4.44 00 281 00  8.47 00 326 00
11.53   0 00  4.74 00 284 00  8.77 00 334 00
11.60   0 00  4.35 00 289 00  8.60 00 344 00
11.67   0 00  4.99 00 301 00  8.64 00 354 00
11.73   0 00  4.46 00 284 00  8.69 00 346 00
11.80   0 00  4.74 00 286 00  8.69 00 354 00
11.87   0 00  4.89 00 291 00  8.95 00 366 00
11.93   0 00  5.12 00 304 00  9.00 00 364 00
12.00   0 00  5.25 00 314 00  9.05 00 374 00
12.07   0 00  6.02 00 289 00  9.09 00 379 00
12.13   0 00  6.11 00 296 00  9.09 00 371 00
12.20   0 00  5.99 00 314 00  9.18 00 394 00
12.27   0 00  5.52 00 301 00  9.05 00 384 00
12.33   0 00  5.69 00 306 00  9.33 00 396 00
12.40   0 00  5.17 00 306 00  9.14 00 386 00
12.47   0 00  4.55 00 301 00  9.18 00 391 00
12.53   0 00  4.96 00 314 00  9.33 00 401 00
12.60 206 00  4.94 00 311 00  9.57 00 399 00
12.67 193 00  4.72 00 311 00  9.62 00 404 00
12.73 269 00  4.79 00 314 00  9.76 00 409 00
12.80 213 00  5.30 00 326 00  9.66 00 411 00
12.87 203 00  4.74 00 309 00 10.00 00 414 00
12.93 201 00  5.09 00 334 00  9.66 00 404 00
13.00 188 00  5.17 00 331 00 10.00 00 409 00
13.07 196 00  4.99 00 329 00 10.20 00 414 00
13.13 206 00  4.74 00 319 00 10.10 00 416 00
13.20 201 00  4.89 00 299 00 10.30 00 409 00
13.27 203 00  5.28 00 344 00 10.30 00 411 00
13.33 198 00  5.25 00 339 00 10.30 00 404 00
13.40 188 00  5.14 00 341 00 10.30 00 409 00
13.47 193 00  5.01 00 336 00 10.40 00 406 00
13.53 203 00  5.07 00 331 00 10.50 00 414 00
13.60 188 00  4.94 00 339 00 10.50 00 411 00
13.67 191 00  5.01 00 346 00 10.80 00 414 00
13.73 196 00  4.81 00 341 00 10.60 00 414 00
13.80 201 00  4.94 00 349 00 10.50 00 411 00
13.87 191 00  5.17 00 344 00 10.80 00 421 00
13.93 196 00  4.91 00 336 00 10.80 00 421 00
14.00 193 00  4.89 00 341 00 10.70 00 424 00
14.07 191 00  4.74 00 326 00 10.90 00 442 00
14.13 186 00  4.74 00 336 00 11.10 00 447 00
14.20 196 00  4.67 00 331 00 11.00 00 431 00
14.27 191 00  4.77 00 326 00 10.70 00 431 00
14.33 188 00  4.96 00 331 00 10.70 00 426 00
14.40 191 00  4.94 00 329 00 10.80 00 431 00
14.47 188 00  4.91 00 321 00 11.40 00 436 00
14.53 321 00  7.42 00 424 00 11.00 00 434 00
14.60 186 00  4.89 00 314 00 11.40 00 434 00
14.67 191 00  4.89 00 309 00 11.10 00 426 00
14.73 191 00  4.53 00 311 00 11.30 00 426 00
14.80 196 00  4.79 00 346 00 11.40 00 431 00
14.87 193 00  5.14 00 366 00 10.90 00 419 00
14.93 208 00  5.25 00 354 00 11.50 00 429 00
15.00 203 00  4.99 00 346 00 11.50 00 429 00
15.07 196 00  4.79 00 344 00 11.40 00 431 00
15.13 191 00  4.89 00 341 00 11.10 00 419 00
15.20 191 00  5.25 00 354 00 11.40 00 419 00
15.27 193 00  4.84 00 346 00 11.70 00 426 00
15.33 186 00  4.81 00 326 00 11.40 00 419 00
15.40 186 00  4.67 00 329 00 11.50 00 404 00
15.47 178 00  5.14 00 351 00 11.50 00 409 00
15.53 188 00  5.14 00 349 00 11.40 00 404 00
15.60 181 00  4.86 00 331 00 11.60 00 409 00
15.67 188 00  5.04 00 339 00 11.60 00 404 00
15.73 191 00  5.01 00 341 00 11.40 00 396 00
15.80 181 00  4.86 00 349 00 11.50 00 396 00
15.87 183 00  5.04 00 344 00 11.40 00 391 00
15.93 193 00  5.09 00 339 00 11.50 00 386 00
16.00 191 00  5.07 00 339 00 11.70 00 391 00
16.07 181 00  4.84 00 334 00 11.70 00 399 00
16.13 183 00  4.81 00 336 00 11.50 00 394 00
16.20 191 00  4.79 00 326 00 11.50 00 389 00
16.27 178 00  4.72 00 329 00 11.30 00 381 00
16.33 193 00  4.81 00 336 00 11.60 00 394 00
16.40 261 00  5.12 00 331 00 11.50 00 389 00
16.47 208 00  4.72 00 331 00 11.60 00 394 00
16.53 196 00  4.65 00 319 00 11.70 00 404 00
16.60 213 00  4.72 00 326 00 11.70 00 404 00
16.67 216 00  4.62 00 314 00 11.50 00 396 00
16.73 191 00  4.89 00 334 00 11.40 00 389 00
16.80 191 00  5.20 00 329 00 11.40 00 379 00
16.87 186 00  4.86 00 326 00 11.60 00 384 00
16.93 216 00  4.89 00 331 00 11.40 00 381 00
17.00 188 00  4.74 00 329 00 11.40 00 384 00
17.07 188 00  4.89 00 321 00 11.70 00 381 00
17.13 193 00  4.89 00 326 00 11.60 00 386 00
17.20 188 00  4.79 00 321 00 11.80 00 379 00
17.27 193 00  4.96 00 321 00 11.60 00 376 00
17.33 244 00  5.09 00 339 00 11.50 00 374 00
17.40 234 00  4.86 00 329 00 11.60 00 371 00
17.47 218 00  4.94 00 329 00 11.70 00 366 00
17.53 221 00  4.91 00 329 00 11.70 00 369 00
17.60 203 00  4.81 00 324 00 11.80 00 369 00
17.67 264 00  5.22 00 329 00 11.70 00 371 00
17.73 216 00  4.77 00 316 00 11.80 00 364 00
17.80 236 00  4.77 00 311 00 12.10 00 369 00
17.87 203 00  4.69 00 309 00 12.10 00 364 00
17.93 211 00  4.77 00 299 00 11.90 00 361 00
18.00 213 00  4.99 00 311 00 11.90 00 364 00
18.07 244 00  5.47 00 321 00 11.90 00 356 00
18.13 231 00  5.07 00 314 00 11.70 00 354 00
18.20 213 00  4.72 00 309 00 11.70 00 354 00
18.27 216 00  4.60 00 309 00 12.40 00 359 00
18.33 224 00  4.72 00 314 00 12.50 00 361 00
18.40   0 00  4.48 00 301 00 12.40 00 359 00
18.47 216 00  4.48 00 304 00 12.20 00 354 00
18.53 221 00  4.72 00 309 00 12.50 00 356 00
18.60 216 00  4.72 00 301 00 12.50 00 356 00
18.67 211 00  4.72 00 304 00 12.50 00 354 00
18.73 216 00  4.77 00 304 00 12.40 00 351 00
18.80 236 00  4.58 00 304 00 11.70 00 344 00
18.87 224 00  4.60 00 289 00 11.80 00 344 00
18.93 216 00  4.53 00 289 00 12.10 00 356 00
19.00 226 00  4.62 00 296 00 12.20 00 364 00
19.07 231 00  4.91 00 289 00 12.10 00 336 00
19.13 246 00  5.67 00 304 00 11.70 00 341 00
19.20 234 00  4.81 00 291 00 11.80 00 349 00
19.27 239 00  4.81 00 294 00 11.70 00 341 00
19.33 264 00  5.55 00 301 00 12.10 00 344 00
19.40 231 00  5.67 00 289 00 11.70 00 346 00
19.47 239 00  5.90 00 301 00 11.60 00 346 00
19.53 236 00  6.02 00 299 00 11.60 00 341 00
19.60 234 00  5.41 00 294 00 12.00 00 354 00
19.67 249 00  0.00 00   0 00 12.10 00 361 00
19.73 259 00  0.00 00   0 00 11.50 00 336 00
19.80 254 00  0.00 00   0 00 11.50 00 349 00
19.87 249 00  0.00 00   0 00 11.90 00 341 00
19.93 264 00  0.00 00   0 00 11.90 00 346 00
20.00 256 00  0.00 00   0 00 11.80 00 336 00
20.07 261 00  0.00 00   0 00 11.60 00 341 00
20.13 259 00  0.00 00   0 00 11.60 00 344 00
20.20 259 00  0.00 00   0 00 11.80 00 336 00
20.27 254 00  0.00 00   0 00 11.50 00 334 00
20.33 249 00  0.00 00   0 00 12.40 00 351 00
20.40 251 00  0.00 00   0 00 12.00 00 349 00
20.47 251 00  0.00 00   0 00 12.30 00 354 00
20.53 256 00  0.00 00   0 00 11.70 00 334 00
20.60 254 00  0.00 00   0 00 12.20 00 346 00
20.67 254 00  0.00 00   0 00 12.20 00 344 00
20.73 254 00  0.00 00   0 00 12.10 00 344 00
20.80 251 00  0.00 00   0 00 11.80 00 346 00
20.87 251 00  0.00 00   0 00 11.50 00 334 00
20.93 254 00  0.00 00   0 00 11.80 00 344 00
21.07 259 00  0.00 00   0 00 11.80 00 354 00
21.13 264 00  0.00 00   0 00 11.80 00 346 00
21.20 276 00  0.00 00   0 00 12.30 00 361 00
21.27 269 00  0.00 00   0 00 12.30 00 366 00
21.33 266 00  0.00 00   0 00 12.40 00 366 00
21.40 264 00  0.00 00   0 00 12.50 00 366 00
21.47 266 00  0.00 00   0 00 12.80 00 361 00
21.53 264 00  0.00 00   0 00 11.70 00 336 00
21.60 266 00  0.00 00   0 00 12.60 00 356 00
21.67 261 00  0.00 00   0 00 11.80 00 336 00
21.73 266 00  0.00 00   0 00 12.80 00 356 00
21.80 261 00  0.00 00   0 00 12.80 00 366 00
21.87 261 00  0.00 00   0 00 12.70 00 364 00
21.93 259 00  0.00 00   0 00 13.00 00 364 00
22.00 256 00  0.00 00   0 00 12.50 00 361 00
22.07 246 00  0.00 00   0 00 12.30 00 359 00
22.13 249 00  0.00 00   0 00 13.10 00 366 00
22.20 241 00  0.00 00   0 00 13.20 00 361 00
22.27 241 00  0.00 00   0 00 12.00 00 326 00
22.33 246 00  0.00 00   0 00 12.30 00 326 00
22.40 254 00  0.00 00   0 00 12.20 00 334 00
22.47 249 00  0.00 00   0 00 13.10 00 336 00
22.53 259 00  0.00 00   0 00 13.20 00 369 00
22.60 256 00  0.00 00   0 00 13.00 00 369 00
22.67 251 00  0.00 00   0 00 12.50 00 349 00
22.73 249 00  0.00 00   0 00 12.00 00 344 00
22.80 256 00  0.00 00   0 00 13.20 00 346 00
22.87 234 00  0.00 00   0 00 13.70 00 351 00
22.93 239 00  0.00 00   0 00 12.50 00 354 00
23.00 231 00  0.00 00   0 00 12.80 00 344 00
23.07 231 00  0.00 00   0 00 11.80 00 324 00
23.13 229 00  0.00 00   0 00 12.00 00 324 00
23.20 231 00  0.00 00   0 00 12.00 00 316 00
23.27 239 00  0.00 00   0 00 12.30 00 321 00
23.33 239 00  0.00 00   0 00 12.10 00 321 00
23.40 234 00  0.00 00   0 00 13.00 00 336 00
23.47 229 00  0.00 00   0 00 12.00 00 316 00
23.53 239 00  0.00 00   0 00 12.50 00 329 00
23.60 226 00  0.00 00   0 00 11.60 00 291 00
23.67 236 00  0.00 00   0 00 12.10 00 319 00
23.73 229 00  0.00 00   0 00 11.80 00 304 00
23.80 241 00  0.00 00   0 00 11.80 00 326 00
23.87 244 00  0.00 00   0 00 11.50 00 331 00
23.93 234 00  0.00 00   0 00 12.30 00 346 00
