HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
10.87 196 00  4.51 00 264 00  6.80 00 331 00
10.93 203 00  4.96 00 291 00  7.01 00 334 00
11.00 206 00  4.51 00 299 00  6.73 00 339 00
11.07 196 00  4.62 00 281 00  6.91 00 354 00
11.13 196 00  5.52 00 359 00  6.94 00 384 00
11.20 203 00  5.38 00 376 00  7.05 00 386 00
11.27 198 00  4.89 00 354 00  7.05 00 386 00
11.33 196 00  4.79 00 329 00  7.20 00 414 00
11.40 203 00  4.77 00 341 00  7.31 00 411 00
11.47 201 00  4.65 00 344 00  7.34 00 421 00
11.53 198 00  4.77 00 339 00  7.57 00 429 00
11.60 203 00  4.55 00 334 00  7.42 00 444 00
11.67 191 00  4.99 00 334 00  7.42 00 404 00
11.73 208 00  5.07 00 361 00  7.77 00 434 00
11.80 191 00  4.84 00 351 00  7.85 00 436 00
11.87 198 00  4.89 00 341 00  7.81 00 424 00
11.93 196 00  4.79 00 309 00  7.81 00 434 00
12.00 196 00  4.77 00 331 00  8.05 00 439 00
12.07 203 00  4.96 00 329 00  7.81 00 414 00
12.13 201 00  4.69 00 331 00  8.09 00 482 00
12.20 196 00  4.60 00 316 00  8.34 00 472 00
12.27 198 00  4.69 00 309 00  8.09 00 442 00
12.33 193 00  4.89 00 569 00  8.17 00 444 00
12.40 191 00  5.22 00 359 00  8.55 00 442 00
12.47 193 00  4.91 00 369 00  8.60 00 439 00
12.53 193 00  5.01 00 351 00  8.77 00 439 00
12.60 196 00  4.89 00 354 00  8.77 00 426 00
12.67 198 00  4.72 00 361 00  8.73 00 421 00
12.73 193 00  4.74 00 339 00  8.91 00 426 00
12.80 186 00  4.79 00 339 00  8.95 00 426 00
12.87 188 00  4.67 00 351 00  9.33 00 429 00
12.93 178 00  4.62 00 349 00  9.05 00 421 00
13.00 186 00  4.77 00 341 00  9.28 00 426 00
13.07 188 00  4.84 00 346 00  9.23 00 416 00
13.13 183 00  4.81 00 341 00  9.33 00 429 00
13.20 181 00  4.79 00 341 00  9.47 00 424 00
13.27 183 00  4.60 00 324 00  9.33 00 434 00
13.33 171 00  4.69 00 326 00  9.14 00 434 00
13.40 196 00  4.79 00 319 00  9.42 00 429 00
13.47 181 00  4.60 00 316 00  9.71 00 429 00
13.53 183 00  4.72 00 329 00  9.71 00 424 00
13.60 183 00  4.74 00 319 00 10.00 00 426 00
13.67 188 00  4.44 00 301 00  9.71 00 406 00
13.73 191 00  5.28 00 364 00  9.81 00 416 00
13.80 191 00  4.96 00 344 00  9.86 00 409 00
13.87 196 00  5.12 00 346 00 10.00 00 406 00
13.93 198 00  4.69 00 341 00 10.20 00 414 00
14.00 186 00  4.72 00 321 00 10.40 00 409 00
14.07 201 00  4.44 00 324 00 10.20 00 404 00
14.13 188 00  4.86 00 324 00 10.10 00 409 00
14.20 196 00  4.77 00 324 00 10.30 00 411 00
14.27 193 00  5.09 00 331 00 10.10 00 401 00
14.33 183 00  4.84 00 329 00 10.20 00 391 00
14.40 191 00  4.91 00 321 00 10.60 00 389 00
14.47 191 00  4.51 00 309 00 10.40 00 384 00
14.53 188 00  4.99 00 339 00 10.40 00 381 00
14.60 186 00  5.07 00 329 00 10.50 00 394 00
14.67 201 00  4.94 00 334 00 10.40 00 386 00
14.73 178 00  4.81 00 329 00 10.80 00 389 00
14.80 203 00  4.67 00 334 00 10.60 00 396 00
14.87 186 00  4.67 00 339 00 10.80 00 391 00
14.93 196 00  4.77 00 321 00 10.80 00 389 00
15.00 191 00  4.77 00 331 00 10.30 00 394 00
15.07 188 00  4.91 00 319 00 10.40 00 414 00
15.13 196 00  4.65 00 319 00 10.40 00 399 00
15.20 183 00  4.89 00 311 00 10.40 00 394 00
15.27 186 00  4.72 00 316 00 10.40 00 396 00
15.33 183 00  4.72 00 311 00 10.20 00 399 00
15.40 186 00  4.62 00 314 00 10.40 00 399 00
15.47 178 00  4.53 00 319 00 10.60 00 404 00
15.53 181 00  4.62 00 329 00  9.96 00 399 00
15.60 201 00  5.14 00 336 00 10.10 00 404 00
15.67 188 00  4.81 00 329 00 10.30 00 416 00
15.73 178 00  4.65 00 321 00 10.30 00 414 00
15.80 183 00  4.28 00 314 00 10.60 00 426 00
15.87 171 00  4.42 00 296 00 10.10 00 421 00
15.93 178 00  4.69 00 306 00 10.40 00 409 00
16.00 176 00  5.28 00 374 00 10.70 00 416 00
16.07 173 00  5.22 00 379 00 10.80 00 406 00
16.13 181 00  5.01 00 371 00 11.00 00 409 00
16.20 183 00  4.99 00 371 00 10.90 00 399 00
16.27 193 00  4.89 00 369 00 10.80 00 401 00
16.33 211 00  4.79 00 376 00 11.50 00 406 00
16.40 218 00  4.84 00 366 00 11.30 00 396 00
16.47 196 00  4.77 00 356 00 11.50 00 401 00
16.53 178 00  4.79 00 354 00 11.00 00 389 00
16.60 176 00  5.04 00 349 00 11.60 00 384 00
16.67 176 00  4.84 00 346 00 11.40 00 396 00
16.73 244 00  4.94 00 349 00 11.30 00 389 00
16.80 256 00  4.84 00 339 00 11.70 00 374 00
16.87 224 00  4.91 00 334 00 12.10 00 366 00
16.93 249 00  4.91 00 336 00 12.00 00 379 00
17.00 206 00  4.99 00 331 00 11.70 00 361 00
17.07 256 00  5.20 00 341 00 12.10 00 351 00
17.13 203 00  4.77 00 341 00 12.50 00 359 00
17.20 234 00  4.91 00 326 00 12.70 00 364 00
17.27 254 00  4.74 00 321 00 12.50 00 354 00
17.33 216 00  4.89 00 316 00 12.30 00 349 00
17.40 208 00  4.69 00 309 00 12.50 00 356 00
17.47 229 00  4.74 00 314 00 12.50 00 341 00
17.53 221 00  4.86 00 306 00 12.70 00 354 00
17.60 234 00  4.79 00 306 00 12.50 00 331 00
17.67 218 00  4.69 00 309 00 12.60 00 331 00
17.73 213 00  4.91 00 291 00 12.80 00 334 00
17.80 221 00  4.77 00 291 00 12.80 00 329 00
17.87 211 00  4.65 00 294 00 12.90 00 334 00
17.93 211 00  4.46 00 294 00 12.80 00 326 00
18.00 211 00  4.46 00 294 00 12.80 00 324 00
18.07 201 00  4.84 00 284 00 12.80 00 319 00
18.20 231 00  4.44 00 286 00 12.60 00 329 00
18.27 241 00  4.69 00 284 00 13.10 00 344 00
18.33 216 00  4.79 00 281 00 13.10 00 331 00
18.40 201 00  4.48 00 281 00 13.10 00 321 00
18.47 221 00  4.42 00 281 00 12.80 00 314 00
18.53 218 00  4.22 00 279 00 13.00 00 321 00
19.00 259 00  0.00 00   0 00 12.70 00 321 00
19.07 256 00  0.00 00   0 00 12.70 00 311 00
19.13 246 00  0.00 00   0 00 11.70 00 291 00
19.27 244 00  0.00 00   0 00 11.50 00 296 00
19.33 236 00  0.00 00   0 00 11.50 00 301 00
19.40 241 00  0.00 00   0 00 11.10 00 311 00
19.47 241 00  0.00 00   0 00 10.90 00 324 00
19.53 244 00  0.00 00   0 00 10.90 00 329 00
19.60 226 00  0.00 00   0 00 10.40 00 316 00
19.67 231 00  0.00 00   0 00 10.70 00 354 00
19.73 229 00  0.00 00   0 00 10.90 00 349 00
19.80 239 00  0.00 00   0 00 10.80 00 336 00
19.87 231 00  0.00 00   0 00 10.70 00 339 00
19.93 239 00  0.00 00   0 00 10.60 00 329 00
20.00 231 00  0.00 00   0 00 11.10 00 341 00
20.07 236 00  0.00 00   0 00 10.90 00 339 00
20.13 234 00  0.00 00   0 00 11.00 00 334 00
20.20 241 00  0.00 00   0 00 10.80 00 326 00
20.27 236 00  0.00 00   0 00 10.90 00 324 00
20.33 241 00  0.00 00   0 00 11.30 00 344 00
20.40 241 00  0.00 00   0 00 11.00 00 326 00
20.47 234 00  0.00 00   0 00 10.90 00 331 00
20.53 229 00  0.00 00   0 00 10.80 00 336 00
20.60 231 00  0.00 00   0 00 10.80 00 329 00
20.67 226 00  0.00 00   0 00 11.00 00 349 00
20.73 234 00  0.00 00   0 00 10.60 00 349 00
20.80 244 00  0.00 00   0 00 10.90 00 361 00
20.87 241 00  0.00 00   0 00 11.10 00 364 00
20.93 251 00  0.00 00   0 00 10.50 00 341 00
21.07 254 00  0.00 00   0 00 10.80 00 361 00
21.13 261 00  0.00 00   0 00 10.90 00 356 00
21.20 259 00  0.00 00   0 00 11.30 00 374 00
21.27 274 00  0.00 00   0 00 11.10 00 379 00
21.33 259 00  0.00 00   0 00 10.90 00 354 00
21.40 271 00  0.00 00   0 00 11.20 00 389 00
21.47 284 00  0.00 00   0 00 11.60 00 394 00
21.53 289 00  0.00 00   0 00 11.40 00 386 00
21.60 284 00  0.00 00   0 00 11.50 00 389 00
21.67 281 00  0.00 00   0 00 11.50 00 391 00
21.73 281 00  0.00 00   0 00 11.70 00 389 00
21.80 284 00  0.00 00   0 00 11.90 00 404 00
21.87 281 00  0.00 00   0 00 11.70 00 379 00
21.93 279 00  0.00 00   0 00 11.50 00 379 00
22.00 286 00  0.00 00   0 00 11.70 00 386 00
22.07 286 00  0.00 00   0 00 12.50 00 399 00
22.13 286 00  0.00 00   0 00 12.10 00 386 00
22.20 284 00  0.00 00   0 00 12.50 00 396 00
22.27 284 00  0.00 00   0 00 12.20 00 381 00
22.33 274 00  0.00 00   0 00 12.80 00 394 00
22.40 274 00  0.00 00   0 00  0.00  R   0  R
22.47 279 00  0.00 00   0 00  0.00  R   0  R
22.53 281 00  0.00 00   0 00  0.00  R   0  R
22.60 271 00  0.00 00   0 00  0.00  R   0  R
22.67 281 00  0.00 00   0 00  0.00  R   0  R
22.73 284 00  0.00 00   0 00  0.00  R   0  R
22.80 264 00  0.00 00   0 00  0.00  R   0  R
22.87 271 00  0.00 00   0 00  0.00  R   0  R
22.93 261 00  0.00 00   0 00  0.00  R   0  R
23.00 256 00  0.00 00   0 00  0.00  R   0  R
23.07 256 00  0.00 00   0 00  0.00  R   0  R
23.13 259 00  0.00 00   0 00  0.00  R   0  R
23.20 246 00  0.00 00   0 00  0.00  R   0  R
23.27 249 00  0.00 00   0 00  0.00  R   0  R
23.33 246 00  0.00 00   0 00  0.00  R   0  R
23.40 256 00  0.00 00   0 00  0.00  R   0  R
23.47 246 00  0.00 00   0 00  0.00  R   0  R
23.53 234 00  0.00 00   0 00  0.00  R   0  R
23.60 256 00  0.00 00   0 00  0.00  R   0  R
23.67 231 00  0.00 00   0 00  0.00  R   0  R
23.73 236 00  0.00 00   0 00  0.00  R   0  R
23.80 226 00  0.00 00   0 00  0.00  R   0  R
23.87 216 00  0.00 00   0 00  0.00  R   0  R
23.93 224 00  0.00 00   0 00  0.00  R   0  R
