HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
 7.25 201 00  0.00 00   0 00  0.00 00   0 00
 7.33   0 00  0.00 00   0 00  0.00 00   0 00
 7.42   0 00  0.00 00   0 00  0.00 00   0 00
 7.50   0 00  0.00 00   0 00  0.00 00   0 00
 7.58   0  A  0.00 00   0 00  0.00  A   0  A
 7.67   0  A  0.00 00   0 00  0.00  A   0  A
 7.75   0  A  0.00 00   0 00  0.00  A   0  A
 7.83   0  A  0.00 00   0 00  0.00  A   0  A
 7.92   0  A  0.00 00   0 00  0.00  A   0  A
 8.00   0  A  0.00 00   0 00  0.00  A   0  A
 8.08   0  A  0.00 00   0 00  0.00  A   0  A
 8.17   0  A  0.00 00   0 00  0.00  A   0  A
 8.33 269 00  0.00 00   0 00  3.16 00 259 00
 8.42 256 00  0.00 00   0 00  3.41 00 266 00
 8.50 221 00  0.00 00   0 00  3.73 00 269 00
 8.58 236 00  0.00 00   0 00  3.79 00 271 00
 8.67 239 00  0.00 00   0 00  4.05 00 271 00
 8.75 234 00  0.00 00   0 00  4.26 00 284 00
 8.83 236 00  0.00 00   0 00  4.62 00 286 00
 8.92 226 00  0.00 00   0 00  4.55 00 266 00
 9.00 226 00  0.00 00   0 00  4.81 00 276 00
 9.08 221 00  0.00  L   0  L  4.81 00 264 00
 9.17 236 00  0.00  L   0  L  4.96 00 271 00
 9.25 234 00  0.00  L   0  L  4.94 00 269 00
 9.33 218 00  0.00  L   0  L  5.09 00 276 00
 9.42 221 00  0.00  L   0  L  5.07 00 276 00
 9.50 188 00  0.00  L   0 00  5.22 00 286 00
 9.58 208 00  0.00  L   0  L  5.12 00 286 00
 9.67 221 00  0.00  L   0  L  5.17 00 289 00
 9.75 213 00  0.00  L   0  L  5.22 00 289 00
 9.83 193 00  0.00  L   0  L  5.22 00 299 00
 9.92 186 00  0.00  L   0  L  5.20 00 306 00
10.00 218 00  0.00  L   0  L  5.33 00 304 00
10.08 211 00  0.00  L   0  L  4.99 00 291 00
10.17 239 00  4.55 00 349 00  5.28 00 349 00
10.25 226 00  0.00  L   0  L  5.22 00 331 00
10.33 229 00  4.55 00 359 00  5.36 00 351 00
10.42 231 00  4.55 00 336 00  5.36 00 341 00
10.50 229 00  4.58 00 356 00  5.22 00 331 00
10.58 234 00  4.74 00 394 00  5.20 00 336 00
10.67 218 00  4.39 00 384 00  5.55 00 401 00
10.75 236 00  4.37 00 374 00  5.55 00 389 00
10.83 231 00  4.26 00 359 00  5.72 00 371 00
10.92 216 00  4.18 00 364 00  5.64 00 384 00
11.00 211 00  4.30 00 356 00  5.64 00 374 00
11.08 249 00  4.07 00 361 00  5.67 00 364 00
11.17 266 00  4.33 00 369 00  5.72 00 379 00
11.25 274 00  4.35 00 371 00  5.69 00 384 00
11.33 261 00  4.35 00 381 00  5.75 00 404 00
11.42 234 00  4.46 00 394 00  5.93 00 406 00
11.50 294 00  4.37 00 394 00  5.87 00 399 00
11.58 241 00  4.44 00 381 00  5.90 00 396 00
11.67 286 00  4.33 00 374 00  5.93 00 391 00
11.75 301 00  4.51 00 381 00  5.90 00 386 00
11.83 264 UC  4.46 00 394 00  5.96 00 409 00
11.92 254 IC  4.60 00 401 00  5.96 00 406 00
12.00 281 IC  4.44 00 406 00  5.96 00 419 00
12.08   0  C  4.48 00 419 00  5.96 00 419 00
12.17   0  C  4.60 00 431 00  6.30 00 462 00
12.25   0  C  0.00  C   0  C  6.05 00 459 00
12.33   0  C  0.00  C   0  C  6.27 00 492 00
12.42   0  C  0.00  C   0  C  6.24 00 494 00
12.50   0  C  0.00 00   0  C  6.24 00 497 00
12.58   0  C  0.00  C   0  C  6.27 00 502 00
12.67   0  C  0.00  C   0  C  6.34 00 514 00
12.75   0  C  0.00  C   0  C  6.40 00 512 00
12.83   0  C  0.00  C   0  C  6.40 00 507 00
12.92   0  C  0.00  C   0  C  6.47 00 519 00
13.00   0  C  0.00  C 469 00  6.67 00 544 00
13.08   0  C  4.42 00 479 00  6.60 00 549 00
13.17   0  C  4.69 00 484 00  6.57 00 559 00
13.25   0  C  0.00  C 477 00  6.70 00 562 00
13.33   0  C  0.00 00 484 00  6.77 00 559 00
13.42   0  C  0.00  C 474 00  6.80 00 554 00
13.50   0  C  4.46 00 512 00  6.67 00 552 00
13.58   0  C  4.53 00 522 00  6.73 00 552 00
13.67   0  C  4.69 00 514 00  6.87 00 524 00
13.75   0  C  4.60 00 497 00  6.73 00 529 00
13.83   0  C  4.60 00 489 00  6.87 00 532 00
13.92   0  C  4.65 00 497 00  6.91 00 542 00
14.00   0  C  4.58 00 519 00  6.73 00 552 00
14.08   0  C  4.65 00 532 00  6.91 00 544 00
14.17 239 UC  4.69 00 514 00  7.09 00 537 00
14.25 201 00  4.67 00 512 00  7.31 00 517 00
14.33 196 00  4.79 00 507 00  7.31 00 512 00
14.42 203 00  4.42 00 504 00  7.23 00 507 00
14.50 208 00  4.60 00 474 00  7.16 00 507 00
14.58 203 00  4.74 00 479 00  7.53 00 517 00
14.67 201 00  4.55 00 487 00  7.09 00 519 00
14.75 203 00  4.65 00 472 00  7.23 00 522 00
14.83 203 00  4.58 00 469 00  7.31 00 517 00
14.92 201 00  4.62 00 467 00  7.38 00 529 00
15.00 203 00  4.55 00 462 00  7.31 00 534 00
15.08   0  C  4.55 00 472 00  7.31 00 514 00
15.17 198 00  4.65 00 444 00  7.61 00 509 00
15.25 193 00  4.65 00 454 00  7.69 00 524 00
15.33 196 00  4.65 00 442 00  7.42 00 514 00
15.42 178 00  4.69 00 434 00  7.57 00 527 00
15.50 183 00  4.65 00 421 00  7.77 00 512 00
15.58 191 00  4.62 00 414 00  7.77 00 103 00
15.67   0  C  4.51 00 419 00  7.73 00 524 00
15.75 181 00  4.33 00 414 00  7.97 00 524 00
15.83 178 00  4.53 00 426 00  8.09 00 522 00
15.92 196 00  4.62 00 436 00  7.57 00 512 00
16.00 198 00  4.51 00 447 00  8.05 00 494 00
16.08 183 00  4.35 00 442 00  8.17 00 489 00
16.17 188 00  4.37 00 431 00  8.17 00 489 00
16.25 188 00  4.42 00 426 00  8.47 00 472 00
16.33 188 00  4.37 00 419 00  8.42 00 467 00
16.42 191 00  4.20 00 409 00  8.69 00 459 00
16.50 188 00  4.48 00 396 00  8.64 00 449 00
16.58 188 00  4.42 00 396 00  8.51 00 447 00
16.67 176 00  4.55 00 379 00  8.82 00 426 00
16.75 178 00  4.39 00 374 00  8.77 00 457 00
16.83 183 00  4.55 00 374 00  9.09 00 447 00
16.92 181 00  4.37 00 376 00  8.82 00 439 00
17.00 206 00  4.53 00 361 00  9.09 00 414 00
17.08 203 00  4.46 00 351 00  9.18 00 406 00
17.17 211 00  4.44 00 341 00  9.37 00 399 00
17.25 211 00  4.24 00 326 00  9.52 00 406 00
17.33 193 00  4.35 00 326 00  9.37 00 399 00
17.42 191 00  4.24 00 329 00  9.14 00 391 00
17.50 193 00  4.30 00 334 00  9.14 00 381 00
17.58 208 00  4.22 00 339 00  9.76 00 391 00
17.67 218 00  4.33 00 316 00  9.09 00 374 00
17.75 218 00  4.44 00 314 00  9.05 00 374 00
17.83 221 00  4.55 00 321 00  9.57 00 404 00
17.92 218 00  4.30 00 326 00  9.18 00 386 00
18.00 211 00  4.53 00 319 00  9.28 00 396 00
18.08 213 00  4.33 00 319 00  9.05 00 384 00
18.17 208 00  4.37 00 326 00  8.95 00 386 00
18.25 218 00  4.37 00 334 00  9.00 00 394 00
18.33 211 00  4.42 00 346 00  9.05 00 396 00
18.42 211 00  4.33 00 324 00  9.18 00 399 00
18.50 206 00  4.39 00 326 00  9.18 00 411 00
18.58 221 00  4.30 00 336 00  9.14 00 379 00
18.67 224 00  4.26 00 326 00  9.00 00 384 00
18.75 224 00  4.33 00 321 00  8.95 00 394 00
18.83 211 00  4.15 00 319 00  9.18 00 399 00
18.92 218 00  4.48 00 319 00  9.18 00 389 00
19.00 213 00  4.15 00 316 00  9.52 00 384 00
19.08 208 00  4.51 00 324 00  9.47 00 361 00
19.17 211 00  4.28 00 314 00  9.81 00 364 00
19.25 203 00  4.13 00 311 00  9.76 00 374 00
19.33 211 00  3.99 00 289 00  9.62 00 369 00
19.42 218 00  3.81 00 284 00  9.66 00 386 00
19.50 224 00  3.99 00 279 00  9.05 00 356 00
19.58 218 00  4.30 00 279 00  9.37 00 346 00
19.67 213 00  3.85 00 274 00  9.18 00 341 00
19.75 221 00  4.15 00 269 00  9.57 00 344 00
19.83 218 00  3.75 00 259 00  9.47 00 341 00
19.92 213 00  3.83 00 264 00  9.28 00 326 00
20.00 213 00  3.79 00 246 00  9.09 00 331 00
20.08 236 00  3.57 00 251 00  9.09 00 326 00
20.17 206 00  3.16 00 239 00  9.00 00 321 00
20.25 236 00  3.55 00 229 00  9.09 00 316 00
20.33 239 00  0.00  L   0  L  8.73 00 319 00
20.42 229 00  0.00  L   0  L  8.91 00 326 00
20.50 234 00  0.00  L   0  L  8.55 00 321 00
20.58 234 00  0.00  L   0  L  8.34 00 334 00
20.67 231 00  0.00  L   0  L  8.38 00 324 00
20.75 244 00  0.00  L   0  L  8.55 00 339 00
20.83 249 00  0.00  L   0  L  8.91 00 329 00
20.92 251 00  0.00  L   0  L  8.42 00 324 00
21.08 259 00  0.00 00   0 00  8.64 00 331 00
21.17 244 00  0.00 00   0 00  8.51 00 329 00
21.25 259 00  0.00 00   0 00  8.38 00 334 00
21.33 259 00  0.00 00   0 00  8.86 00 339 00
21.42 256 00  0.00 00   0 00  8.47 00 331 00
21.50 249 00  0.00 00   0 00  9.28 00 336 00
21.58 249 00  0.00 00   0 00  8.09 00 329 00
21.67 244 00  0.00 00   0 00  8.82 00 329 00
21.75 249 00  0.00 00   0 00  8.64 00 339 00
21.83 269 00  0.00 00   0 00  8.30 00 329 00
21.92 246 00  0.00 00   0 00  8.38 00 316 00
22.00 266 00  0.00 00   0 00  8.69 00 334 00
22.08 254 00  0.00 00   0 00  8.38 00 321 00
22.17 244 00  0.00 00   0 00  8.17 00 329 00
22.25 256 00  0.00 00   0 00  7.93 00 329 00
22.33 251 00  0.00 00   0 00  7.81 00 321 00
22.42 251 00  0.00 00   0 00  7.57 00 301 00
22.50 259 00  0.00 00   0 00  7.93 00 314 00
22.58 249 00  0.00 00   0 00  8.17 00 311 00
22.67 264 00  0.00 00   0 00  7.49 00 309 00
22.75 266 00  0.00 00   0 00  7.77 00 319 00
22.83 264 00  0.00 00   0 00  7.46 00 319 00
22.92 274 00  0.00 00   0 00  7.81 00 306 00
23.00 249 00  0.00 00   0 00  7.89 00 336 00
23.08 256 00  0.00 00   0 00  7.73 00 326 00
23.17 259 00  0.00 00   0 00  6.98 00 321 00
23.25 279 00  0.00 00   0 00  7.46 00 321 00
23.33 251 00  0.00 00   0 00  7.09 00 324 00
23.50 284 00  0.00 00   0 00  7.49 00 331 00
23.58 284 00  0.00 00   0 00  7.27 00 329 00
23.67 281 00  0.00 00   0 00  7.53 00 351 00
23.75 261 00  0.00 00   0 00  7.49 00 336 00
23.83 264 00  0.00 00   0 00  7.57 00 314 00
23.92 254 00  0.00 00   0 00  7.12 00 326 00
