HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
 5.58 213 00  0.00 00   0 00  2.84 00 234 00
 5.67 216 00  0.00 00   0 00  2.71 00 226 00
 5.75 203 00  0.00 00   0 00  2.51 00 208 00
 5.83 213 00  0.00 00   0 00  2.28 00 226 00
 5.92 218 00  0.00 00   0 00  0.00  R   0  R
 6.00 218 00  0.00 00   0 00  0.00  R   0  R
 6.08   0  C  0.00 00   0 00  0.00  C   0  C
 6.17   0  C  0.00 00   0 00  0.00  C   0  C
 6.25   0 00  0.00 00   0 00  0.00 00   0 00
 6.33   0  C  0.00 00   0 00  0.00  C   0  C
 6.67   0 00  0.00 00   0 00  0.00 00   0 00
 6.75   0  C  0.00 00   0 00  0.00  C   0  C
 6.83   0  C  0.00 00   0 00  0.00  C   0  C
 6.92   0  C  0.00 00   0 00  0.00  C   0  C
 7.00   0  C  0.00 00   0 00  0.00  C   0  C
 7.08   0  C  0.00 00   0 00  0.00  C   0  C
 7.17   0  C  0.00 00   0 00  0.00  C   0 00
 7.25   0  C  0.00 00   0 00  0.00  C   0  C
 7.50 349 00  0.00 00   0 00  0.00 00   0 00
 7.58   0 00  0.00 00   0 00  0.00 00   0 00
 7.67   0  C  0.00 00   0 00  0.00  C   0  C
 7.75   0 00  0.00 00   0 00  0.00 00   0 00
 7.83   0 00  0.00 00   0 00  0.00 00   0 00
 7.92 319 UC  0.00 00   0 00  0.00 00   0 00
 8.00 299 UC  0.00 00   0 00  2.17 00 331 00
 8.08 286 00  0.00 00   0 00  2.40 00 339 00
 8.17 289 00  0.00 00   0 00  2.59 00 299 00
 8.25 261 00  0.00 00   0 00  2.75 00 306 00
 8.33 271 00  0.00 00   0 00  3.08 00 279 00
 8.42 251 00  0.00 00   0 00  3.42 00 291 00
 8.50 241 00  0.00 00   0 00  3.60 00 274 00
 8.58 251 00  0.00 00   0 00  3.89 00 279 00
 8.67 234 00  0.00 00   0 00  4.24 00 274 00
 8.75 234 00  0.00 00   0 00  4.48 00 286 00
 8.83 246 00  0.00 00   0 00  4.79 00 276 00
 8.92 256 00  0.00 00   0 00  4.94 00 271 00
 9.00 236 00  0.00 00   0 00  4.99 00 266 00
 9.08 239 00  0.00  L   0  L  5.22 00 284 00
 9.17 236 00  0.00  L   0  L  5.44 00 281 00
 9.25 211 00  0.00  L   0  L  5.67 00 289 00
 9.33 236 00  0.00  L   0  L  5.75 00 276 00
 9.42 229 00  0.00  L   0  L  6.24 00 284 00
 9.50 216 00  0.00  L   0  L  6.05 00 284 00
 9.58 231 00  0.00  L   0  L  6.15 00 296 00
 9.67 208 00  0.00  L   0  L  6.15 00 291 00
 9.75 221 00  4.58 00 286 00  6.37 00 296 00
 9.83 221 00  0.00  L   0  L  6.18 00 296 00
 9.92 213 00  4.26 00 281 00  6.37 00 306 00
10.00 226 00  0.00  L   0  L  6.27 00 309 00
10.08 216 00  0.00  L   0  L  6.43 00 321 00
10.17 216 00  4.81 00 299 00  6.60 00 321 00
10.25 218 00  4.39 00 306 00  6.50 00 319 00
10.33 226 00  4.37 00 294 00  6.70 00 321 00
10.42 211 00  4.77 00 314 00  7.05 00 321 00
10.50 229 00  4.39 00 304 00  6.94 00 326 00
10.58 201 00  4.24 00 296 00  6.80 00 309 00
10.67 216 00  4.69 00 301 00  6.77 00 334 00
10.75 208 00  4.67 00 319 00  7.09 00 331 00
10.83 196 00  4.74 00 319 00  7.34 00 344 00
10.92 206 00  4.48 00 311 00  7.01 00 339 00
11.00 203 00  4.46 00 306 00  7.53 00 366 00
11.08 211 00  4.58 00 319 00  7.49 00 369 00
11.17 193 00  4.60 00 306 00  7.31 00 371 00
11.25 208 00  4.86 00 329 00  7.81 00 404 00
11.33 191 00  4.77 00 324 00  7.61 00 401 00
11.42 183 00  4.72 00 329 00  7.53 00 406 00
11.50 213 00  4.84 00 354 00  7.73 00 414 00
11.58 181 00  4.86 00 354 00  7.81 00 429 00
11.67 196 00  4.86 00 354 00  8.01 00 442 00
11.75 188 00  4.69 00 371 00  7.97 00 447 00
11.83 203 00  4.77 00 366 00  7.89 00 447 00
11.92 198 00  4.91 00 379 00  8.09 00 462 00
12.00 216 00  4.65 00 366 00  7.73 00 447 00
12.08 211 00  4.74 00 374 00  8.25 00 457 00
12.17 193 00  4.39 00 376 00  8.38 00 462 00
12.25 213 00  4.53 00 364 00  8.17 00 462 00
12.33 206 00  4.55 00 359 00  8.42 00 479 00
12.42 198 00  4.55 00 364 00  8.25 00 459 00
12.50 191 00  4.55 00 376 00  8.21 00 477 00
12.58 211 00  4.58 00 359 00  8.17 00 469 00
12.67 213 00  4.48 00 371 00  8.34 00 477 00
12.75 201 00  4.84 00 364 00  8.17 00 487 00
12.83 208 00  4.58 00 371 00  8.42 00 489 00
12.92 211 00  4.65 00 364 00  8.38 00 474 00
13.00 208 00  4.35 00 374 00  8.55 00 492 00
13.08 196 00  4.67 00 374 00  8.47 00 489 00
13.17 201 00  5.93 00 472 00  8.77 00 477 00
13.25 208 00  4.72 00 502 00  9.00 00 479 00
13.33 206 00  4.84 00 479 00  9.00 00 487 00
13.42 206 00  4.67 00 482 00  9.14 00 497 00
13.50 201 00  4.62 00 484 00  8.42 00 504 00
13.58 196 00  4.74 00 479 00  8.86 00 489 00
13.67 206 00  4.72 00 502 00  8.73 00 504 00
13.75 198 00  4.65 00 479 00  8.95 00 509 00
13.83 196 00  4.72 00 504 00  8.38 00 509 00
13.92 201 00  4.55 00 482 00  8.91 00 499 00
14.00 188 00  4.94 00 492 00  9.33 00 502 00
14.08 211 00  4.79 00 489 00  9.05 00 502 00
14.17 206 00  4.60 00 489 00  8.82 00 497 00
14.25 191 00  4.69 00 494 00  9.71 00 519 00
14.33 198 00  4.74 00 487 00  9.33 00 514 00
14.42 196 00  4.77 00 502 00  9.18 00 527 00
14.50 188 00  4.60 00 479 00  9.57 00 519 00
14.58 193 00  4.77 00 487 00  9.37 00 529 00
14.67 181 00  4.99 00 474 00  9.42 00 527 00
14.75 191 00  4.81 00 462 00  9.57 00 532 00
14.83 183 00  4.62 00 434 00  9.52 00 512 00
14.92 193 00  4.51 00 434 00  9.18 00 519 00
15.00 211 00  4.72 00 444 00  9.33 00 544 00
15.08 196 00  4.91 00 434 00  9.57 00 514 00
15.17 188 00  4.72 00 416 00  9.57 00 522 00
15.25 191 00  4.60 00 426 00  9.23 00 512 00
15.33 176 00  4.81 00 419 00  9.57 00 507 00
15.42 186 00  4.79 00 401 00  9.76 00 502 00
15.50 188 00  4.74 00 396 00  9.76 00 502 00
15.58 198 00  4.69 00 406 00  9.81 00 492 00
15.67 183 00  4.91 00 414 00  9.71 00 482 00
15.75 193 00  4.72 00 404 00 10.20 00 504 00
15.83 188 00  4.77 00 396 00  9.96 00 477 00
15.92 183 00  4.84 00 406 00 10.10 00 497 00
16.00 183 00  4.62 00 394 00  9.86 00 469 00
16.08 201 00  4.72 00 391 00 10.00 00 479 00
16.17 186 00  4.67 00 386 00  9.96 00 467 00
16.25 206 00  4.67 00 371 00 10.40 00 469 00
16.33   0  C  4.60 00 386 00 10.50 00 444 00
16.42 198 00  4.86 00 381 00 10.50 00 434 00
16.50 191 00  4.55 00 364 00 10.20 00 426 00
16.58 191 00  4.91 00 364 00 10.20 00 426 00
16.67 203 00  4.79 00 359 00 10.30 00 426 00
16.75 178 00  4.72 00 361 00 10.70 00 409 00
16.83 213 00  4.69 00 354 00 10.60 00 394 00
16.92 211 00  4.79 00 351 00 11.10 00 396 00
17.00 211 00  4.58 00 329 00 10.80 00 389 00
17.08 246 00  4.58 00 336 00 10.60 00 384 00
17.17 201 00  5.01 00 336 00 10.60 00 379 00
17.25 191 00  4.65 00 346 00 11.00 00 379 00
17.33 193 00  4.96 00 329 00 10.80 00 371 00
17.42 201 00  4.84 00 324 00 11.20 00 359 00
17.50 213 00  4.62 00 319 00 11.70 00 379 00
17.58 208 00  4.89 00 309 00 11.50 00 376 00
17.67 201 00  4.89 00 316 00 11.30 00 366 00
17.75 193 00  4.84 00 306 00 11.30 00 364 00
17.83   0  C  5.09 00 324 00 11.30 00 364 00
17.92 203 00  5.07 00 316 00 11.70 00 379 00
18.00 208 00  4.67 00 309 00 11.00 00 349 00
18.08 213 00  5.09 00 296 00 11.30 00 361 00
18.17 206 00  4.69 00 309 00 11.50 00 374 00
18.25 196 00  4.79 00 306 00 11.00 00 361 00
18.33   0  C  4.77 00 314 00 11.30 00 359 00
18.42   0  C  4.99 00 324 00 11.20 00 361 00
18.50 218 00  4.81 00 321 00 11.40 00 349 00
18.58 236 00  5.12 00 314 00 11.10 00 349 00
18.67 239 00  4.89 00 304 00 11.30 00 354 00
18.75 234 00  4.60 00 299 00 11.10 00 356 00
18.83   0  C  4.24 00 286 00 10.80 00 354 00
18.92   0  C  3.99 00 276 00 10.90 00 364 00
19.00 251 00  5.36 00 331 00 10.70 00 351 00
19.08 294 00  5.30 00 329 00 11.40 00 356 00
19.17 314 00  4.86 00 336 00 11.10 00 366 00
19.25 319 00  0.00  L   0  L 10.40 00 356 00
19.33 309 00  0.00  L   0  L 10.30 00 344 00
19.42 309 00  0.00  L   0  L 10.30 00 356 00
19.50 306 00  0.00  L   0  L 10.60 00 354 00
19.58 331 00  0.00  L   0  L 10.40 00 366 00
19.67 311 00  0.00  L   0  L 10.50 00 364 00
19.75 334 00  0.00  L   0  L  9.62 00 349 00
19.83 319 00  0.00  L   0  L 10.30 00 361 00
19.92 334 00  0.00  L   0  L 10.90 00 376 00
20.00 326 00  0.00  L   0  L 10.20 00 364 00
20.08 324 00  0.00  L   0  L 10.20 00 364 00
20.17 311 00  0.00  L   0  L 10.50 00 374 00
20.25 324 00  0.00  L   0  L  9.96 00 356 00
20.33 314 00  0.00  L   0  L 10.60 00 384 00
20.42 321 00  0.00  L   0  L 10.30 00 381 00
20.50 326 00  0.00  L   0  L 10.60 00 369 00
20.58 314 00  0.00  L   0  L 10.10 00 364 00
20.67 309 00  0.00  L   0  L 10.10 00 374 00
20.75 269 00  0.00  L   0  L 10.30 00 359 00
20.83 274 00  0.00  L   0  L 10.50 00 366 00
20.92 284 00  0.00  L   0  L 10.60 00 369 00
21.08 274 00  0.00  L   0  L 10.80 00 389 00
21.17 291 00  0.00  L   0  L 10.20 00 371 00
21.25 281 00  0.00  L   0  L 10.50 00 379 00
21.33 284 00  0.00  L   0  L 10.40 00 361 00
21.42 276 00  0.00  L   0  L 10.50 00 386 00
21.50 284 00  0.00  L   0  L 10.20 00 371 00
21.58 291 00  0.00  L   0  L  9.96 00 379 00
21.67 284 00  0.00  L   0  L 10.90 00 401 00
21.75 294 00  0.00  L   0  L 11.40 00 399 00
21.83 301 00  0.00 00   0 00  0.00  R   0  R
21.92 289 00  0.00 00   0 00  0.00  R   0  R
22.00 271 00  0.00 00   0 00 11.50 00 379 00
22.08 261 00  0.00 00   0 00 11.90 00 394 00
22.17 259 00  0.00 00   0 00 10.60 00 364 00
22.25 271 00  0.00 00   0 00 11.90 00 351 00
22.33 259 00  0.00 00   0 00  0.00  R   0  R
22.42 246 00  0.00 00   0 00  0.00  R   0  R
22.50 241 00  0.00 00   0 00  0.00  R   0  R
22.58 261 00  0.00 00   0 00  0.00  R   0  R
22.67 244 00  0.00 00   0 00  0.00  R   0  R
22.75 244 00  0.00 00   0 00  0.00  R   0  R
22.83 239 00  0.00 00   0 00  0.00  R   0  R
22.92 239 00  0.00 00   0 00  0.00  R   0  R
23.00 226 00  0.00 00   0 00  0.00  R   0  R
23.08 234 00  0.00 00   0 00  0.00  R   0  R
23.17 246 00  0.00 00   0 00  0.00  R   0  R
23.25 229 00  0.00 00   0 00  0.00  R   0  R
23.33 226 00  0.00 00   0 00  0.00  R   0  R
23.42 218 00  0.00 00   0 00  0.00  R   0  R
23.50 208 00  0.00 00   0 00  0.00  R   0  R
23.58 216 00  0.00 00   0 00  0.00  E   0  E
23.67 213 00  0.00 00   0 00  0.00  R   0  R
23.75 198 00  0.00 00   0 00  0.00  R   0  R
23.83 216 00  0.00 00   0 00  0.00  R   0  R
23.92 208 00  0.00 00   0 00  0.00  R   0  R
