HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
 7.92 261 00  0.00 00   0 00  0.00  M   0  M
 8.00 236 00  0.00 00   0 00  0.00  M   0  M
 8.08 259 00  0.00 00   0 00  0.00  M   0  M
 8.17 239 00  0.00 00   0 00  0.00  M   0  M
 8.25 259 00  0.00 00   0 00  0.00  M   0  M
 8.33 251 00  0.00 00   0 00  3.48 00 261 00
 8.42 241 00  0.00 00   0 00  3.71 00 261 00
 8.50 234 00  0.00 00   0 00  4.01 00 269 00
 8.58 231 00  0.00 00   0 00  3.97 00 244 00
 8.67 226 00  0.00 00   0 00  4.18 00 254 00
 8.75 251 00  0.00 00   0 00  4.20 00 264 00
 8.83 224 00  0.00 00   0 00  4.46 00 269 00
 8.92 229 00  0.00 00   0 00  4.53 00 264 00
 9.00 226 00  0.00  L   0  L  4.42 00 264 00
 9.08 218 00  0.00  L   0  L  4.69 00 279 00
 9.17 213 00  0.00  L   0  L  4.51 00 279 00
 9.25 231 00  0.00  L   0  L  4.77 00 314 00
 9.33 229 00  0.00  L   0  L  5.01 00 324 00
 9.42 229 00  0.00  L   0  L  4.94 00 324 00
 9.50 229 00  4.26 00 311 00  5.20 00 336 00
 9.58 211 00  0.00  L   0  L  5.33 00 316 00
 9.67 206 00  0.00  L   0  L  5.33 00 316 00
 9.75 208 00  0.00  L   0  L  5.41 00 314 00
 9.83 211 00  0.00  L   0  L  5.38 00 311 00
 9.92 208 00  0.00  L   0  L  5.22 00 304 00
10.00 218 00  0.00  L   0  L  5.17 00 316 00
10.08 203 00  0.00  L   0  L  5.14 00 341 00
10.17 206 00  4.48 00 381 00  5.22 00 354 00
10.25 239 00  4.62 00 414 00  5.12 00 361 00
10.33 191 00  4.60 00 411 00  5.38 00 414 00
10.42 193 00  4.48 00 414 00  5.41 00 431 00
10.50 196 00  0.00  L   0  L  5.30 00 406 00
10.58 191 00  0.00  L   0  L  5.30 00 409 00
10.67 236 00  4.67 00 444 00  5.47 00 454 00
10.75 206 00  0.00  L   0  L  5.44 00 436 00
10.83 196 00  4.51 00 434 00  5.30 00 419 00
10.92 201 00  4.51 00 414 00  5.36 00 421 00
11.00 216 00  4.46 00 424 00  5.47 00 436 00
11.08 224 00  4.55 00 436 00  5.41 00 434 00
11.17 213 00  4.30 00 467 00  5.47 00 469 00
11.25 241 00  4.22 00 472 00  5.44 00 457 00
11.33 249 00  4.33 00 522 00  5.67 00 537 00
11.42 226 00  4.39 00 549 00  5.67 00 557 00
11.50 231 00  4.11 00 552 00  5.78 00 564 00
11.58 213 00  4.51 00 562 00  5.75 00 577 00
11.67 236 00  4.35 00 584 00  5.93 00 577 00
11.75 234 00  4.37 00 564 00  5.75 00 589 00
11.83 183 00  4.33 00 562 00  5.78 00 579 00
11.92 203 00  4.44 00 562 00  5.75 00 567 00
12.00 239 00  4.39 00 577 00  5.99 00 574 00
12.08 231 00  4.69 00 552 00  6.30 00 574 00
12.17 264 00  4.46 00 557 00  6.30 00 569 00
12.25 256 UC  4.46 00 557 00  6.37 00 554 00
12.33 224 00  4.51 00 552 00  6.34 00 567 00
12.42 254 00  4.62 00 544 00  6.30 00 544 00
12.50 239 UC  4.26 00 532 00  6.60 00 542 00
12.58 198 00  4.44 00 534 00  6.63 00 542 00
12.67 221 00  4.44 00 517 00  6.63 00 537 00
12.75 241 UC  4.58 00 489 00  6.80 00 519 00
12.83 246 00  4.42 00 497 00  6.47 00 519 00
12.92 208 00  4.37 00 482 00  6.63 00 522 00
13.00 221 00  4.39 00 482 00  7.05 00 534 00
13.08 234 00  4.35 00 492 00  7.01 00 519 00
13.17 211 00  4.53 00 477 00  6.84 00 507 00
13.42 216 00  4.62 00 452 00  7.31 00 509 00
13.50 203 00  4.65 00 434 00  7.20 00 497 00
13.58 198 00  4.77 00 452 00  7.38 00 502 00
13.67 186 00  4.84 00 469 00  7.23 00 527 00
13.75 239 00  4.77 00 462 00  7.49 00 504 00
13.83 198 00  4.74 00 509 00  7.01 00 507 00
13.92 198 00  4.72 00 507 00  7.34 00 504 00
14.00 218 00  4.69 00 494 00  7.38 00 514 00
14.08 218 00  4.58 00 502 00  7.49 00 502 00
14.17 216 00  4.69 00 504 00  7.31 00 524 00
14.25 208 00  4.65 00 509 00  7.57 00 527 00
14.33 203 00  4.60 00 519 00  7.57 00 532 00
14.42 206 00  4.58 00 522 00  7.57 00 532 00
14.50 208 00  4.58 00 512 00  7.34 00 532 00
14.58 193 00  4.77 00 514 00  7.73 00 537 00
14.67 193 00  4.44 00 512 00  7.34 00 532 00
14.75 196 00  4.74 00 512 00  7.57 00 534 00
14.92 196 00  4.67 00 512 00  7.93 00 512 00
15.00 198 00  4.72 00 509 00  7.61 00 507 00
15.08 201 00  4.89 00 502 00  7.81 00 519 00
15.17 188 00  4.60 00 512 00  7.81 00 517 00
15.25 196 00  4.77 00 502 00  7.93 00 512 00
15.33 188 00  4.58 00 479 00  7.97 00 522 00
15.42 193 00  4.77 00 504 00  8.13 00 512 00
15.50 188 00  4.65 00 507 00  8.34 00 517 00
15.58 176 00  4.79 00 492 00  8.21 00 509 00
15.67 186 00  4.91 00 469 00  8.21 00 509 00
15.75 183 00  4.48 00 457 00  8.47 00 507 00
15.83 188 00  4.62 00 436 00  8.42 00 499 00
15.92 188 00  4.53 00 444 00  8.69 00 502 00
16.00 178 00  4.42 00 429 00  8.60 00 502 00
16.08 178 00  4.53 00 416 00  8.51 00 499 00
16.17 186 00  4.24 00 399 00  8.77 00 507 00
16.25 198 00  4.44 00 401 00  8.73 00 494 00
16.33 191 00  4.30 00 406 00  8.51 00 484 00
16.42 173 00  4.33 00 421 00  8.91 00 477 00
16.50 183 00  4.51 00 421 00  9.33 00 472 00
16.58 188 00  4.60 00 404 00  8.51 00 454 00
16.67 176 00  4.42 00 384 00  8.82 00 444 00
16.75 181 00  4.46 00 379 00  9.23 00 442 00
16.83 176 00  4.62 00 384 00  8.77 00 431 00
16.92 173 00  4.20 00 366 00  8.91 00 431 00
17.00 183 00  4.30 00 376 00  8.77 00 416 00
17.08 203 00  4.37 00 359 00  9.37 00 409 00
17.17 176 00  4.39 00 364 00  9.14 00 396 00
17.25   0  C  4.30 00 341 00  9.28 00 406 00
17.33   0  C  4.30 00 329 00  9.62 00 381 00
17.42 173 00  4.35 00 316 00  9.47 00 396 00
17.50 176 00  4.37 00 341 00  9.66 00 394 00
17.58 178 00  4.51 00 341 00  9.37 00 399 00
17.67 206 00  4.22 00 314 00  9.18 00 366 00
17.75 183 00  4.26 00 321 00  8.73 00 384 00
17.83 193 00  4.42 00 311 00  9.62 00 419 00
17.92 191 00  4.37 00 334 00  8.73 00 396 00
18.00 183 00  4.37 00 334 00  9.33 00 394 00
18.08 191 00  4.39 00 359 00  9.23 00 399 00
18.17 183 00  4.39 00 359 00  8.73 00 386 00
18.25 186 00  4.48 00 359 00  8.95 00 379 00
18.33 206 00  4.46 00 344 00  8.77 00 399 00
18.42 191 00  4.37 00 344 00  9.05 00 411 00
18.50 198 00  4.18 00 339 00  8.82 00 414 00
18.58 188 00  4.26 00 334 00  8.91 00 401 00
18.67 173 00  4.35 00 346 00  9.23 00 389 00
18.75 224 00  4.51 00 334 00  9.09 00 409 00
18.83 198 00  4.11 00 316 00  8.95 00 391 00
18.92 196 00  3.99 00 301 00  8.86 00 374 00
19.00 203 00  4.44 00 329 00  9.52 00 409 00
19.08 244 00  4.44 00 344 00  8.95 00 394 00
19.17 216 00  4.28 00 329 00  8.73 00 384 00
19.25 216 00  4.15 00 309 00  8.55 00 379 00
19.33 246 00  4.22 00 296 00  9.05 00 386 00
19.42 224 00  4.39 00 306 00  9.23 00 386 00
19.50 218 00  4.09 00 296 00  8.73 00 371 00
19.58 234 00  3.89 00 279 00  8.95 00 381 00
19.67 236 00  4.15 00 306 00  8.69 00 379 00
19.75 241 00  4.51 00 281 00  9.37 00 381 00
19.83 221 00  4.11 00 256 00  8.95 00 369 00
19.92 221 00  3.66 00 249 00  8.51 00 364 00
20.00 234 00  4.26 00 254 00  8.64 00 371 00
20.08 239 00  4.51 00 251 00  8.64 00 369 00
20.17 224 00  4.11 00 244 00  8.69 00 351 00
20.25 246 00  0.00  L   0  L  8.47 00 356 00
20.33 224 00  0.00  L   0  L  8.95 00 364 00
20.42 244 00  0.00  L   0  L  8.30 00 361 00
20.50 249 00  0.00  L   0  L  8.51 00 324 00
20.58 259 00  0.00  L   0  L  8.95 00 331 00
20.67 259 00  0.00  L   0  L  9.14 00 339 00
20.75 251 00  0.00  L   0  L  8.86 00 334 00
20.83 256 00  0.00  L   0  L  9.00 00 329 00
20.92 249 00  0.00  L   0  L  9.42 00 311 00
21.08 256 00  0.00 00   0 00  9.14 00 311 00
21.17 249 00  0.00 00   0 00  9.42 00 304 00
21.25 234 00  0.00 00   0 00  9.33 00 331 00
21.33 254 00  0.00 00   0 00  9.18 00 316 00
21.42 254 00  0.00 00   0 00  8.91 00 311 00
21.50 239 00  0.00 00   0 00  9.33 00 329 00
21.58 261 00  0.00 00   0 00  9.14 00 319 00
21.67 269 00  0.00 00   0 00  9.05 00 336 00
21.75 266 00  0.00 00   0 00  8.60 00 316 00
21.83 259 00  0.00 00   0 00  8.69 00 316 00
21.92 259 00  0.00 00   0 00  9.05 00 346 00
22.00 269 00  0.00 00   0 00  8.86 00 321 00
22.08 261 00  0.00 00   0 00  8.21 00 329 00
22.17 259 00  0.00 00   0 00  8.77 00 336 00
22.25 266 00  0.00 00   0 00  8.47 00 361 00
22.33 279 00  0.00 00   0 00  8.17 00 354 00
22.42 261 00  0.00 00   0 00  8.73 00 359 00
22.50 264 00  0.00 00   0 00  8.30 00 366 00
22.58 281 00  0.00 00   0 00  8.13 00 361 00
22.67 281 00  0.00 00   0 00  7.89 00 359 00
22.75 284 00  0.00 00   0 00  8.30 00 354 00
22.83 274 00  0.00 00   0 00  7.65 00 359 00
22.92 309 00  0.00 00   0 00  8.30 00 356 00
23.00 286 00  0.00 00   0 00  8.05 00 346 00
23.08 274 00  0.00 00   0 00  7.69 00 336 00
23.17 261 00  0.00 00   0 00  0.00  M   0  M
23.25 246 00  0.00 00   0 00  0.00  R   0  R
23.33 266 00  0.00 00   0 00  0.00  R   0  R
23.42 226 00  0.00 00   0 00  0.00  R   0  R
23.50 229 00  0.00 00   0 00  0.00  R   0  R
23.58 226 00  0.00 00   0 00  0.00  R   0  R
23.67 226 00  0.00 00   0 00  0.00  R   0  R
23.75 231 00  0.00 00   0 00  0.00  R   0  R
23.83 221 00  0.00 00   0 00  0.00  R   0  R
23.92 221 00  0.00 00   0 00  0.00  R   0  R
