HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
 3.08 211 00  0.00 00   0 00  0.00  R   0  R
 3.17 208 00  0.00 00   0 00  0.00  R   0  R
 3.25 206 00  0.00 00   0 00  0.00  R   0  R
 3.33 203 00  0.00 00   0 00  0.00  R   0  R
 3.42 218 00  0.00 00   0 00  0.00  R   0  R
 3.50 203 00  0.00 00   0 00  0.00  R   0  R
 3.58 208 00  0.00 00   0 00  0.00  M   0  M
 3.67 211 00  0.00 00   0 00  0.00  M   0  M
 3.75 206 00  0.00 00   0 00  0.00  M   0  M
 3.83 216 00  0.00 00   0 00  4.15 00 256 00
 3.92 206 00  0.00 00   0 00  0.00  M   0  M
 4.00 213 00  0.00 00   0 00  0.00  M   0  M
 4.08 216 00  0.00 00   0 00  0.00  M   0  M
 4.17 226 00  0.00 00   0 00  0.00  M   0  M
 4.25 208 00  0.00 00   0 00  0.00  M   0  M
 4.33 261 00  0.00 00   0 00  0.00  M   0  M
 4.42 241 UA  0.00 00   0 00  0.00  M   0  M
 4.50 246 UA  0.00 00   0 00  0.00  A   0  A
 4.58 234 00  0.00 00   0 00  0.00  A   0  A
 4.67 231 00  0.00 00   0 00  0.00  M   0  M
 4.75 208 00  0.00 00   0 00  0.00  M   0 00
 4.83 229 00  0.00 00   0 00  0.00  M   0  M
 4.92 234 00  0.00 00   0 00  0.00  M   0  M
 5.00 216 00  0.00 00   0 00  0.00  M   0  M
 5.08 218 00  0.00 00   0 00  0.00  M   0  M
 5.17 206 00  0.00 00   0 00  0.00  M   0  M
 5.25 218 00  0.00 00   0 00  0.00  M   0  M
 5.33 208 00  0.00 00   0 00  0.00  M   0  M
 5.42 216 00  0.00 00   0 00  0.00  M   0  M
 5.50 213 00  0.00 00   0 00  0.00  M   0  M
 5.58 206 00  0.00 00   0 00  0.00  M   0  M
 5.67 201 00  0.00 00   0 00  0.00  M   0  M
 5.75 203 00  0.00 00   0 00  0.00  M   0  M
 5.83 208 00  0.00 00   0 00  0.00  M   0  M
 5.92 206 00  0.00 00   0 00  0.00  M   0  M
 6.00 216 00  0.00 00   0 00  0.00  A   0  A
 6.08 216 00  0.00 00   0 00  0.00  M   0  M
 6.17 206 00  0.00 00   0 00  0.00  M   0  M
 6.25 213 00  0.00 00   0 00  0.00  M   0  M
 6.33   0 00  0.00 00   0 00  0.00 00   0 00
 6.42   0 00  0.00 00   0 00  0.00 00   0 00
 6.50   0 00  0.00 00   0 00  0.00 00   0 00
 6.58   0 00  0.00 00   0 00  0.00 00   0 00
 6.67   0 00  0.00 00   0 00  0.00 00   0 00
 6.75   0 00  0.00 00   0 00  0.00 00   0 00
 6.83   0 00  0.00 00   0 00  0.00 00   0 00
 6.92   0 00  0.00 00   0 00  0.00 00   0 00
 7.00   0 00  0.00 00   0 00  0.00 00   0 00
 7.08   0 00  0.00 00   0 00  0.00 00   0 00
 7.17   0 00  0.00 00   0 00  0.00 00   0 00
 7.25   0 00  0.00 00   0 00  0.00 00   0 00
 7.33   0 00  0.00 00   0 00  0.00 00   0 00
 7.42   0 00  0.00 00   0 00  0.00 00   0 00
 7.50   0 00  0.00 00   0 00  0.00 00   0 00
 7.58   0 00  0.00 00   0 00  0.00 00   0 00
 7.67   0 00  0.00 00   0 00  0.00 00   0 00
 7.75   0 00  0.00 00   0 00  0.00 00   0 00
 7.83   0 00  0.00 00   0 00  0.00 00   0 00
 7.92   0 00  0.00 00   0 00  0.00 00   0 00
 8.00   0 00  0.00 00   0 00  0.00 00   0 00
 8.08 261 UC  0.00 00   0 00  0.00 00   0 00
 8.17 266 00  0.00 00   0 00  2.64 00 259 00
 8.25 249 00  0.00 00   0 00  3.00 00 281 00
 8.33 246 00  0.00 00   0 00  3.25 00 259 00
 8.42 239 00  0.00 00   0 00  3.41 00 261 00
 8.50 234 00  0.00 00   0 00  3.71 00 264 00
 8.58 236 00  0.00 00   0 00  3.99 00 251 00
 8.67 251 00  0.00 00   0 00  4.20 00 264 00
 8.75 236 00  0.00 00   0 00  4.30 00 251 00
 8.83 224 00  0.00 00   0 00  4.42 00 249 00
 8.92 224 00  0.00 00   0 00  4.62 00 251 00
 9.00 201 00  0.00 00   0 00  4.42 00 246 00
 9.08 231 00  0.00 00   0 00  4.69 00 256 00
 9.17 261 00  0.00 00   0 00  5.07 00 279 00
 9.25 226 00  0.00 00   0 00  4.74 00 269 00
 9.33 229 00  0.00 00   0 00  4.89 00 261 00
 9.42 224 00  0.00 00   0 00  4.96 00 286 00
 9.50 213 00  0.00 00   0 00  5.12 00 289 00
 9.58 241 00  0.00 00   0 00  5.28 00 286 00
 9.67 226 00  0.00  L   0  L  5.30 00 281 00
 9.75 221 00  0.00  L   0  L  5.28 00 296 00
 9.83 203 00  0.00  L   0  L  5.20 00 284 00
 9.92 218 00  4.39 00 309 00  5.41 00 311 00
10.00 213 00  4.28 00 296 00  5.44 00 306 00
10.08 226 00  4.42 00 306 00  5.47 00 311 00
10.17 221 00  4.09 00 296 00  5.41 00 316 00
10.25 198 00  4.24 00 309 00  5.55 00 316 00
10.33 201 00  4.35 00 309 00  5.52 00 309 00
10.42 193 00  4.37 00 314 00  5.58 00 329 00
10.50 216 00  4.46 00 331 00  5.52 00 341 00
10.58 213 00  4.35 00 321 00  5.58 00 336 00
10.67 198 00  4.39 00 336 00  5.58 00 336 00
10.75 213 00  4.37 00 336 00  5.55 00 346 00
10.83 206 00  4.46 00 339 00  5.50 00 361 00
10.92 229 00  4.37 00 346 00  5.55 00 356 00
11.00 206 00  4.48 00 361 00  5.58 00 369 00
11.08 206 00  4.42 00 389 00  5.69 00 384 00
11.17 203 00  4.30 00 369 00  5.67 00 386 00
11.25 201 00  4.39 00 381 00  5.64 00 386 00
11.33 208 00  4.39 00 391 00  5.58 00 399 00
11.42 211 00  4.35 00 401 00  5.52 00 411 00
11.50 208 00  4.46 00 411 00  5.61 00 416 00
11.58 218 00  4.37 00 424 00  5.61 00 447 00
11.67 208 00  4.30 00 449 00  5.67 00 447 00
11.75 198 00  4.60 00 442 00  5.67 00 459 00
11.83 201 00  4.46 00 467 00  5.36 00 489 00
11.92 198 00  4.30 00 497 00  5.22 00 514 00
12.00 196 00  4.44 00 542 00  5.28 00 567 00
12.08 206 00  4.46 00 584 00  5.47 00 602 00
12.17 188 00  4.51 00 599 00  5.36 00 634 00
12.25 201 00  4.53 00 572 00  5.55 00 619 00
12.33 206 00  4.35 00 572 00  5.44 00 632 00
12.42 196 00  4.35 00 557 00  5.64 00 594 00
12.50 188 00  4.35 00 559 00  5.69 00 562 00
12.58 201 00  4.60 00 542 00  5.58 00 544 00
12.67 193 00  4.44 00 537 00  5.81 00 554 00
12.75 201 00  4.62 00 527 00  5.69 00 527 00
12.83 213 00  4.51 00 492 00  5.96 00 537 00
12.92 198 00  4.35 00 482 00  5.99 00 534 00
13.00 188 00  4.53 00 482 00  5.84 00 527 00
13.08 221 00  4.37 00 492 00  6.11 00 604 00
13.17 196 00  4.48 00 542 00  6.24 00 612 00
13.25   0  C  4.37 00 559 00  6.34 00 607 00
13.33   0  C  4.67 00 544 00  6.34 00 579 00
13.42 254 UC  4.48 00 519 00  6.24 00 579 00
13.50 249 00  4.30 00 517 00  6.18 00 602 00
13.58   0  C  4.33 IC 539 00  6.47 00 599 00
13.67   0  C  0.00  C 567 00  6.34 00 607 00
13.75   0  C  0.00  C 562 00  6.37 00 594 00
13.83   0  C  0.00  C 564 00  6.30 00 604 00
13.92 236 UC  4.74 00 569 00  6.30 00 597 00
14.00 186 00  4.55 00 564 00  6.40 00 599 00
14.08   0  C  4.72 00 562 00  6.40 00 577 00
14.17 188 00  4.51 00 567 00  6.37 00 587 00
14.25   0  C  4.62 00 572 00  6.24 00 607 00
14.33 193 00  4.44 00 564 00  6.34 00 604 00
14.42 183 00  4.84 00 574 00  6.50 00 592 00
14.50 203 00  4.55 00 577 00  6.34 00 612 00
14.58 216 00  4.60 00 577 00  6.57 00 577 00
14.67 201 00  4.55 00 574 00  6.50 00 599 00
14.75 216 00  4.48 00 574 00  6.57 00 589 00
14.83 201 00  4.79 00 582 00  6.60 00 599 00
14.92 203 00  4.46 00 579 00  6.57 00 602 00
15.00 193 00  4.58 00 579 00  6.94 00 582 00
15.08 196 00  4.69 00 562 00  6.91 00 584 00
15.17 198 00  4.99 00 564 00  7.09 00 569 00
15.25 264 00  4.58 00 554 00  7.16 00 559 00
15.33   0  C  4.84 00 547 00  6.87 00 564 00
15.42 226 00  4.48 00 549 00  7.27 00 534 00
15.50 201 00  4.39 IC 534 00  7.20 00 554 00
15.58 198 00  4.37 IC 532 00  7.49 00 549 00
15.67 193 00  4.46 00 519 00  7.42 00 544 00
15.75 193 00  4.46 00 504 00  7.49 00 547 00
15.83 196 00  4.46 00 477 00  7.65 00 544 00
15.92 186 00  4.60 00 459 00  7.38 00 554 00
16.00 191 00  4.58 00 467 00  7.85 00 539 00
16.08 181 00  4.42 00 464 00  7.73 00 534 00
16.17 178 00  4.46 00 452 00  7.93 00 524 00
16.25 188 00  4.58 00 426 00  8.13 00 534 00
16.33 188 00  4.58 00 421 00  7.89 00 529 00
16.42 193 00  4.15 00 424 00  7.85 00 522 00
16.50 181 00  4.35 00 411 00  8.13 00 519 00
16.58 186 00  4.28 00 411 00  7.97 00 514 00
16.67 178 00  4.39 00 414 00  8.13 00 494 00
16.75 173 00  4.22 00 431 00  8.13 00 497 00
16.83 183 00  4.60 00 406 00  8.13 00 504 00
16.92 176 00  4.65 00 406 00  8.21 00 492 00
17.00 181 00  4.53 00 404 00  8.34 00 502 00
17.08 188 00  4.39 00 386 00  8.05 00 492 00
17.17 176 00  4.51 00 389 00  8.13 00 499 00
17.25 191 00  4.33 00 379 00  8.25 00 494 00
17.33 231 00  4.55 00 409 00  7.85 00 492 00
17.42 191 00  4.39 00 424 00  8.13 00 482 00
17.50 218 00  4.37 00 439 00  8.05 00 472 00
17.58 208 00  4.33 00 452 00  8.42 00 479 00
17.67 198 00  4.42 00 457 00  8.38 00 467 00
17.75 198 00  4.72 00 444 00  8.82 00 457 00
17.83 203 00  4.51 00 444 00  8.25 00 452 00
17.92 208 00  4.33 00 436 00  8.47 00 442 00
18.00 173 00  4.28 00 436 00  8.47 00 447 00
18.08 218 00  4.18 00 411 00  8.38 00 447 00
18.17 206 00  4.35 00 394 00  8.55 00 431 00
18.25 201 00  4.18 00 401 00  8.73 00 436 00
18.42 198 00  4.15 00 371 00  8.42 00 431 00
18.50 176 00  4.11 00 351 00  8.64 00 429 00
18.58 229 00  4.07 00 351 00  8.38 00 421 00
18.67 239 00  3.99 00 346 00  8.86 00 424 00
18.75 211 00  4.18 00 336 00  8.91 00 416 00
18.83 249 00  4.11 00 341 00  8.77 00 406 00
18.92 226 00  4.11 00 339 00  8.91 00 399 00
19.00 254 00  4.26 00 321 00  8.73 00 406 00
19.08 246 00  4.13 00 321 00  9.00 00 386 00
19.17   0  C  0.00 00 321 00  9.14 00 381 00
19.25 269 00  4.37 00 324 00  9.05 00 361 00
19.33 274 00  4.20 00 309 00  9.28 00 351 00
19.42 256 00  4.30 00 304 00  8.91 00 344 00
19.50 261 00  3.91 00 289 00  9.37 00 329 00
19.58   0  C  0.00  C 281 00  9.52 00 359 00
19.67   0  C  3.83 00 274 00  9.09 00 346 00
19.75   0  C  3.44 00 264 00  9.37 00 349 00
19.83   0  C  0.00  C 244 00  9.81 00 356 00
19.92   0  C  0.00  C 281 00  9.09 00 319 00
20.00 271 00  0.00  L   0  L  9.18 00 311 00
20.08 261 00  0.00  L   0 00  9.09 00 316 00
20.17 266 00  0.00  L   0  L  8.86 00 301 00
20.25 264 00  0.00  L   0  L  9.14 00 314 00
20.33 261 00  0.00  L   0  L  8.86 00 309 00
20.42 261 00  0.00  L   0  L  9.05 00 326 00
20.50 264 00  0.00  L   0  L  9.00 00 309 00
20.58 271 00  0.00  L   0  L  9.05 00 319 00
20.67 266 00  0.00  L   0  L  9.23 00 326 00
20.75 264 00  0.00  L   0  L  9.28 00 316 00
20.83 261 00  0.00  L   0  L  8.91 00 314 00
20.92 254 00  0.00  L   0  L  9.00 00 306 00
21.08 249 00  0.00 00   0 00  9.14 00 319 00
21.17 264 00  0.00 00   0 00  9.28 00 311 00
21.25 256 00  0.00 00   0 00  9.28 00 316 00
21.33 269 00  0.00 00   0 00  9.37 00 309 00
21.42 274 00  0.00 00   0 00  9.23 00 321 00
21.50 246 00  0.00 00   0 00  9.00 00 319 00
21.58 269 00  0.00 00   0 00  8.77 00 326 00
21.67 266 00  0.00 00   0 00  9.42 00 351 00
21.75 264 00  0.00 00   0 00  9.42 00 346 00
21.83 276 00  0.00 00   0 00  9.33 00 354 00
21.92 279 00  0.00 00   0 00  8.95 00 351 00
22.00 284 00  0.00 00   0 00  9.23 00 364 00
22.08 306 00  0.00 00   0 00  9.09 00 371 00
22.17 301 00  0.00 00   0 00  9.14 00 369 00
22.25 314 00  0.00 00   0 00  9.05 00 364 00
22.33 299 00  0.00 00   0 00  9.05 00 371 00
22.42 291 00  0.00 00   0 00  0.00  R   0  R
22.50 289 00  0.00 00   0 00  0.00  R   0  R
22.58 294 00  0.00 00   0 00  0.00  R   0  R
22.67 269 00  0.00 00   0 00  0.00  A   0  A
22.75 271 00  0.00 00   0 00  0.00  R   0  R
22.83 274 00  0.00 00   0 00  0.00  R   0 00
22.92 271 00  0.00 00   0 00  0.00  R   0  R
23.00 241 00  0.00 00   0 00  0.00  R   0  R
23.08 254 00  0.00 00   0 00  0.00  R   0  R
23.17 234 00  0.00 00   0 00  0.00  R   0  R
23.25 241 00  0.00 00   0 00  0.00  R   0  R
23.33 246 00  0.00 00   0 00  0.00  R   0  R
23.42 246 00  0.00 00   0 00  0.00  R   0  R
23.50 239 00  0.00 00   0 00  0.00  R   0  R
23.58 264 00  0.00 00   0 00  0.00  R   0  R
23.67 239 00  0.00 00   0 00  0.00  R   0  R
23.75 251 00  0.00 00   0 00  0.00  R   0  R
23.83 236 00  0.00 00   0 00  0.00  R   0  R
23.92 251 00  0.00 00   0 00  0.00  R   0  R
