HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
 3.17 226 00  0.00 00   0 00  0.00  R   0  R
 3.25 206 00  0.00 00   0 00  0.00  M   0  M
 3.33 224 00  0.00 00   0 00  0.00  M   0  M
 3.42 226 00  0.00 00   0 00  0.00  M   0  M
 3.50 221 00  0.00 00   0 00  0.00  M   0  M
 3.58 226 00  0.00 00   0 00  0.00  M   0  M
 3.67 249 00  0.00 00   0 00  0.00  M   0  M
 3.75 244 00  0.00 00   0 00  0.00  M   0 00
 3.83 244 00  0.00 00   0 00  0.00  M   0  M
 3.92 256 00  0.00 00   0 00  0.00  M   0  M
 4.00 246 00  0.00 00   0 00  0.00  M   0  M
 4.08 251 00  0.00 00   0 00  0.00  M   0 00
 4.17 261 00  0.00 00   0 00  0.00  M   0  M
 4.25 254 00  0.00 00   0 00  0.00  M   0  M
 4.33 244 00  0.00 00   0 00  0.00  M   0  M
 4.42 246 00  0.00 00   0 00  0.00  M   0  M
 4.50 246 00  0.00 00   0 00  0.00  M   0  M
 4.58 239 00  0.00 00   0 00  0.00  M   0  M
 4.67 246 00  0.00 00   0 00  0.00  M   0  M
 4.75 241 00  0.00 00   0 00  0.00  M   0  M
 4.83 226 00  0.00 00   0 00  0.00  M   0  M
 4.92 229 00  0.00 00   0 00  0.00  M   0  M
 5.00 216 00  0.00 00   0 00  0.00  M   0  M
 5.08 213 00  0.00 00   0 00  0.00  M   0  M
 5.17 213 00  0.00 00   0 00  0.00  M   0  M
 5.25 208 00  0.00 00   0 00  0.00  M   0  M
 5.33 211 00  0.00 00   0 00  0.00  M   0  M
 5.42 208 00  0.00 00   0 00  0.00  M   0  M
 5.50 201 00  0.00 00   0 00  0.00  M   0  M
 5.58 201 00  0.00 00   0 00  0.00  M   0  M
 5.67 198 00  0.00 00   0 00  0.00  M   0  M
 5.75 191 00  0.00 00   0 00  0.00  M   0 00
 5.83 186 00  0.00 00   0 00  0.00  M   0  M
 5.92 178 00  0.00 00   0 00  0.00  M   0  M
 6.00 188 00  0.00 00   0 00  0.00  M   0  M
 6.08 181 00  0.00 00   0 00  0.00  M   0  M
 6.17 178 00  0.00 00   0 00  0.00  M   0  M
 6.25 196 00  0.00 00   0 00  0.00  M   0  M
 6.33 201 00  0.00 00   0 00  0.00  M   0  M
 6.42 208 00  0.00 00   0 00  0.00  M   0  M
 6.50 208 00  0.00 00   0 00  0.00  M   0  M
 6.58 213 00  0.00 00   0 00  0.00  M   0  M
 6.67 211 00  0.00 00   0 00  0.00  M   0 00
 6.75 259 00  0.00 00   0 00  0.00  M   0  M
 6.83 256 00  0.00 00   0 00  0.00  M   0  M
 6.92 241 00  0.00 00   0 00  0.00  M   0  M
 7.00 218 00  0.00 00   0 00  0.00  M   0  M
 7.92 291 00  0.00 00   0 00  0.00  M   0  M
 8.00 264 00  0.00 00   0 00  0.00  M   0  M
 8.08 276 00  0.00 00   0 00  0.00  M   0  M
 8.17 251 00  0.00 00   0 00  0.00  M   0  M
 8.25 231 00  0.00 00   0 00  0.00  M   0  M
 8.33 231 00  0.00 00   0 00  0.00  M   0  M
 8.42 239 00  0.00 00   0 00  3.34 00 274 00
 8.50 239 00  0.00 00   0 00  3.57 00 276 00
 8.58 241 00  0.00 00   0 00  0.00  M   0  M
 8.67 246 00  0.00 00   0 00  4.03 00 264 00
 8.75 231 00  0.00 00   0 00  4.15 00 274 00
 8.83 234 00  0.00 00   0 00  4.33 00 281 00
 8.92 234 00  0.00 00   0 00  4.46 00 281 00
 9.00 229 00  0.00  L   0  L  4.55 00 289 00
 9.08 221 00  0.00  L   0  L  4.89 00 291 00
 9.17 239 00  0.00 00   0 00  4.72 00 289 00
 9.25 216 00  0.00  L   0  L  4.62 00 274 00
 9.33 231 00  0.00  L   0  L  4.74 00 276 00
 9.42 216 00  0.00  L   0  L  4.72 00 271 00
 9.50 231 00  0.00  L   0  L  4.81 00 276 00
 9.58 221 00  0.00  L   0  L  4.72 00 284 00
 9.67 231 00  0.00  L   0  L  4.79 00 301 00
 9.75 218 00  0.00  L   0  L  4.99 00 314 00
 9.83 221 00  0.00  L   0  L  4.99 00 309 00
 9.92 224 00  0.00  L   0  L  5.04 00 296 00
10.00 201 00  0.00  L   0  L  4.94 00 291 00
10.08 203 00  0.00  L   0  L  5.04 00 301 00
10.17 208 00  0.00  L   0  L  4.74 00 284 00
10.25 196 00  0.00  L   0  L  4.74 00 239 00
10.33 213 00  0.00  L   0  L  5.09 00 366 00
10.42 216 00  4.18 00 487 00  5.20 00 489 00
10.50 198 00  0.00  L   0  L  5.14 00 457 00
10.58 201 00  4.22 00 439 00  5.20 00 429 00
10.67 203 00  4.28 00 457 00  5.36 00 467 00
10.75 186 00  4.13 00 457 00  5.28 00 452 00
10.83 198 00  4.20 00 452 00  5.50 00 457 00
10.92 201 00  4.20 00 452 00  5.47 00 464 00
11.00 193 00  4.24 00 457 00  5.41 00 479 00
11.08   0  C  4.24 00 439 00  5.75 00 447 00
11.17 191 00  4.20 00 444 00  5.75 00 452 00
11.33 186 00  4.30 00 431 00  5.96 00 449 00
11.42 196 00  4.15 00 416 00  6.08 00 439 00
11.50 196 00  4.28 00 424 00  6.21 00 462 00
11.58 198 00  4.42 00 429 00  6.18 00 439 00
11.67 186 00  4.26 00 434 00  6.15 00 449 00
11.75 198 00  4.26 00 416 00  6.57 00 467 00
11.83 198 00  4.30 00 431 00  6.47 00 472 00
11.92 196 00  4.46 00 426 00  6.57 00 469 00
12.00 178 00  4.35 00 406 00  6.70 00 497 00
12.08 181 00  4.28 00 414 00  6.91 00 482 00
12.17 176 00  4.42 00 401 00  6.84 00 452 00
12.25 181 00  4.33 00 404 00  6.91 00 459 00
12.33 196 00  4.37 00 391 00  6.94 00 497 00
12.42 186 00  4.39 00 391 00  6.98 00 534 00
12.50 186 00  4.55 00 396 00  6.87 00 542 00
12.58 191 00  4.51 00 414 00  6.77 00 544 00
12.67 173 00  4.67 00 436 00  6.77 00 557 00
12.75 211 00  4.35 00 467 00  6.98 00 554 00
12.83 196 00  4.28 00 477 00  7.31 00 552 00
12.92 193 00  5.12 00 549 00  7.01 00 557 00
13.00 186 00  4.30 IC 532 00  7.05 00 549 00
13.08 196 00  4.55 00 532 00  6.80 00 557 00
13.17 201 00  4.46 00 529 00  6.80 00 542 00
13.25 198 00  4.62 IC 537 00  6.98 00 557 00
13.33 203 00  4.58 00 534 00  7.16 00 549 00
13.42 201 00  4.67 00 524 00  7.01 00 539 00
13.50 196 00  4.58 00 532 00  7.12 00 532 00
13.58 193 00  4.48 00 539 00  6.94 00 549 00
13.67 201 00  4.51 00 522 00  6.98 00 544 00
13.75 196 00  4.53 00 522 00  7.23 00 539 00
13.83 196 00  4.58 00 514 00  7.27 00 522 00
13.92 201 00  4.55 00 527 00  7.34 00 527 00
14.00 191 00  4.81 00 519 00  7.34 00 522 00
14.08 201 00  4.72 00 532 00  7.16 00 527 00
14.17 188 00  4.55 00 529 00  7.20 00 524 00
14.25 193 00  4.37 00 529 00  7.23 00 539 00
14.33 183 00  4.74 00 527 00  7.53 00 529 00
14.42 216 00  4.62 00 527 00  7.23 00 529 00
14.50 201 00  4.69 00 529 00  7.16 00 532 00
14.58 191 00  4.55 00 532 00  7.42 00 542 00
14.67 203 00  4.62 00 532 00  7.31 00 537 00
14.75 203 00  4.48 00 537 00  7.34 00 544 00
14.83 188 00  4.89 00 539 00  7.31 00 544 00
14.92 191 00  4.72 00 529 00  7.20 00 544 00
15.08 196 00  4.72 00 537 00  7.53 00 532 00
15.17 208 00  4.65 00 532 00  7.34 00 537 00
15.25 201 00  4.46 00 534 00  7.53 00 524 00
15.33   0  C  0.00  C 532 00  7.34 00 534 00
15.42 206 00  4.48 00 514 00  7.85 00 524 00
15.50 198 00  4.58 00 524 00  7.73 00 534 00
15.58 193 00  4.96 00 524 00  8.09 00 534 00
15.67 191 00  4.26 00 479 00  7.85 00 554 00
15.75 193 00  4.55 00 482 00  8.09 00 539 00
15.83 176 00  4.46 00 502 00  8.13 00 539 00
15.92 196 00  4.42 00 487 00  7.97 00 527 00
16.00 171 00  4.58 00 464 00  8.17 00 529 00
16.08 193 00  4.55 00 444 00  7.93 00 532 00
16.17   0  C  4.37 00 444 00  8.30 00 514 00
16.25 183 00  4.60 00 444 00  7.85 00 519 00
16.33 188 00  4.46 00 452 00  7.77 00 517 00
16.42 188 00  4.33 00 439 00  7.93 00 512 00
16.50 186 00  4.42 00 429 00  8.13 00 507 00
16.58 173 00  4.33 00 414 00  8.21 00 522 00
16.67 191 00  4.48 00 429 00  8.05 00 494 00
16.75 183 00  4.42 00 406 00  8.05 00 502 00
16.83 181 00  4.51 00 409 00  8.21 00 494 00
16.92 198 00  4.35 00 406 00  8.25 00 487 00
17.00 186 00  4.53 00 389 00  8.38 00 479 00
17.08 188 00  4.28 00 376 00  8.60 00 489 00
17.17 176 00  4.28 00 366 00  8.47 00 467 00
17.25 191 00  4.37 00 356 00  8.51 00 477 00
17.33 186 00  4.39 00 361 00  8.73 00 469 00
17.42 201 00  4.33 00 359 00  8.82 00 474 00
17.50 181 00  4.26 00 354 00  8.55 00 454 00
17.58 198 00  4.22 00 356 00  8.55 00 454 00
17.67 216 00  4.33 00 344 00  9.00 00 459 00
17.75 201 00  4.33 00 351 00  8.91 00 454 00
17.83   0  C  4.53 00 346 00  8.95 00 444 00
17.92 198 00  4.22 00 341 00  8.91 00 444 00
18.00 196 00  4.09 00 341 00  8.77 00 419 00
18.08 196 00  4.30 00 334 00  8.95 00 416 00
18.17 191 00  4.28 00 326 00  9.00 00 419 00
18.25 191 00  4.44 00 331 00  9.18 00 421 00
18.33 229 00  4.39 00 334 00  9.14 00 401 00
18.42 211 00  4.30 00 329 00  9.42 00 396 00
18.50 244 00  4.51 00 329 00  9.42 00 371 00
18.58 181 00  4.67 00 324 00  9.57 00 366 00
18.67 216 00  4.18 00 309 00  9.66 00 359 00
18.75 224 00  4.30 00 306 00  9.37 00 356 00
18.83 221 00  4.01 00 296 00  9.62 00 346 00
18.92 229 00  4.53 00 286 00  9.47 00 339 00
19.00 244 00  4.28 00 276 00  9.52 00 334 00
19.08 198 00  4.20 00 264 00  9.18 00 331 00
19.17 218 00  4.11 00 259 00  9.18 00 331 00
19.25 208 00  3.57 00 269 00  9.23 00 344 00
19.33 234 00  4.33 00 266 00  9.00 00 344 00
19.42 218 00  4.30 00 264 00  9.00 00 341 00
19.50 221 00  4.11 00 264 00  9.00 00 354 00
19.58 216 00  4.11 00 264 00  8.60 00 349 00
19.67 229 00  4.05 00 259 00  8.30 00 351 00
19.75 208 00  4.22 00 244 00  8.17 00 366 00
19.83 211 00  0.00  L   0  L  8.38 00 389 00
19.92 206 00  0.00  L   0  L  8.60 00 386 00
20.00 218 00  0.00  L   0  L  8.77 00 389 00
20.08 221 00  0.00  L   0  L  8.73 00 376 00
20.17 236 00  0.00  L   0  L  8.55 00 361 00
20.25 241 00  0.00  L   0  L  8.82 00 359 00
20.33 236 00  0.00  L   0  L  8.55 00 336 00
20.42 224 00  0.00  L   0  L  8.47 00 336 00
20.50 234 00  0.00  L   0  L  8.69 00 341 00
20.58 231 00  0.00  L   0  L  9.05 00 334 00
20.67 231 00  0.00  L   0  L  9.18 00 339 00
20.75 229 00  0.00  L   0  L  8.55 00 329 00
20.83 239 00  0.00  L   0  L  8.64 00 329 00
20.92 216 00  0.00  L   0  L  8.77 00 316 00
21.08 213 00  0.00  L   0  L  8.38 00 311 00
21.17 221 00  0.00  L   0  L  8.60 00 336 00
21.25 216 00  0.00  L   0  L  8.25 00 316 00
21.33 231 00  0.00  L   0  L  8.38 00 339 00
21.42 229 00  0.00 00   0 00  8.60 00 341 00
21.50 229 00  0.00 00   0 00  8.34 00 326 00
21.58 229 00  0.00 00   0 00  8.05 00 331 00
21.67 241 00  0.00 00   0 00  8.34 00 354 00
21.75 249 00  0.00 00   0 00  8.17 00 336 00
21.83 251 00  0.00 00   0 00  8.25 00 321 00
21.92 259 00  0.00 00   0 00  8.42 00 321 00
22.00 244 00  0.00 00   0 00  8.64 00 319 00
22.08 246 00  0.00 00   0 00  8.55 00 349 00
22.17 241 00  0.00 00   0 00  8.34 00 326 00
22.25 234 00  0.00 00   0 00  8.95 00 354 00
22.33 251 00  0.00 00   0 00  8.34 00 329 00
22.42 234 00  0.00 00   0 00  8.55 00 344 00
22.50 224 00  0.00 00   0 00  7.93 00 331 00
22.58 244 00  0.00 00   0 00  8.21 00 339 00
22.67 241 00  0.00 00   0 00  7.97 00 324 00
22.75 251 00  0.00 00   0 00  8.25 00 321 00
22.83 244 00  0.00 00   0 00  7.69 00 319 00
22.92 224 00  0.00 00   0 00  7.85 00 306 00
23.00 231 00  0.00 00   0 00  7.93 00 329 00
23.08 239 00  0.00 00   0 00  7.69 00 311 00
23.17 236 00  0.00 00   0 00  7.73 00 314 00
23.25 236 00  0.00 00   0 00  8.30 00 321 00
23.33 231 00  0.00 00   0 00  8.01 00 304 00
23.42 241 00  0.00 00   0 00  8.21 00 329 00
23.50 251 00  0.00 00   0 00  8.55 00 319 00
23.58 251 00  0.00 00   0 00  8.55 00 301 00
23.67 259 00  0.00 00   0 00  8.73 00 309 00
23.75 244 00  0.00 00   0 00  9.09 00 306 00
23.83 236 00  0.00 00   0 00  8.91 00 304 00
23.92 239 00  0.00 00   0 00  9.96 00 326 00
