Freq(Hz)	RL(%)
9394375000.0	34.5012490214
9397000000.0	36.0757793922
9399625000.0	36.5854339646
9402250000.0	36.3348827052
9404875000.0	36.5980377618
9407500000.0	34.6025110678
9410125000.0	36.2111386995
9412750000.0	34.2402782538
9415375000.0	36.4313245469
9418000000.0	34.3668449186
9420625000.0	37.1767319016
9423250000.0	35.4307737056
9425875000.0	35.3087017193
9428500000.0	35.7295804296
9431125000.0	36.218176848
9433750000.0	34.4581550294
9436375000.0	34.4371707844
9439000000.0	36.4312321948
9441625000.0	34.6453893374
9444250000.0	36.6163075531
9446875000.0	36.9127411269
9449500000.0	33.7484970761
9452125000.0	35.6011904916
9454750000.0	34.5352623613
9457375000.0	35.1838604406
9460000000.0	35.8632108175
9462625000.0	36.3525352653
9465250000.0	34.5003056699
9467875000.0	34.2827919723
9470500000.0	35.6017469257
9473125000.0	34.5851377616
9475750000.0	36.0029235793
9478375000.0	34.7371202898
9481000000.0	34.4909086618
9483625000.0	35.3011833107
9486250000.0	35.1404630975
9488875000.0	37.5402826715
9491500000.0	35.3627821094
9494125000.0	32.3456760104
9496750000.0	32.376948459
9499375000.0	34.7207083548
9502000000.0	34.5104551877
9504625000.0	32.5137448954
9507250000.0	35.3018100204
9509875000.0	34.1179713263
9512500000.0	33.4868408741
9515125000.0	33.1107796683
9517750000.0	32.5876592358
9520375000.0	34.6572724709
9523000000.0	32.5068862696
9525625000.0	31.174162567
9528250000.0	33.0624048911
9530875000.0	33.3047453804
9533500000.0	31.2590394679
9536125000.0	30.300844655
9538750000.0	33.2315373672
9541375000.0	32.8868774152
9544000000.0	34.52200608
9546625000.0	36.6571635049
9549250000.0	32.1185681762
9551875000.0	33.2527634325
9554500000.0	31.6227029317
9557125000.0	31.3871598982
9559750000.0	31.5069484822
9562375000.0	35.2664247539
9565000000.0	35.035256571
9567625000.0	32.943553785
9570250000.0	32.3606195211
9572875000.0	30.9509031489
9575500000.0	31.1605080877
9578125000.0	30.6595383129
9580750000.0	31.666039859
9583375000.0	32.0884600053
9586000000.0	31.3868133367
9588625000.0	30.5399974837
9591250000.0	30.1993373954
9593875000.0	30.1808422083
9596500000.0	31.5593084859
9599125000.0	31.5317239158
9601750000.0	32.0047970861
9604375000.0	28.8495756895
9607000000.0	27.4653456563
9609625000.0	31.5657624823
9612250000.0	30.40391143
9614875000.0	31.2212628816
9617500000.0	29.0109848317
9620125000.0	29.3416376655
9622750000.0	31.6747990144
9625375000.0	29.8347078941
9628000000.0	28.438370282
9630625000.0	30.5831650717
9633250000.0	29.284242844
9635875000.0	31.1834246702
9638500000.0	30.8065014095
9641125000.0	29.0325425512
9643750000.0	32.6881631149
9646375000.0	28.420319642
9649000000.0	30.8155857438
9651625000.0	29.7236788494
9654250000.0	29.5419902673
9656875000.0	30.7719994684
9659500000.0	29.9141204334
9662125000.0	28.345139924
9664750000.0	28.2411577535
9667375000.0	30.3562997367
9670000000.0	28.2316686488
9672625000.0	30.1961400557
9675250000.0	29.0107085179
9677875000.0	27.7774256872
9680500000.0	29.3351707829
9683125000.0	30.538575694
9685750000.0	26.3963483115
9688375000.0	29.3168118037
9691000000.0	26.7039154115
9693625000.0	28.3815823094
9696250000.0	27.8951498122
9698875000.0	29.2903280656
9701500000.0	29.2645598564
9704125000.0	28.110573953
9706750000.0	26.9984665388
9709375000.0	29.0850496985
9712000000.0	27.5407189974
9714625000.0	29.8298750314
9717250000.0	27.977134021
9719875000.0	30.1086376113
9722500000.0	29.1908660059
9725125000.0	29.2871052105
9727750000.0	29.5322931348
9730375000.0	26.2257724967
9733000000.0	28.6042077521
9735625000.0	30.0093585578
9738250000.0	28.0617467249
9740875000.0	25.8198342708
9743500000.0	26.2384716391
9746125000.0	29.616504673
9748750000.0	28.5840425804
9751375000.0	29.1404260397
9754000000.0	28.7555122449
9756625000.0	29.6046666345
9759250000.0	28.1815545129
9761875000.0	26.9196159758
9764500000.0	26.8564959898
9767125000.0	27.5360453313
9769750000.0	29.0380418878
9772375000.0	27.8133637676
9775000000.0	26.9071335667
9777625000.0	26.7748860537
9780250000.0	27.9487153613
9782875000.0	28.8315550955
9785500000.0	27.2590691871
9788125000.0	28.3900455815
9790750000.0	28.411034119
9793375000.0	27.1202874125
9796000000.0	27.5978693846
9798625000.0	26.0073234743
9801250000.0	27.8419724091
9803875000.0	26.658669618
9806500000.0	27.247699777
9809125000.0	26.3085969631
9811750000.0	27.2059318788
9814375000.0	28.270114039
9817000000.0	28.1926835669
9819625000.0	26.607277801
9822250000.0	27.1409957918
9824875000.0	26.668940418
9827500000.0	27.654180653
9830125000.0	26.0710995414
9832750000.0	26.9890628938
9835375000.0	25.8021755147
9838000000.0	26.1399032388
9840625000.0	26.32184139
9843250000.0	26.1326054763
9845875000.0	26.7344833081
9848500000.0	26.4478205825
9851125000.0	26.1827915065
9853750000.0	26.8862640622
9856375000.0	26.3762521978
9859000000.0	27.4316417228
9861625000.0	27.2859534002
9864250000.0	26.3834121402
9866875000.0	26.8398057898
9869500000.0	26.2219153081
9872125000.0	25.7849524171
9874750000.0	26.8455102362
9877375000.0	26.7411548833
9880000000.0	27.115989591
9882625000.0	26.5607797271
9885250000.0	25.8350833464
9887875000.0	26.9030840471
9890500000.0	27.5907518099
9893125000.0	25.3724294648
9895750000.0	25.9367776538
9898375000.0	26.8880984358
9901000000.0	26.438197366
9903625000.0	26.9969482789
9906250000.0	27.3707185767
9908875000.0	25.3082681978
9911500000.0	26.1743935175
9914125000.0	26.6492682954
9916750000.0	27.9071691969
9919375000.0	28.6686951813
9922000000.0	26.1705973779
9924625000.0	27.348378939
9927250000.0	25.1449014735
9929875000.0	26.3991080785
9932500000.0	26.2757027238
9935125000.0	25.4857790253
9937750000.0	27.6820382812
9940375000.0	28.2384303566
9943000000.0	25.9598554564
9945625000.0	26.3975603607
9948250000.0	25.2980771566
9950875000.0	26.9696037718
9953500000.0	28.1132793291
9956125000.0	26.48103706
9958750000.0	26.2013648712
9961375000.0	26.382618618
9964000000.0	26.4010777617
9966625000.0	26.4622869579
9969250000.0	27.0981628283
9971875000.0	25.8954739833
9974500000.0	27.5417788927
9977125000.0	26.9018658455
9979750000.0	26.6943130735
9982375000.0	26.6072282859
9985000000.0	26.7592718099
9987625000.0	27.5107643238
9990250000.0	27.2967752029
9992875000.0	26.4772337587
9995500000.0	25.8964872702
9998125000.0	26.7874437366
10000750000.0	25.3958035799
10003375000.0	27.1532392295
10006000000.0	26.5291836041
10008625000.0	25.9470500343
10011250000.0	26.106070809
10013875000.0	26.4328753898
10016500000.0	25.1227065843
10019125000.0	25.6288645301
10021750000.0	26.7988468153
10024375000.0	27.75492084
10027000000.0	26.3137339175
10029625000.0	26.6907832919
10032250000.0	27.415609691
10034875000.0	25.8691364324
10037500000.0	27.4460795457
10040125000.0	26.5054883174
10042750000.0	25.582127625
10045375000.0	27.9003489757
10048000000.0	26.1063805943
10050625000.0	26.820859997
10053250000.0	25.4776213222
10055875000.0	27.284986033
10058500000.0	25.7454439787
10061125000.0	26.7863421802
10063750000.0	25.6648183993
10066375000.0	26.3332907804
10069000000.0	26.4485354678
10071625000.0	25.1893774432
10074250000.0	25.9490265888
10076875000.0	26.2982925812
10079500000.0	25.4935799666
10082125000.0	27.0327301551
10084750000.0	24.8812422298
10087375000.0	26.4713975668
10090000000.0	25.5534324973
10092625000.0	26.5120879283
10095250000.0	25.7412339379
10097875000.0	25.0204982185
10100500000.0	25.8511498044
10103125000.0	25.4948696109
10105750000.0	25.4479269688
10108375000.0	26.5887492868
10111000000.0	26.8983755412
10113625000.0	26.6601795037
10116250000.0	26.1961296506
10118875000.0	25.9555664002
10121500000.0	24.9202623691
10124125000.0	26.338538441
10126750000.0	27.0787470487
10129375000.0	25.2628441804
10132000000.0	25.0895444947
10134625000.0	27.1586966718
10137250000.0	25.4076669139
10139875000.0	25.506056099
10142500000.0	25.8123722495
10145125000.0	24.8839303
10147750000.0	26.0587688443
10150375000.0	26.3588265745
10153000000.0	26.5189337102
10155625000.0	26.762411639
10158250000.0	25.6258514581
10160875000.0	26.6689195735
10163500000.0	25.5230923301
10166125000.0	26.8347832804
10168750000.0	27.5084967046
10171375000.0	25.7095014092
10174000000.0	26.9552644628
10176625000.0	26.9872491114
10179250000.0	26.2294545118
10181875000.0	25.8692049476
10184500000.0	26.9779387902
10187125000.0	26.3316047129
10189750000.0	26.4514061419
10192375000.0	26.7242233178
10195000000.0	27.0047815814
10197625000.0	26.32185335
10200250000.0	26.1292944995
10202875000.0	26.8768160673
10205500000.0	27.4142976526
10208125000.0	26.8643120069
10210750000.0	26.5169810921
10213375000.0	25.7259074309
10216000000.0	26.943507905
10218625000.0	27.4664114404
10221250000.0	26.4278942419
10223875000.0	26.7542376219
10226500000.0	26.6630797425
10229125000.0	27.3890191566
10231750000.0	27.3266292039
10234375000.0	26.051135298
10237000000.0	27.0891921052
10239625000.0	28.3365020683
10242250000.0	27.0730601793
10244875000.0	28.0269127011
10247500000.0	28.2712628064
10250125000.0	27.1336738914
10252750000.0	26.8934324996
10255375000.0	26.9789980501
10258000000.0	27.0785786337
10260625000.0	27.1309085028
10263250000.0	26.8356855314
10265875000.0	28.8069515221
10268500000.0	27.8003560182
10271125000.0	27.3763429149
10273750000.0	26.2113418164
10276375000.0	27.4981226464
10279000000.0	27.6209000945
10281625000.0	27.4671974423
10284250000.0	25.9505092649
10286875000.0	27.468166556
10289500000.0	27.6281213267
10292125000.0	27.4751727821
10294750000.0	26.8247839402
10297375000.0	26.4885256964
10300000000.0	27.9593388635
10302625000.0	26.3295141948
10305250000.0	26.7753549497
10307875000.0	26.617157781
10310500000.0	26.9546696123
10313125000.0	26.8468990424
10315750000.0	26.2451564579
10318375000.0	27.0042793214
10321000000.0	28.191898058
10323625000.0	27.3204256149
10326250000.0	26.2934697541
10328875000.0	27.7129049334
10331500000.0	28.4361924113
10334125000.0	27.0035112915
10336750000.0	27.139096428
10339375000.0	27.7440238869
10342000000.0	27.1221660304
10344625000.0	29.0748000807
10347250000.0	26.8637810712
10349875000.0	28.7142547815
10352500000.0	29.3723399422
10355125000.0	29.1651629066
10357750000.0	26.9993456844
10360375000.0	28.6122098545
10363000000.0	28.9689241221
10365625000.0	28.3075342008
10368250000.0	29.2232232365
10370875000.0	29.2529037805
10373500000.0	27.8563253261
10376125000.0	27.7966867565
10378750000.0	27.6376942311
10381375000.0	27.8503062664
10384000000.0	27.6798818625
10386625000.0	28.271885398
10389250000.0	28.4523211116
10391875000.0	29.4709696904
10394500000.0	29.5699097145
10397125000.0	29.4037047622
10399750000.0	28.2487775943
10402375000.0	28.1370360683
10405000000.0	28.2279241677
10407625000.0	28.2494910989
10410250000.0	29.0276766249
10412875000.0	28.8908749085
10415500000.0	28.6428911011
10418125000.0	28.0309752754
10420750000.0	27.9051352412
10423375000.0	27.5637579222
10426000000.0	28.5021381547
10428625000.0	28.4234533887
10431250000.0	29.2998373976
10433875000.0	28.9249134126
10436500000.0	27.648162213
10439125000.0	28.0618416791
10441750000.0	28.5569190635
10444375000.0	27.8126109963
10447000000.0	28.0234491897
10449625000.0	27.1079526632
10452250000.0	28.2785360466
10454875000.0	28.9371726708
10457500000.0	28.330266245
10460125000.0	28.283518652
10462750000.0	28.8650907219
10465375000.0	28.2532407747
10468000000.0	27.9935670623
10470625000.0	28.3831681182
10473250000.0	28.5794575294
10475875000.0	29.5271458742
10478500000.0	28.1808399311
10481125000.0	29.547477785
10483750000.0	27.7126464714
10486375000.0	29.4269847646
10489000000.0	29.0075518004
10491625000.0	27.6740026976
10494250000.0	28.7942414859
10496875000.0	29.3746127999
10499500000.0	29.210525343
10502125000.0	29.2453492674
10504750000.0	30.0640249374
10507375000.0	30.8120758644
10510000000.0	29.2088277994
10512625000.0	31.4811690391
10515250000.0	30.8195163401
10517875000.0	31.1107206497
10520500000.0	29.1850390279
10523125000.0	29.8884024566
10525750000.0	29.928944629
10528375000.0	31.3827299721
10531000000.0	29.4162973287
10533625000.0	30.825935783
10536250000.0	29.7402645861
10538875000.0	31.460012191
10541500000.0	29.5583625434
10544125000.0	28.7737861536
10546750000.0	30.5734985222
10549375000.0	29.5044500693
10552000000.0	29.0348719151
10554625000.0	32.3708338411
10557250000.0	31.1782858662
10559875000.0	30.8246099984
10562500000.0	30.959759943
10565125000.0	30.9027857063
10567750000.0	30.5417161877
10570375000.0	28.8038779522
10573000000.0	30.1205348885
10575625000.0	30.2887108384
10578250000.0	32.0925191232
10580875000.0	30.0104089031
10583500000.0	31.6911242339
10586125000.0	30.9622232055
10588750000.0	30.7338898578
10591375000.0	31.6285278923
10594000000.0	30.9630618701
10596625000.0	32.7550139273
10599250000.0	29.7104930893
10601875000.0	31.4572699411
10604500000.0	29.4912487166
10607125000.0	30.9065400442
10609750000.0	30.6250350639
10612375000.0	31.199889416
10615000000.0	31.5733269383
10617625000.0	30.5036967554
10620250000.0	30.8668374764
10622875000.0	31.027244653
10625500000.0	31.5448590202
10628125000.0	29.887818166
10630750000.0	29.8407959923
10633375000.0	30.8630257727
10636000000.0	32.0067673141
10638625000.0	30.9334525046
10641250000.0	31.8896666439
10643875000.0	31.1140135413
10646500000.0	33.3038514766
10649125000.0	30.8792927921
10651750000.0	32.5682610758
10654375000.0	30.8065020035
10657000000.0	32.4382999317
10659625000.0	31.0756851906
10662250000.0	30.4931663469
10664875000.0	29.8165546422
10667500000.0	30.4681761372
10670125000.0	29.6464347948
10672750000.0	31.7958384641
10675375000.0	31.3841306778
10678000000.0	32.752574574
10680625000.0	31.1705345779
10683250000.0	32.4472667249
10685875000.0	30.7936662871
10688500000.0	32.4379540945
10691125000.0	32.0270526794
10693750000.0	30.8601235527
10696375000.0	31.3884187558
10699000000.0	33.1769116059
10701625000.0	31.0217482752
10704250000.0	32.5986084332
10706875000.0	32.1922115
10709500000.0	31.4011767535
10712125000.0	32.3859365722
10714750000.0	32.8988998673
10717375000.0	30.7796989301
10720000000.0	33.1054253792
10722625000.0	33.6735639739
10725250000.0	32.0851689365
10727875000.0	32.9716926307
10730500000.0	33.5411929165
10733125000.0	31.0348848013
10735750000.0	33.3534192338
10738375000.0	31.5395148905
10741000000.0	31.5235447857
10743625000.0	32.2388086704
10746250000.0	30.541415111
10748875000.0	32.5784563701
10751500000.0	33.6941424756
10754125000.0	34.2480866493
10756750000.0	32.2173621539
10759375000.0	33.3593833439
10762000000.0	34.553887389
10764625000.0	31.2923900155
10767250000.0	33.5482681176
10769875000.0	33.0433213977
10772500000.0	31.5925834997
10775125000.0	33.914348085
10777750000.0	33.8600554049
10780375000.0	33.2061407862
10783000000.0	33.251399881
10785625000.0	32.1055173951
10788250000.0	32.1266179278
10790875000.0	32.413592891
10793500000.0	33.7029398341
10796125000.0	32.8002598091
10798750000.0	32.6975830936
10801375000.0	33.7610050939
10804000000.0	34.0971137984
10806625000.0	32.4056814599
10809250000.0	32.5306796462
10811875000.0	34.6009452838
10814500000.0	33.4330811187
10817125000.0	33.7092493896
10819750000.0	33.9110561798
10822375000.0	33.2141507715
10825000000.0	34.2013984833
10827625000.0	33.8039441863
10830250000.0	33.4005931656
10832875000.0	33.9809285586
10835500000.0	33.8517612962
