Freq(Hz)	RL(%)
8774875000.0	95.9762390847
8777500000.0	94.8346802877
8780125000.0	96.5296282394
8782750000.0	94.7438308347
8785375000.0	95.149910919
8788000000.0	96.4208230847
8790625000.0	94.9019319582
8793250000.0	96.126585389
8795875000.0	96.2158032639
8798500000.0	96.9790551431
8801125000.0	95.8964969805
8803750000.0	95.0211821466
8806375000.0	97.8411749455
8809000000.0	96.3186720952
8811625000.0	97.1685525564
8814250000.0	98.2385877487
8816875000.0	96.6404814223
8819500000.0	95.911092495
8822125000.0	96.4960269734
8824750000.0	95.9635223537
8827375000.0	96.1869794822
8830000000.0	97.0659647688
8832625000.0	96.1713989862
8835250000.0	96.3219550596
8837875000.0	97.2953601366
8840500000.0	95.9699015944
8843125000.0	96.8273348088
8845750000.0	97.2355191271
8848375000.0	95.4263192187
8851000000.0	96.6828472113
8853625000.0	96.6409714827
8856250000.0	94.6285279281
8858875000.0	97.2370877863
8861500000.0	94.7428665966
8864125000.0	95.0926743145
8866750000.0	97.0924327019
8869375000.0	96.1865587162
8872000000.0	94.5933250536
8874625000.0	96.0945329615
8877250000.0	94.9352551417
8879875000.0	95.9548431444
8882500000.0	95.950684787
8885125000.0	96.9325869561
8887750000.0	94.3992388531
8890375000.0	96.4281954092
8893000000.0	95.8740821324
8895625000.0	94.4843321365
8898250000.0	94.6132975677
8900875000.0	94.5327354212
8903500000.0	94.927302849
8906125000.0	95.9148692391
8908750000.0	95.4087869918
8911375000.0	95.9434573451
8914000000.0	94.609832111
8916625000.0	95.4954626804
8919250000.0	95.2431644799
8921875000.0	95.4142635118
8924500000.0	94.9582738673
8927125000.0	94.9839556986
8929750000.0	97.206673262
8932375000.0	96.3840423694
8935000000.0	94.8268872074
8937625000.0	95.7374043446
8940250000.0	95.6211838268
8942875000.0	95.5491217681
8945500000.0	95.1641461787
8948125000.0	95.4630677564
8950750000.0	95.914396272
8953375000.0	96.1084904745
8956000000.0	95.8937106149
8958625000.0	94.431241656
8961250000.0	95.5846199408
8963875000.0	96.6127054104
8966500000.0	94.9943385344
8969125000.0	96.1364172527
8971750000.0	96.4148489782
8974375000.0	96.0053446384
8977000000.0	96.0478055397
8979625000.0	96.1757227861
8982250000.0	96.425981869
8984875000.0	93.6070465558
8987500000.0	95.1024456304
8990125000.0	93.9382756169
8992750000.0	93.9843606288
8995375000.0	95.4028844902
8998000000.0	94.4500853788
9000625000.0	93.7177751524
9003250000.0	96.0830957103
9005875000.0	94.3841080958
9008500000.0	94.8625389233
9011125000.0	95.4547066236
9013750000.0	93.4329436705
9016375000.0	94.4240268871
9019000000.0	94.2784471528
9021625000.0	94.0085389581
9024250000.0	94.6941327482
9026875000.0	95.2468834763
9029500000.0	94.1299457981
9032125000.0	93.4539115369
9034750000.0	94.270013047
9037375000.0	95.4920125795
9040000000.0	94.0234553185
9042625000.0	94.9109373946
9045250000.0	93.2710587209
9047875000.0	95.1541049382
9050500000.0	95.6035943589
9053125000.0	94.4435676724
9055750000.0	95.1385568785
9058375000.0	93.6809290991
9061000000.0	95.6487058312
9063625000.0	95.0527614231
9066250000.0	94.2474664163
9068875000.0	95.3343541444
9071500000.0	93.7612267745
9074125000.0	96.8293781737
9076750000.0	95.0230917122
9079375000.0	95.4244979475
9082000000.0	95.032451882
9084625000.0	94.4119364925
9087250000.0	95.6356603838
9089875000.0	94.4556654669
9092500000.0	95.7740885003
9095125000.0	95.7738042668
9097750000.0	94.27789483
9100375000.0	95.3459557008
9103000000.0	94.3139678697
9105625000.0	95.9672412591
9108250000.0	95.0298677511
9110875000.0	95.8043452802
9113500000.0	94.6247828717
9116125000.0	96.5429046458
9118750000.0	95.4036498194
9121375000.0	95.3062473178
9124000000.0	94.6302800155
9126625000.0	95.2708943118
9129250000.0	95.3494659142
9131875000.0	95.4425282324
9134500000.0	94.4946796137
9137125000.0	93.8869981623
9139750000.0	94.3784080869
9142375000.0	95.2514653656
9145000000.0	94.1060677201
9147625000.0	93.5193488971
9150250000.0	94.2874812488
9152875000.0	93.9662393284
9155500000.0	94.2446208077
9158125000.0	94.072786753
9160750000.0	94.8191691733
9163375000.0	94.6859168248
9166000000.0	94.7477478139
9168625000.0	95.352719247
9171250000.0	93.978099053
9173875000.0	95.9356067473
9176500000.0	95.4591872597
9179125000.0	95.2373184846
9181750000.0	95.4858030307
9184375000.0	95.3212207885
9187000000.0	95.2961704039
9189625000.0	94.3412942515
9192250000.0	93.8099203521
9194875000.0	94.1696535501
9197500000.0	94.238996207
9200125000.0	95.4076632443
9202750000.0	95.2277595126
9205375000.0	95.1947885037
9208000000.0	94.2901487103
9210625000.0	94.6490282031
9213250000.0	94.5399749635
9215875000.0	94.5744753192
9218500000.0	94.7869577363
9221125000.0	93.985766744
9223750000.0	94.2234163958
9226375000.0	94.5139951999
9229000000.0	95.2307218929
9231625000.0	93.927152267
9234250000.0	93.8334834356
9236875000.0	95.0612288289
9239500000.0	94.133948784
9242125000.0	92.3171415599
9244750000.0	94.650572162
9247375000.0	94.3462076116
9250000000.0	94.8151646952
9252625000.0	94.9786776835
9255250000.0	93.8518210255
9257875000.0	93.6683582526
9260500000.0	94.1822810766
9263125000.0	94.6979643283
9265750000.0	93.4331796709
9268375000.0	93.9734220119
9271000000.0	94.5666030328
9273625000.0	94.3429120308
9276250000.0	94.7504894338
9278875000.0	95.6205299958
9281500000.0	94.0227227611
9284125000.0	94.6431538286
9286750000.0	92.8173839361
9289375000.0	94.7094401927
9292000000.0	93.6571356675
9294625000.0	93.3994885488
9297250000.0	92.4903960818
9299875000.0	94.0446130011
9302500000.0	93.5569135572
9305125000.0	93.7044403089
9307750000.0	94.7061649815
9310375000.0	94.216770333
9313000000.0	93.2898732717
9315625000.0	93.55127287
9318250000.0	94.3182372695
9320875000.0	94.4200135287
9323500000.0	93.2079391531
9326125000.0	94.1273455815
9328750000.0	93.1567749055
9331375000.0	94.1008721232
9334000000.0	93.6059251483
9336625000.0	94.7454057307
9339250000.0	93.8283102215
9341875000.0	93.3054574351
9344500000.0	94.5793900211
9347125000.0	93.3539781518
9349750000.0	94.097532411
9352375000.0	94.0142016669
9355000000.0	94.3409554775
9357625000.0	94.5637525449
9360250000.0	93.6058194393
9362875000.0	93.9953662489
9365500000.0	94.7676819126
9368125000.0	95.4232816048
9370750000.0	94.4664707128
9373375000.0	94.0035805138
9376000000.0	93.9430843979
9378625000.0	93.8242536756
9381250000.0	95.0466260183
9383875000.0	94.5774277256
9386500000.0	93.6597847804
9389125000.0	94.1773343306
9391750000.0	93.995602385
9394375000.0	94.0740679049
9397000000.0	93.631420001
9399625000.0	93.5202029691
9402250000.0	94.1517868228
9404875000.0	94.2318488734
9407500000.0	92.7061692254
9410125000.0	92.8528170321
9412750000.0	93.5404635849
9415375000.0	93.2171832258
9418000000.0	92.2789074278
9420625000.0	93.2576501703
9423250000.0	93.2219072939
9425875000.0	92.6098383185
9428500000.0	94.6365340985
9431125000.0	93.508022588
9433750000.0	93.0152382121
9436375000.0	93.2468345956
9439000000.0	92.4328019179
9441625000.0	93.6580461536
9444250000.0	93.2072874247
9446875000.0	93.7954713826
9449500000.0	93.4464199457
9452125000.0	92.6735860817
9454750000.0	92.6225815155
9457375000.0	93.9163209542
9460000000.0	93.6385178836
9462625000.0	94.520614799
9465250000.0	93.2615664231
9467875000.0	92.9513273419
9470500000.0	93.2581960498
9473125000.0	93.4469033833
9475750000.0	92.9031665858
9478375000.0	94.0602857933
9481000000.0	94.4221932045
9483625000.0	93.6912901047
9486250000.0	93.5511944424
9488875000.0	94.7682278797
9491500000.0	95.0203238115
9494125000.0	94.3173034763
9496750000.0	94.7595591788
9499375000.0	94.1867798416
9502000000.0	94.0866375386
9504625000.0	93.7933062188
9507250000.0	94.6156030261
9509875000.0	94.9662849219
9512500000.0	94.416088824
9515125000.0	94.4474950196
9517750000.0	93.9707338957
9520375000.0	93.8367853129
9523000000.0	93.2521204694
9525625000.0	93.6529293321
9528250000.0	94.152816273
9530875000.0	94.0241885877
9533500000.0	94.2522320276
9536125000.0	92.9312546126
9538750000.0	94.7821085632
9541375000.0	93.3339128926
9544000000.0	95.5765435699
9546625000.0	95.8923812157
9549250000.0	94.0019499097
9551875000.0	93.876529451
9554500000.0	93.9311067638
9557125000.0	91.9038681837
9559750000.0	92.2466511171
9562375000.0	93.8118060138
9565000000.0	93.8592351393
9567625000.0	91.8716682387
9570250000.0	92.8133497884
9572875000.0	93.2579642325
9575500000.0	92.6013434513
9578125000.0	92.6766042353
9580750000.0	91.0938627353
9583375000.0	91.9789098036
9586000000.0	91.7780107494
9588625000.0	92.596060525
9591250000.0	91.3953620788
9593875000.0	91.1122663261
9596500000.0	91.2341455754
9599125000.0	92.6766004249
9601750000.0	91.7774111142
9604375000.0	91.4256981867
9607000000.0	91.3913353119
9609625000.0	92.1759354221
9612250000.0	92.6584374091
9614875000.0	92.0311630328
9617500000.0	91.6520520424
9620125000.0	90.2694009402
9622750000.0	92.3128319804
9625375000.0	92.5376727361
9628000000.0	93.0810015512
9630625000.0	91.7531260563
9633250000.0	92.1906034054
9635875000.0	92.5320975296
9638500000.0	92.2594390482
9641125000.0	91.6286902337
9643750000.0	92.5486643737
9646375000.0	91.7430276253
9649000000.0	92.3304157077
9651625000.0	90.9106980765
9654250000.0	93.0173379491
9656875000.0	92.7466171189
9659500000.0	91.5030039879
9662125000.0	91.1729458449
9664750000.0	91.6895830418
9667375000.0	91.8893781579
9670000000.0	92.9726516361
9672625000.0	93.493092299
9675250000.0	91.7973866588
9677875000.0	91.3365701563
9680500000.0	90.0400611991
9683125000.0	92.1824903262
9685750000.0	91.3462171104
9688375000.0	91.406817756
9691000000.0	90.2195241458
9693625000.0	91.1519103773
9696250000.0	91.7772187498
9698875000.0	91.4274517553
9701500000.0	91.2502086184
9704125000.0	91.3905463351
9706750000.0	91.4891727792
9709375000.0	90.40251717
9712000000.0	91.7516456039
9714625000.0	90.5047582078
9717250000.0	92.0396316928
9719875000.0	91.9296968792
9722500000.0	91.7360503254
9725125000.0	92.676442323
9727750000.0	92.4651877055
9730375000.0	91.4944273645
9733000000.0	91.5702745192
9735625000.0	90.8017039636
9738250000.0	91.2149294193
9740875000.0	92.0960467057
9743500000.0	89.5512919242
9746125000.0	91.780085835
9748750000.0	91.181665185
9751375000.0	91.9557675858
9754000000.0	90.6336221715
9756625000.0	90.5925825675
9759250000.0	89.5459813516
9761875000.0	90.6918066704
9764500000.0	89.7784352812
9767125000.0	90.2731005555
9769750000.0	91.0977135425
9772375000.0	90.7174095998
9775000000.0	91.187829945
9777625000.0	91.564722556
9780250000.0	91.69227261
9782875000.0	90.6109746943
9785500000.0	91.8425662596
9788125000.0	91.3410217543
9790750000.0	91.437003467
9793375000.0	91.7311229849
9796000000.0	91.7694444795
9798625000.0	90.9914257311
9801250000.0	91.4895682403
9803875000.0	90.8921462692
9806500000.0	90.05388414
9809125000.0	91.536299643
9811750000.0	91.6652802812
9814375000.0	91.1206763364
9817000000.0	91.3549414469
9819625000.0	90.5807388847
9822250000.0	91.0765469645
9824875000.0	91.0136649369
9827500000.0	90.9653364277
9830125000.0	89.9229572159
9832750000.0	90.8936106255
9835375000.0	90.3748229698
9838000000.0	91.5557284895
9840625000.0	91.2261444439
9843250000.0	90.6075351392
9845875000.0	89.7614461254
9848500000.0	91.2290436522
9851125000.0	89.6967856982
9853750000.0	89.5917372738
9856375000.0	90.5269818868
9859000000.0	90.2788810016
9861625000.0	90.1425831534
9864250000.0	90.0829423154
9866875000.0	90.3117555504
9869500000.0	89.8822164776
9872125000.0	90.0924527231
9874750000.0	89.540848406
9877375000.0	89.8347155822
9880000000.0	90.3778866245
9882625000.0	90.973613702
9885250000.0	90.5673270628
9887875000.0	89.961072613
9890500000.0	90.5083398944
9893125000.0	90.1802338854
9895750000.0	89.7070262991
9898375000.0	89.924987063
9901000000.0	90.1100763381
9903625000.0	90.0052081941
9906250000.0	89.7805351331
9908875000.0	90.0048577493
9911500000.0	90.9640281081
9914125000.0	90.8548715997
9916750000.0	90.8050601109
9919375000.0	90.8777521757
9922000000.0	89.7349812611
9924625000.0	90.1654824186
9927250000.0	91.0488677908
9929875000.0	90.1506430343
9932500000.0	89.5739475237
9935125000.0	90.205426861
9937750000.0	90.4165140612
9940375000.0	90.3322092086
9943000000.0	89.8933311414
9945625000.0	90.1867586341
9948250000.0	89.7588302859
9950875000.0	90.8149166092
9953500000.0	90.1169869143
9956125000.0	89.8491086444
9958750000.0	90.2336231171
9961375000.0	90.0712693726
9964000000.0	90.3763067993
9966625000.0	90.4027567954
9969250000.0	89.7995773454
9971875000.0	90.5779891265
9974500000.0	90.2898929835
9977125000.0	90.854105199
9979750000.0	89.5434514596
9982375000.0	89.9095854575
9985000000.0	90.0459362672
9987625000.0	89.5521824851
9990250000.0	89.946147997
9992875000.0	90.3522923456
9995500000.0	89.4299733924
9998125000.0	89.7576926022
10000750000.0	88.297548876
10003375000.0	90.2884031086
10006000000.0	89.6910802941
10008625000.0	89.4348158166
10011250000.0	89.6702290707
10013875000.0	90.2127794479
10016500000.0	90.4102517448
10019125000.0	89.881944161
10021750000.0	89.9900726911
10024375000.0	90.1609592944
10027000000.0	90.9996316442
10029625000.0	89.5865104596
10032250000.0	90.3979093207
10034875000.0	90.89541993
10037500000.0	90.5006220534
10040125000.0	89.8295173834
10042750000.0	90.9703370729
10045375000.0	90.8654740889
10048000000.0	89.2538576175
10050625000.0	90.0433099658
10053250000.0	90.6982488134
10055875000.0	90.6693546461
10058500000.0	89.5660671569
10061125000.0	90.5296759313
10063750000.0	90.39330049
10066375000.0	90.5023830406
10069000000.0	89.8888524757
10071625000.0	89.8054550193
10074250000.0	90.1574297657
10076875000.0	90.109882723
10079500000.0	89.7024210214
10082125000.0	90.657660702
10084750000.0	89.867994439
10087375000.0	90.5721056265
10090000000.0	89.0870145135
10092625000.0	90.8913010779
10095250000.0	89.9775449138
10097875000.0	88.8595506193
10100500000.0	90.3827337736
10103125000.0	89.0424158044
10105750000.0	88.8825993558
10108375000.0	89.490733841
10111000000.0	89.6918954617
10113625000.0	89.297983222
10116250000.0	89.3309186871
10118875000.0	88.8260893553
10121500000.0	88.5261767633
10124125000.0	89.0554186475
10126750000.0	89.9822379372
10129375000.0	88.6788461127
10132000000.0	89.0340802553
10134625000.0	90.2122690994
10137250000.0	89.1550393889
10139875000.0	89.2583074655
10142500000.0	89.5357720553
10145125000.0	90.4424626273
10147750000.0	89.3068118956
10150375000.0	88.9525219314
10153000000.0	88.8327299979
10155625000.0	89.5118748266
10158250000.0	89.3735883858
10160875000.0	89.0568398027
10163500000.0	89.5968300519
10166125000.0	89.5113675009
10168750000.0	89.3437968539
10171375000.0	89.1878385107
10174000000.0	90.1123773595
10176625000.0	89.1319234442
10179250000.0	89.7490254416
10181875000.0	88.487550088
10184500000.0	90.4501934854
10187125000.0	89.386415833
10189750000.0	89.6795788467
10192375000.0	90.4414376996
10195000000.0	89.9966248244
10197625000.0	88.6165860633
10200250000.0	89.4020286839
10202875000.0	90.4760488541
10205500000.0	89.1546738395
10208125000.0	89.3180882667
10210750000.0	89.4266743151
10213375000.0	88.6194502322
10216000000.0	89.6135704722
10218625000.0	90.2684536961
10221250000.0	89.5980177027
10223875000.0	90.2214430928
10226500000.0	89.0999774663
10229125000.0	90.0711937924
10231750000.0	89.7594165575
10234375000.0	89.1606939216
10237000000.0	89.9803929562
10239625000.0	90.255878075
10242250000.0	89.0177272859
10244875000.0	89.2084300835
10247500000.0	89.6909298423
10250125000.0	89.2178842923
10252750000.0	88.879445974
10255375000.0	88.4822141616
10258000000.0	89.0486533439
10260625000.0	89.1012605177
10263250000.0	88.6653325667
10265875000.0	89.2342791857
10268500000.0	90.4120086034
10271125000.0	88.5944771762
10273750000.0	88.8410302635
10276375000.0	88.1942511831
10279000000.0	88.3498026853
10281625000.0	89.4354248171
10284250000.0	88.3783707029
10286875000.0	89.6977449802
10289500000.0	88.4152875908
10292125000.0	88.2746668635
10294750000.0	87.9172923361
10297375000.0	87.7464965662
10300000000.0	89.1052853642
10302625000.0	88.094975887
10305250000.0	89.2914405806
10307875000.0	89.6630310566
10310500000.0	88.8499317027
10313125000.0	88.9988311157
10315750000.0	88.7945355648
10318375000.0	89.4069160635
10321000000.0	89.4323601411
10323625000.0	89.118093664
10326250000.0	88.6082538593
10328875000.0	89.5395235969
10331500000.0	88.94640027
10334125000.0	89.8934576582
10336750000.0	88.9132070898
10339375000.0	89.4313425757
10342000000.0	89.529111001
10344625000.0	90.1039369467
10347250000.0	88.7950795111
10349875000.0	89.6451952184
10352500000.0	89.4593068767
10355125000.0	90.4549636241
10357750000.0	88.6654006803
10360375000.0	90.1689240736
10363000000.0	89.793466497
10365625000.0	89.3054276562
10368250000.0	90.9803661278
10370875000.0	88.8914795725
10373500000.0	88.1235676646
10376125000.0	87.6680565389
10378750000.0	87.8519873724
10381375000.0	88.8194870865
10384000000.0	87.6278876917
10386625000.0	88.7236192362
10389250000.0	89.4408931108
10391875000.0	88.7622748102
10394500000.0	89.1127700648
10397125000.0	87.5815748526
10399750000.0	88.8659949543
10402375000.0	88.0904677982
10405000000.0	89.1065504179
10407625000.0	88.5277285679
10410250000.0	88.8835438891
10412875000.0	88.9906404647
10415500000.0	88.1044162003
10418125000.0	88.9561493604
10420750000.0	88.9750407141
10423375000.0	88.3831102482
10426000000.0	88.5310671684
10428625000.0	87.6079426342
10431250000.0	88.4347560613
10433875000.0	89.7358912719
10436500000.0	87.6035530653
10439125000.0	87.8932277877
10441750000.0	88.8109312994
10444375000.0	87.399504073
10447000000.0	89.242744813
10449625000.0	88.6196300652
10452250000.0	89.2647891508
10454875000.0	88.1964201889
10457500000.0	89.4390183186
10460125000.0	88.4359559689
10462750000.0	89.4354317426
10465375000.0	87.8087609794
10468000000.0	88.3919701815
10470625000.0	88.2665781893
10473250000.0	87.7917508942
10475875000.0	89.2032354207
10478500000.0	88.6031327808
10481125000.0	89.3166448086
10483750000.0	87.9015845625
10486375000.0	88.9093270082
10489000000.0	87.5397591624
10491625000.0	87.0259303032
10494250000.0	88.7121538194
10496875000.0	88.4748680185
10499500000.0	87.3857013692
10502125000.0	88.9611224
10504750000.0	86.9407760608
10507375000.0	86.9141874828
10510000000.0	87.4620010865
10512625000.0	88.85582445
10515250000.0	86.9074677963
10517875000.0	87.4567832921
10520500000.0	87.6628918078
10523125000.0	87.8397855953
10525750000.0	87.3939412861
10528375000.0	87.7752908734
10531000000.0	89.1627314917
10533625000.0	89.4238596855
10536250000.0	87.2602563443
10538875000.0	87.1494731785
10541500000.0	88.6575886413
10544125000.0	86.6756416041
10546750000.0	86.9270341964
10549375000.0	87.4260817201
10552000000.0	86.0425771571
10554625000.0	88.7329765544
10557250000.0	88.2840204371
10559875000.0	87.8621276736
10562500000.0	86.9272465065
10565125000.0	88.2738437173
10567750000.0	88.2031216647
10570375000.0	86.5776672719
10573000000.0	86.4378467819
10575625000.0	88.8783599222
10578250000.0	87.9608924217
10580875000.0	87.3815946126
10583500000.0	89.323400396
10586125000.0	87.1897407674
10588750000.0	86.8056534749
10591375000.0	89.2640356512
10594000000.0	89.3487109234
10596625000.0	89.1599922203
10599250000.0	86.1436283528
10601875000.0	87.4748524698
10604500000.0	87.1173601198
10607125000.0	88.2355723684
10609750000.0	88.4294998153
10612375000.0	86.9020736332
10615000000.0	84.5847407469
10617625000.0	87.294404215
10620250000.0	87.7689963176
10622875000.0	86.2815298565
10625500000.0	87.4210736132
10628125000.0	85.6169941371
10630750000.0	85.7865580376
10633375000.0	86.0610272756
10636000000.0	86.6345958974
10638625000.0	87.4531753946
10641250000.0	86.4723519974
10643875000.0	86.5367154264
10646500000.0	88.2647455709
10649125000.0	85.814911639
10651750000.0	87.1432883385
10654375000.0	86.0634464506
10657000000.0	87.3298829401
10659625000.0	88.5011152624
10662250000.0	87.4238719564
10664875000.0	87.162286744
10667500000.0	85.4211823754
10670125000.0	83.7546152092
10672750000.0	87.0996634767
10675375000.0	86.7846763286
10678000000.0	87.0106908101
10680625000.0	85.7780316463
10683250000.0	87.6567044301
10685875000.0	84.5306677648
10688500000.0	86.4847201546
10691125000.0	86.3220568002
10693750000.0	86.3472373282
10696375000.0	85.3245421039
10699000000.0	86.5001159476
10701625000.0	85.8340906748
10704250000.0	85.425394242
10706875000.0	87.0478590317
10709500000.0	85.4153003555
10712125000.0	84.7104328678
10714750000.0	86.5080177406
10717375000.0	84.8037892452
10720000000.0	85.8278684997
10722625000.0	87.4448947836
10725250000.0	86.0427114848
10727875000.0	85.8879370684
10730500000.0	87.465848107
10733125000.0	85.3737598047
10735750000.0	85.874802553
10738375000.0	86.4475917732
10741000000.0	85.8282039342
10743625000.0	85.2709605189
10746250000.0	85.2176507108
10748875000.0	88.0509515024
10751500000.0	86.0698132964
10754125000.0	85.3138069395
10756750000.0	85.5218059323
10759375000.0	85.7586903932
10762000000.0	85.686122796
10764625000.0	83.7820550938
10767250000.0	86.7726859893
10769875000.0	86.5164565377
10772500000.0	84.8405467077
10775125000.0	85.9435009023
10777750000.0	84.9725510839
10780375000.0	84.9302176266
10783000000.0	86.1733946696
10785625000.0	85.0158200798
10788250000.0	85.8928344705
10790875000.0	84.113372047
10793500000.0	85.3464043591
10796125000.0	83.9958439715
10798750000.0	85.1285232431
10801375000.0	84.0660919057
10804000000.0	86.6961938201
10806625000.0	84.6873579825
10809250000.0	83.7908979656
10811875000.0	83.7615239235
10814500000.0	85.4165153187
10817125000.0	83.7489534448
10819750000.0	85.9656090115
10822375000.0	85.1288982437
10825000000.0	85.3588440201
10827625000.0	85.8303878123
10830250000.0	83.8939864194
10832875000.0	85.6451730944
10835500000.0	85.4187075203
10838125000.0	86.2692506327
