!CSV A.01.01
!Agilent Technologies,N5230C,MY49000690,A.09.42.22
!Agilent N5230C: A.09.42.22
!Date: Wednesday, April 12, 2017 13:51:46
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
8961125000,0.40364939,140.43057,0.91137588,-129.133,0.91499823,-129.06287,0.41022041,141.70349
8963687500,0.40357432,140.26096,0.90850604,-129.22203,0.90747929,-129.38982,0.40844384,141.36942
8966250000,0.40447876,140.40253,0.90973783,-129.33446,0.9175725,-129.45801,0.409307,141.39877
8968812500,0.40333545,140.38182,0.91077065,-129.32648,0.91499597,-129.48839,0.40934849,141.36185
8971375000,0.4025465,140.34106,0.91592032,-129.22697,0.91315395,-129.43896,0.40906471,141.12456
8973937500,0.40282217,140.20532,0.90965021,-129.58778,0.91323787,-129.48039,0.40700856,141.17793
8976500000,0.40252355,140.01541,0.9125284,-129.24988,0.91099572,-129.68655,0.40754929,141.23358
8979062500,0.40218109,140.2155,0.9150188,-129.44618,0.91289186,-129.59131,0.40709409,141.03835
8981625000,0.40177944,140.02968,0.91494787,-129.57886,0.91393054,-129.67952,0.40623769,140.97661
8984187500,0.40151969,139.93683,0.91498601,-129.64207,0.91068286,-129.96025,0.40589753,140.84471
8986750000,0.40022984,139.91103,0.91485387,-129.76938,0.90961605,-129.73485,0.40559587,140.69254
8989312500,0.40054736,139.92094,0.91375798,-129.84706,0.91322249,-130.02124,0.40426579,140.75606
8991875000,0.4002043,139.7982,0.91536272,-129.72968,0.91442883,-129.95839,0.40552384,140.65807
8994437500,0.3995755,139.78542,0.912081,-129.80991,0.91309208,-130.06924,0.40392074,140.71143
8997000000,0.39915749,139.75735,0.9136098,-129.81206,0.91267896,-130.00218,0.40452811,140.56509
8999562500,0.39926425,139.76534,0.91593254,-129.96242,0.9130578,-130.00636,0.40452126,140.40616
9002125000,0.39846969,139.65456,0.91319621,-130.01839,0.91484487,-130.12311,0.40242741,140.5312
9004687500,0.39886889,139.62709,0.91487324,-130.13531,0.91098541,-130.10397,0.40168396,140.37338
9007250000,0.39818352,139.4666,0.91441756,-130.16962,0.91418266,-130.22588,0.40270326,140.27245
9009812500,0.39599073,139.4765,0.91441709,-130.23396,0.91398698,-130.27779,0.40259996,140.00648
9012375000,0.39717141,139.44009,0.91576171,-130.30708,0.91535366,-130.32805,0.40192506,139.9333
9014937500,0.39554161,139.45515,0.91339564,-130.28616,0.91509771,-130.43341,0.40062612,140.1938
9017500000,0.39672118,139.26886,0.91394877,-130.33525,0.91486371,-130.52281,0.40065879,140.10777
9020062500,0.3952699,139.37657,0.91599047,-130.45494,0.91318321,-130.4511,0.40118334,139.91914
9022625000,0.39597607,139.33101,0.91542083,-130.55157,0.91491652,-130.49629,0.4006896,139.87241
9025187500,0.39568383,139.06395,0.91439295,-130.59309,0.91615474,-130.63329,0.4016875,139.91687
9027750000,0.39433387,139.13023,0.91499698,-130.66013,0.91699505,-130.67523,0.40132141,139.69884
9030312500,0.39302984,138.94675,0.91379857,-130.66936,0.91309631,-130.85909,0.39989567,139.77379
9032875000,0.39447907,139.11841,0.91590148,-130.57251,0.91708136,-130.6958,0.39941961,139.74174
9035437500,0.39520171,139.04538,0.91703039,-130.60876,0.91907895,-130.90999,0.39943412,139.67278
9038000000,0.39350003,139.01888,0.91456038,-130.80743,0.91874158,-130.91124,0.39811832,139.61177
9040562500,0.39242005,138.73918,0.91326112,-130.96916,0.9142136,-131.04585,0.39776266,139.41844
9043125000,0.39238319,138.83899,0.91388804,-130.9407,0.91836905,-130.91968,0.39794558,139.55814
9045687500,0.39170638,138.6992,0.91381812,-130.93837,0.91588789,-131.09825,0.39716226,139.52188
9048250000,0.39119485,138.54077,0.91351503,-130.91643,0.91554171,-131.21719,0.39682153,139.45273
9050812500,0.39165643,138.44299,0.91670513,-131.03459,0.91477078,-131.46181,0.39653873,139.24321
9053375000,0.39144817,138.60593,0.91448104,-131.14372,0.9196161,-131.2562,0.39520177,139.26593
9055937500,0.39040893,138.68372,0.91581881,-130.95879,0.91889858,-131.19565,0.3961705,139.28012
9058500000,0.39007896,138.59003,0.91607189,-131.23901,0.91713291,-131.20813,0.39449012,139.13646
9061062500,0.38987029,138.41405,0.91853929,-131.37131,0.91627258,-131.36072,0.39469028,138.92953
9063625000,0.38822928,138.36823,0.91623181,-131.46155,0.91679984,-131.40843,0.39418551,138.92456
9066187500,0.3887715,138.37236,0.91586161,-131.28062,0.91811019,-131.40092,0.39400524,139.07939
9068750000,0.38915333,138.32835,0.91839784,-131.32091,0.91662812,-131.4845,0.39395663,138.88733
9071312500,0.38814062,138.30247,0.91868842,-131.51782,0.91944236,-131.51715,0.39314473,138.61497
9073875000,0.38719857,138.27736,0.91647542,-131.55595,0.91670656,-131.54227,0.39161286,138.72807
9076437500,0.38791555,138.25203,0.9184671,-131.55905,0.91580462,-131.6503,0.39121166,138.59912
9079000000,0.38645723,138.15648,0.9185738,-131.56956,0.9174521,-131.81128,0.39206091,138.57465
9081562500,0.38703161,138.1362,0.9199208,-131.59761,0.91919476,-131.76564,0.39261994,138.48819
9084125000,0.38595736,138.09216,0.91857076,-131.68118,0.91756451,-131.84659,0.39052799,138.45061
9086687500,0.38608381,138.00578,0.91823852,-131.76163,0.91992122,-131.90097,0.39001966,138.25865
9089250000,0.38591474,137.99666,0.92116547,-131.76843,0.92079157,-131.96538,0.39104104,138.35657
9091812500,0.38483122,137.81367,0.91950721,-131.89203,0.91772491,-132.05649,0.38847646,138.15367
9094375000,0.38637525,137.92058,0.92129296,-131.95903,0.9193362,-132.0721,0.38815516,138.15309
9096937500,0.38382187,137.71561,0.91988343,-131.96021,0.91715753,-132.10228,0.38802987,138.1602
9099500000,0.3853521,137.7054,0.92024225,-131.98834,0.9198752,-132.21861,0.38700166,138.03473
9102062500,0.38245139,137.6794,0.91898996,-132.04968,0.91897881,-132.19881,0.38734296,137.83566
9104625000,0.38255548,137.6604,0.91916907,-131.96608,0.91910499,-132.31984,0.38663301,137.89012
9107187500,0.38181069,137.78426,0.91947025,-132.14679,0.92030227,-132.22685,0.38608992,137.89746
9109750000,0.38208202,137.51048,0.91990793,-132.06087,0.91838455,-132.34473,0.38475788,137.8994
9112312500,0.38120893,137.63705,0.9205696,-132.31386,0.91717303,-132.29114,0.38458776,137.67429
9114875000,0.38107476,137.75365,0.91972911,-132.39728,0.92145771,-132.22382,0.38421568,137.4742
9117437500,0.38258341,137.64549,0.91888964,-132.31558,0.92436314,-132.38855,0.38305992,137.52159
9120000000,0.38036859,137.50424,0.92029464,-132.09547,0.92232454,-132.42195,0.38441283,137.62137
9122562500,0.38108888,137.52667,0.92378455,-132.36812,0.92390066,-132.51822,0.38376552,137.36446
9125125000,0.37927645,137.24722,0.92202151,-132.4782,0.91890734,-132.66745,0.38288328,137.36119
9127687500,0.38013908,137.40741,0.92223448,-132.46501,0.92361182,-132.56398,0.38192701,137.29311
9130250000,0.37964129,137.29677,0.92452127,-132.53485,0.92337084,-132.68065,0.38206992,137.18492
9132812500,0.37934518,137.45793,0.92086697,-132.7748,0.9242332,-132.69177,0.38052067,136.95375
9135375000,0.37727654,137.28477,0.92202061,-132.68948,0.92029172,-132.76788,0.38160411,137.05742
9137937500,0.37772605,137.15614,0.92503917,-132.82387,0.92315537,-132.90509,0.38149574,136.94443
9140500000,0.37739187,137.08723,0.92223412,-132.76718,0.92244858,-132.92952,0.38000363,137.02654
9143062500,0.37792447,137.19745,0.9227522,-132.85458,0.92532581,-132.88019,0.37906843,136.9402
9145625000,0.37684277,137.10847,0.92143595,-133.00755,0.92356759,-132.98671,0.37866783,136.69489
9148187500,0.37587076,137.07555,0.92596471,-132.94725,0.92495441,-133.09149,0.38113111,136.70714
9150750000,0.37498119,137.04424,0.92508966,-133.00606,0.92399955,-133.18539,0.37995678,136.57538
9153312500,0.37498713,136.91701,0.92353344,-132.99425,0.9237985,-133.23895,0.37849119,136.63132
9155875000,0.37473068,136.75836,0.92267036,-133.30879,0.92330962,-133.28993,0.37702394,136.45215
9158437500,0.37496832,136.73615,0.92354,-133.10756,0.92655039,-133.40573,0.37732452,136.61406
9161000000,0.37365007,136.81284,0.9261359,-133.29514,0.9247039,-133.36702,0.37806529,136.37772
9163562500,0.37323728,136.73735,0.92492473,-133.42654,0.92616779,-133.36699,0.37703604,136.3797
9166125000,0.37340912,136.57199,0.92551488,-133.42342,0.92469871,-133.55154,0.37580523,136.32486
9168687500,0.37335777,136.61488,0.92686129,-133.41887,0.92642105,-133.61949,0.37645543,136.32381
9171250000,0.37260535,136.53963,0.92498887,-133.43573,0.92566741,-133.69086,0.37531385,136.29921
9173812500,0.37147331,136.53928,0.92459285,-133.50923,0.92461562,-133.68929,0.37433335,136.18716
9176375000,0.37165201,136.40518,0.92711115,-133.62679,0.92148137,-133.8418,0.37381259,136.00276
9178937500,0.37274504,136.33072,0.92828411,-133.6748,0.92363495,-133.75821,0.37340501,136.15372
9181500000,0.3713738,136.57512,0.92322397,-133.67972,0.92987913,-133.66826,0.37290677,136.11531
9184062500,0.37145138,136.28796,0.92816603,-133.65601,0.92740798,-133.95146,0.37386155,136.08232
9186625000,0.37013701,136.19351,0.92823118,-134.01434,0.92579222,-133.9115,0.37351879,135.68793
9189187500,0.37058675,136.1053,0.92780977,-133.74113,0.92694873,-134.27124,0.3728185,135.87402
9191750000,0.37027341,136.1812,0.92769027,-133.87508,0.92919004,-134.0412,0.37285453,135.84712
9194312500,0.36873454,136.01083,0.92947745,-134.14442,0.92435157,-134.21571,0.37186468,135.48553
9196875000,0.36789861,136.10657,0.92624319,-134.15114,0.92764539,-134.09923,0.37189901,135.53235
9199437500,0.36799973,136.12054,0.92687207,-134.11124,0.92438483,-134.11269,0.37052369,135.56279
9202000000,0.36804748,136.09723,0.92723668,-134.3175,0.93076575,-134.18672,0.37135676,135.32866
9204562500,0.3659988,135.8913,0.92880416,-134.12366,0.9246617,-134.3931,0.36970803,135.52345
9207125000,0.36769977,135.87718,0.92733347,-134.11438,0.92862266,-134.35297,0.36853486,135.58501
9209687500,0.36490706,135.86179,0.93026167,-134.29239,0.92313021,-134.37686,0.36841616,135.37343
9212250000,0.3657023,135.61644,0.93027425,-134.39261,0.92674839,-134.50415,0.36838743,135.34511
9214812500,0.36601868,135.8056,0.9271872,-134.5354,0.92988026,-134.45137,0.367405,135.09782
9217375000,0.3651849,135.73323,0.92799747,-134.60738,0.92808479,-134.64232,0.36632806,134.89159
9219937500,0.36423868,135.64532,0.92876279,-134.44571,0.92756468,-134.63788,0.36574301,135.07069
9222500000,0.36502779,135.73972,0.92866135,-134.72005,0.93023914,-134.60626,0.36536393,134.77895
9225062500,0.36407188,135.75697,0.93005669,-134.6066,0.92933416,-134.67163,0.3651107,134.84325
9227625000,0.36454347,135.5903,0.9268024,-134.72447,0.93184012,-134.72067,0.36402103,134.75357
9230187500,0.36351538,135.47072,0.92933345,-134.75134,0.93011856,-134.8325,0.36377609,134.65475
9232750000,0.36296889,135.43584,0.92978245,-134.70647,0.93070078,-134.90993,0.36306372,134.7121
9235312500,0.36275014,135.3936,0.93096733,-134.90785,0.93104178,-134.97456,0.36258835,134.49271
9237875000,0.36110628,135.39056,0.93002528,-134.83142,0.92851728,-135.00923,0.3615016,134.51981
9240437500,0.36031967,135.41428,0.93071395,-134.98308,0.92818367,-135.03551,0.36157972,134.32837
9243000000,0.36066845,135.35275,0.92991388,-134.97368,0.93075234,-135.0153,0.36098468,134.37155
9245562500,0.35973561,135.40309,0.9302544,-134.97047,0.93050992,-135.07413,0.36044326,134.27942
9248125000,0.35909003,135.35294,0.93045789,-135.10648,0.92814469,-135.14847,0.35903108,134.15065
9250687500,0.35889137,135.15504,0.93306774,-135.2433,0.92872244,-135.25778,0.35897651,134.07857
9253250000,0.35909784,135.28511,0.93080485,-135.304,0.93247807,-135.17081,0.3591215,133.98402
9255812500,0.35873261,135.10529,0.9302569,-135.24699,0.93286347,-135.46609,0.35829452,133.87782
9258375000,0.35843343,135.24902,0.93087369,-135.20824,0.93240589,-135.37576,0.35752681,133.82449
9260937500,0.35643184,135.00313,0.93090397,-135.31487,0.92692924,-135.55383,0.35624927,133.76398
9263500000,0.35645303,134.77826,0.92960203,-135.29572,0.93035448,-135.7066,0.35552257,133.79695
9266062500,0.35837907,135.07909,0.93373698,-135.42883,0.93668497,-135.5493,0.35623053,133.58699
9268625000,0.35838524,134.84192,0.93495899,-135.70808,0.93529242,-135.77637,0.35606086,133.39087
9271187500,0.3549456,134.8065,0.93004858,-135.6981,0.93199533,-135.67395,0.35502848,133.49059
9273750000,0.35679898,134.90967,0.93187118,-135.70667,0.93526638,-135.76314,0.35426044,133.31766
9276312500,0.35489506,134.68684,0.93426949,-135.68501,0.93137974,-135.94005,0.35434559,133.40495
9278875000,0.35453331,134.90923,0.93544966,-135.81776,0.93034995,-135.74081,0.35430908,133.29984
9281437500,0.35359532,134.7907,0.93442488,-135.52184,0.93380314,-135.84441,0.35302606,133.56549
9284000000,0.35435012,134.87238,0.93611091,-135.6564,0.93613094,-135.97525,0.35295328,133.37746
9286562500,0.35327134,134.71683,0.93585783,-135.87234,0.93233132,-135.87915,0.35222858,133.2657
9289125000,0.35237008,134.59406,0.93516207,-136.04393,0.93232948,-136.06923,0.3525646,133.17296
9291687500,0.35300031,134.41223,0.93773013,-136.10849,0.93148863,-136.23398,0.35143435,133.2186
9294250000,0.35122445,134.67595,0.93161792,-135.99982,0.93279237,-136.13577,0.35045809,132.96503
9296812500,0.35126454,134.60661,0.93491626,-136.20177,0.93266666,-136.19669,0.35091662,132.84529
9299375000,0.35169956,134.27107,0.93773741,-136.20039,0.9349708,-136.35397,0.35041761,133.03339
9301937500,0.35117388,134.33037,0.93715906,-136.24393,0.93584383,-136.34544,0.3494817,132.9447
9304500000,0.35047972,134.30879,0.93641573,-136.26367,0.93527317,-136.38892,0.34998059,133.03792
9307062500,0.34889409,134.38496,0.93680811,-136.39468,0.93269056,-136.4462,0.34901261,132.75674
9309625000,0.34945872,134.32281,0.9394604,-136.37555,0.93524456,-136.4877,0.34800145,132.69069
9312187500,0.34802821,134.11981,0.93514025,-136.41489,0.93602586,-136.66267,0.34885821,132.70331
9314750000,0.34769931,134.05946,0.93521798,-136.48912,0.93662781,-136.55833,0.34845403,132.77914
9317312500,0.34775588,134.08727,0.93640822,-136.5282,0.93356854,-136.61856,0.3469786,132.73737
9319875000,0.34764901,134.0428,0.93674719,-136.58554,0.9342711,-136.7988,0.34559369,132.44336
9322437500,0.34728098,133.97804,0.93722177,-136.60518,0.93836552,-136.81329,0.34652826,132.62383
9325000000,0.34671524,133.927,0.9360314,-136.66992,0.93698525,-136.81499,0.3465558,132.51704
9327562500,0.34512001,133.90323,0.93641609,-136.78209,0.93344212,-136.90524,0.34437197,132.52704
9330125000,0.3452723,133.80847,0.93765813,-136.92245,0.939803,-137.05005,0.34618017,132.40901
9332687500,0.3454296,133.86359,0.93599254,-136.8434,0.93846399,-136.90865,0.34357032,132.52141
9335250000,0.34409586,133.82431,0.93511748,-136.7682,0.93639433,-136.82355,0.34173074,132.59558
9337812500,0.34319815,133.75966,0.93837011,-136.96053,0.93571222,-137.0766,0.3438133,132.36081
9340375000,0.34323952,133.5293,0.9383691,-137.15585,0.94153547,-137.07248,0.3440237,132.36119
9342937500,0.34268913,133.536,0.93652284,-137.13101,0.93940318,-137.16821,0.34178182,132.14238
9345500000,0.34235978,133.57152,0.93963027,-137.12352,0.93831933,-137.18901,0.34176084,132.22926
9348062500,0.34069175,133.56413,0.94002396,-137.13855,0.93469167,-137.43822,0.34088287,132.02107
9350625000,0.34000468,133.49492,0.93765593,-137.19322,0.9354071,-137.53676,0.33925909,131.92775
9353187500,0.34023333,133.42041,0.93713266,-137.51146,0.93906087,-137.41629,0.33961093,131.79713
9355750000,0.33997247,133.47374,0.93466312,-137.28191,0.93865788,-137.33815,0.33796909,131.90457
9358312500,0.33928779,133.43356,0.93873727,-137.48126,0.93814558,-137.53191,0.33817884,131.65297
9360875000,0.34029081,133.41432,0.94095069,-137.6263,0.94194961,-137.45065,0.33884433,131.57722
9363437500,0.338332,133.15556,0.93856424,-137.62001,0.94057822,-137.67413,0.33752427,131.5905
9366000000,0.3375901,133.04807,0.94007528,-137.90039,0.93877846,-137.79108,0.33703101,131.40443
9368562500,0.33769873,133.04219,0.93955827,-137.80339,0.93984413,-137.79794,0.33571443,131.3517
9371125000,0.33825979,133.15054,0.93978202,-137.73763,0.94004536,-137.74908,0.33477962,131.39641
9373687500,0.33760244,133.21555,0.9415943,-137.7836,0.94084597,-137.79654,0.334907,131.13644
9376250000,0.33620232,133.10579,0.93837512,-137.86911,0.93913525,-137.88972,0.33392754,131.24802
9378812500,0.33508512,133.01031,0.93988323,-137.83548,0.93934143,-137.95724,0.33396167,131.2561
9381375000,0.336119,132.96393,0.9410947,-137.95949,0.94175857,-138.01822,0.33307987,130.96939
9383937500,0.33450538,132.97523,0.94187051,-137.93379,0.94115329,-138.07747,0.3328656,130.9707
9386500000,0.33323842,133.06,0.94287473,-138.03625,0.93991339,-138.10756,0.33239523,130.95239
9389062500,0.33321452,132.97064,0.94062024,-138.00345,0.94075716,-138.23929,0.33152857,130.75218
9391625000,0.33272758,132.8399,0.94015384,-138.11951,0.94043249,-138.17735,0.33003995,130.88722
9394187500,0.33442739,132.74535,0.94076067,-138.14093,0.94245344,-138.33876,0.32983038,130.73911
9396750000,0.33253574,132.78542,0.9409399,-138.22656,0.94053555,-138.40485,0.33028004,130.56096
9399312500,0.33199778,132.81386,0.94198447,-138.2627,0.94313812,-138.3925,0.32960933,130.4538
9401875000,0.33176795,132.89001,0.94421619,-138.28496,0.94301838,-138.30664,0.33020028,130.54008
9404437500,0.33001977,132.58252,0.94025868,-138.50603,0.94068539,-138.49104,0.32790029,130.26566
9407000000,0.33017963,132.49709,0.94148016,-138.43292,0.94053167,-138.72122,0.32749093,130.32391
9409562500,0.33082372,132.64487,0.94400519,-138.38991,0.94231558,-138.6535,0.32778376,130.51363
9412125000,0.32864046,132.68973,0.9416824,-138.52821,0.93887901,-138.40126,0.32652727,130.31552
9414687500,0.32878262,132.56442,0.94070363,-138.45383,0.94347745,-138.83621,0.32539248,130.27589
9417250000,0.33029661,132.56895,0.94724345,-138.54109,0.94622189,-138.70543,0.32692206,130.37462
9419812500,0.32785839,132.50374,0.94324481,-138.72699,0.93967259,-138.59669,0.32602343,129.9926
9422375000,0.32815462,132.35927,0.94520885,-138.82239,0.94305605,-138.83478,0.32549199,130.0629
9424937500,0.32681707,132.27461,0.94227564,-138.93271,0.9436537,-138.94417,0.32527244,129.86133
9427500000,0.32596812,132.20058,0.94029301,-138.95824,0.94550508,-139.14807,0.32444081,129.81371
9430062500,0.32664883,132.21501,0.94262105,-138.99985,0.94415641,-139.18449,0.32367808,129.8904
9432625000,0.32553223,132.33473,0.94347256,-138.96165,0.93872577,-139.08139,0.32358667,129.81819
9435187500,0.32428321,132.08849,0.94328499,-139.06473,0.9424634,-139.21608,0.32316336,129.85188
9437750000,0.32398465,132.05983,0.94364786,-139.14659,0.9415741,-139.31078,0.32284164,129.82397
9440312500,0.32393292,131.88429,0.94488102,-139.19658,0.94415218,-139.33559,0.32227314,129.82944
9442875000,0.323735,131.95372,0.9504739,-139.04617,0.94253033,-139.33266,0.32110441,129.7655
9445437500,0.32252002,132.00146,0.94244033,-139.15233,0.94319856,-139.45764,0.32134482,129.69156
9448000000,0.32102972,131.94638,0.94392794,-139.38094,0.94280916,-139.46739,0.3208378,129.6844
9450562500,0.3225306,131.68275,0.94729757,-139.22285,0.9457469,-139.39684,0.32035488,129.60089
9453125000,0.32186815,131.60316,0.94571769,-139.52513,0.94514006,-139.51503,0.31922191,129.74461
9455687500,0.32227239,131.67813,0.94508874,-139.44142,0.94539893,-139.57565,0.3192046,129.61839
9458250000,0.32106629,131.63779,0.94720745,-139.51639,0.94417655,-139.59692,0.31878898,129.51053
9460812500,0.31929287,131.57381,0.94562894,-139.60153,0.94345725,-139.70885,0.31770897,129.53003
9463375000,0.31759584,131.54889,0.94394302,-139.55748,0.94504791,-139.85121,0.31872246,129.59563
9465937500,0.31862384,131.51845,0.94492513,-139.68805,0.94463962,-139.89546,0.31723109,129.65689
9468500000,0.31797516,131.38306,0.94391197,-139.82652,0.94564497,-139.91939,0.31567618,129.52591
9471062500,0.31768107,131.46272,0.94582552,-139.80586,0.94654632,-140.03215,0.31662092,129.47841
9473625000,0.31742468,131.26259,0.94655782,-139.89392,0.9470861,-140.04057,0.31651771,129.65154
9476187500,0.31607509,131.21347,0.94828945,-139.80894,0.94682449,-140.03273,0.31641188,129.55495
9478750000,0.31558561,131.164,0.9457376,-139.87032,0.94832736,-140.13478,0.31380123,129.56194
9481312500,0.31418589,131.07968,0.94460303,-139.92249,0.9484064,-140.11487,0.31281269,129.64253
9483875000,0.31477332,130.99266,0.9472118,-139.93097,0.94837528,-140.20416,0.31404081,129.40579
9486437500,0.31405437,130.88762,0.94705957,-140.00728,0.94991785,-140.42421,0.31270021,129.11119
9489000000,0.31269854,131.04036,0.95034355,-140.20929,0.94648856,-140.32365,0.31283197,129.1962
9491562500,0.31244957,130.81395,0.94863254,-140.27679,0.95010328,-140.42979,0.31233409,129.06383
9494125000,0.31205457,130.77304,0.94976825,-140.10414,0.95052546,-140.62956,0.31209567,129.17242
9496687500,0.31062374,130.55054,0.94778097,-140.36038,0.94960719,-140.86548,0.31079265,128.83148
9499250000,0.3115159,130.8087,0.94837403,-140.37169,0.94685811,-140.55829,0.31012422,128.81389
9501812500,0.31007889,130.50873,0.94300503,-140.52022,0.94843447,-140.73752,0.30831122,128.73738
9504375000,0.31073529,130.54012,0.950212,-140.75117,0.94802999,-140.91734,0.30796751,128.41241
9506937500,0.30935615,130.46921,0.95060724,-140.78041,0.9476586,-140.75468,0.30882001,128.57826
9509500000,0.30927581,130.39684,0.9500587,-140.69868,0.94985062,-140.94812,0.30731025,128.47842
9512062500,0.30699873,130.37164,0.95089775,-140.76086,0.94782513,-141.14893,0.30688295,128.38098
9514625000,0.30766153,130.36798,0.94741052,-140.65196,0.94783342,-140.74612,0.30618986,128.60345
9517187500,0.30613816,130.5446,0.94789642,-140.95958,0.94447595,-140.953,0.30556279,128.44017
9519750000,0.30598059,130.21201,0.9465186,-140.99248,0.94793218,-141.0506,0.30492905,128.38945
9522312500,0.30593485,130.11967,0.95051837,-141.05035,0.94894832,-141.13068,0.3045435,128.26746
9524875000,0.30548045,130.0625,0.94935012,-140.98279,0.94938153,-141.16629,0.30414569,128.21257
9527437500,0.30487436,130.15999,0.95044792,-141.10368,0.94837189,-141.20488,0.30362988,128.07507
9530000000,0.30485693,130.13109,0.95018548,-141.03694,0.94850707,-141.24512,0.30354801,127.96492
9532562500,0.30423248,130.0623,0.95150805,-141.22884,0.94870013,-141.34387,0.3019731,127.94182
9535125000,0.30341759,129.81082,0.95028758,-141.23448,0.94885141,-141.4404,0.3022052,127.81969
9537687500,0.30468443,129.83127,0.95060712,-141.27834,0.95034581,-141.44499,0.30116791,127.90378
9540250000,0.30256605,129.86131,0.95131719,-141.35266,0.94843,-141.38295,0.30092838,127.64722
9542812500,0.302533,129.68541,0.94945031,-141.35638,0.94812351,-141.48994,0.30169141,127.72353
9545375000,0.30337724,129.67429,0.95208681,-141.47696,0.94970089,-141.61168,0.30048677,127.45013
9547937500,0.30164,129.73515,0.95128524,-141.51991,0.95024496,-141.61597,0.29947838,127.53011
9550500000,0.30112654,129.63519,0.95110202,-141.47984,0.94990826,-141.5457,0.29804224,127.614
9553062500,0.30087021,129.46458,0.95119202,-141.66765,0.94695842,-141.65529,0.29882929,127.52607
9555625000,0.30060533,129.53645,0.94865584,-141.76706,0.95307779,-142.06767,0.29868579,127.0851
9558187500,0.29946312,129.31226,0.95209664,-141.76787,0.9499864,-141.78172,0.29960936,127.44905
9560750000,0.29982957,129.47882,0.94970924,-141.64122,0.95108151,-141.85236,0.29662552,127.47318
9563312500,0.29878834,129.22235,0.94805074,-141.82835,0.94941229,-141.93462,0.29776177,127.33868
9565875000,0.29808974,129.2654,0.94981486,-141.85796,0.95139897,-141.78601,0.29787117,127.30498
9568437500,0.29823774,129.21712,0.95346916,-142.06999,0.95060557,-141.64983,0.29760596,127.2611
9571000000,0.29793188,129.06578,0.95532835,-142.12711,0.95406282,-141.96628,0.2971814,127.38209
9573562500,0.29709366,128.94379,0.95161241,-142.12302,0.95420897,-142.20549,0.29618227,127.36953
9576125000,0.29684752,128.99272,0.95091736,-142.13911,0.95369321,-142.03148,0.29566535,127.2328
9578687500,0.29656029,128.98691,0.95582342,-142.3744,0.94887471,-142.12323,0.29550108,127.29071
9581250000,0.29621017,128.83099,0.95576727,-142.17461,0.95323813,-142.19769,0.29462054,127.28477
9583812500,0.29564565,128.70395,0.95547891,-142.13795,0.95681995,-142.27441,0.29456514,127.17584
9586375000,0.29485431,128.67259,0.95297545,-142.34909,0.95515561,-142.35568,0.29387623,127.25233
9588937500,0.29430982,128.67282,0.94779259,-142.27829,0.95146894,-142.27884,0.29325202,127.14549
9591500000,0.29340795,128.64336,0.95338207,-142.1474,0.9519977,-142.55498,0.29317349,127.15752
9594062500,0.29320189,128.54279,0.95407426,-142.33855,0.95456874,-142.60739,0.29253569,127.13281
9596625000,0.29225919,128.46275,0.95380574,-142.75594,0.95453739,-142.66612,0.29164326,127.1878
9599187500,0.29269359,128.46895,0.95499229,-142.46654,0.95264512,-142.62445,0.29162508,127.09336
9601750000,0.2916204,128.4007,0.95470929,-142.62794,0.95314276,-142.76114,0.2908299,127.08552
9604312500,0.291587,128.43983,0.95584643,-142.50867,0.95101285,-142.79298,0.29098266,127.04671
9606875000,0.29064718,128.196,0.9551602,-142.72029,0.95454746,-142.81189,0.28962532,126.94926
9609437500,0.29015499,128.12552,0.95467365,-142.76587,0.95411766,-142.96025,0.28892606,126.97447
9612000000,0.289042,128.27463,0.95537764,-142.93832,0.95565796,-142.92897,0.28824249,126.99845
9614562500,0.28874436,127.92028,0.95418656,-142.92731,0.95306516,-143.10512,0.2875295,127.03678
9617125000,0.28780586,128.06924,0.95609921,-143.02275,0.95412952,-143.12425,0.28760368,126.81448
9619687500,0.28757766,127.8642,0.95473188,-143.03627,0.95317549,-143.25249,0.28724012,126.84837
9622250000,0.28621393,127.88699,0.95651615,-143.11195,0.95472103,-143.12697,0.28653771,126.7124
9624812500,0.28766507,128.10515,0.95579541,-143.14833,0.95591861,-143.22226,0.28549016,126.90452
9627375000,0.28713891,127.77132,0.95600605,-143.24013,0.95731139,-143.38681,0.28447753,126.74045
9629937500,0.28424054,127.7823,0.95918894,-143.23901,0.95279342,-143.29686,0.28560936,127.05284
9632500000,0.28384021,127.54189,0.95672035,-143.38892,0.95524782,-143.53401,0.28514725,126.73859
9635062500,0.28374866,127.42928,0.95705521,-143.42792,0.95741642,-143.63086,0.28410879,126.48534
9637625000,0.28234088,127.60359,0.95495957,-143.52995,0.95497501,-143.49518,0.28240314,126.49725
9640187500,0.28375307,127.38909,0.95267153,-143.6593,0.95322001,-143.85016,0.28190386,126.3994
9642750000,0.28144753,127.4174,0.95309705,-143.66606,0.95458889,-143.64273,0.2816422,126.29656
9645312500,0.28187975,127.29981,0.95303655,-143.77951,0.95336831,-144.11198,0.28080964,126.10581
9647875000,0.28111672,127.22668,0.96099299,-143.81898,0.95425671,-143.83385,0.28151602,126.15855
9650437500,0.28077054,127.17413,0.95541173,-143.77919,0.95697796,-144.06604,0.28112385,126.07969
9653000000,0.27988577,127.1653,0.9591704,-143.95697,0.95808262,-143.96928,0.28085592,126.08553
