!CSV A.01.01
!Agilent Technologies,N5230C,MY49000690,A.09.42.22
!Agilent N5230C: A.09.42.22
!Date: Monday, April 10, 2017 10:36:31
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
8615187500,-0.55308479,-0.013822077,-0.24057724,-0.79846817,-0.24177353,-0.80080718,-0.4534809,0.31398571
8617750000,-0.55240327,-0.013649748,-0.24099329,-0.79999954,-0.24522993,-0.80090284,-0.45289725,0.31496176
8620312500,-0.55119723,-0.014079937,-0.24055929,-0.80003005,-0.24548055,-0.79683179,-0.45160103,0.31557858
8622875000,-0.55332339,-0.011822911,-0.23931025,-0.79705268,-0.24766634,-0.80000407,-0.45054358,0.31480041
8625437500,-0.55183351,-0.010653769,-0.24422286,-0.80137682,-0.2472827,-0.79842931,-0.45157024,0.31453452
8628000000,-0.55092227,-0.0099408329,-0.24144913,-0.8010788,-0.2481214,-0.79994786,-0.45144686,0.31556809
8630562500,-0.55111289,-0.011506287,-0.24512573,-0.79999954,-0.24870379,-0.80067962,-0.45067412,0.31738433
8633125000,-0.55178541,-0.012630732,-0.24688251,-0.79891533,-0.24779378,-0.79874688,-0.45060611,0.31730622
8635687500,-0.55132538,-0.010626879,-0.24215759,-0.80048162,-0.2507956,-0.79962927,-0.45061544,0.31759006
8638250000,-0.55090457,-0.012254259,-0.24745356,-0.79691005,-0.24779466,-0.79804552,-0.44859868,0.31697977
8640812500,-0.54872996,-0.011631179,-0.24589507,-0.79966587,-0.25206196,-0.79750448,-0.44890422,0.31788284
8643375000,-0.55048645,-0.009693292,-0.24771647,-0.7985571,-0.25060475,-0.79899997,-0.44904694,0.31877548
8645937500,-0.55098939,-0.012930869,-0.24658607,-0.79945946,-0.25193593,-0.79768085,-0.44848233,0.31807977
8648500000,-0.55136812,-0.011581242,-0.24837123,-0.80178016,-0.25337636,-0.79890478,-0.44715375,0.31808826
8651062500,-0.54710293,-0.010654735,-0.24881862,-0.79860598,-0.25184441,-0.79697543,-0.44758126,0.31822851
8653625000,-0.54853326,-0.0095389616,-0.24957366,-0.79763865,-0.25171283,-0.79686928,-0.44709,0.31927833
8656187500,-0.54776931,-0.010256686,-0.25125438,-0.79847217,-0.25311497,-0.79928035,-0.44655848,0.3201957
8658750000,-0.54927301,-0.0084454715,-0.25089937,-0.80019891,-0.25329763,-0.79614234,-0.44704217,0.31874701
8661312500,-0.54891115,-0.0086145429,-0.25124818,-0.79888129,-0.25597107,-0.79674512,-0.44510725,0.31971517
8663875000,-0.55011719,-0.0079909787,-0.25185654,-0.80029446,-0.25653505,-0.79777259,-0.44577029,0.32052043
8666437500,-0.54874039,-0.0074081612,-0.25524029,-0.79806924,-0.25548109,-0.79709888,-0.44472989,0.32188565
8669000000,-0.54801053,-0.0064709927,-0.25310764,-0.79755145,-0.25642517,-0.79158795,-0.4428758,0.31693056
8671562500,-0.54765135,-0.0061496468,-0.2566891,-0.79522485,-0.25745878,-0.79761696,-0.44288808,0.32237598
8674125000,-0.54793954,-0.0059799436,-0.25568059,-0.79654825,-0.26060247,-0.79725617,-0.44220763,0.32148623
8676687500,-0.54872239,-0.0061280178,-0.25536501,-0.80036747,-0.25922379,-0.79926008,-0.4432897,0.32153618
8679250000,-0.54708946,-0.005879085,-0.25647905,-0.79877317,-0.25938272,-0.7963115,-0.44302225,0.32105193
8681812500,-0.54817128,-0.0061277002,-0.25523624,-0.79885411,-0.25644565,-0.79889423,-0.4421998,0.31995463
8684375000,-0.5481922,-0.00491072,-0.25603405,-0.79713589,-0.26024562,-0.79868317,-0.44022968,0.32106423
8686937500,-0.54746878,-0.0059474614,-0.25489801,-0.79860651,-0.25870219,-0.79532266,-0.44039109,0.32044554
8689500000,-0.54699737,-0.0047131469,-0.25859082,-0.80006576,-0.26148847,-0.79777992,-0.4410921,0.32121134
8692062500,-0.54607099,-0.0036122417,-0.25885314,-0.79905331,-0.26375598,-0.79532361,-0.44072121,0.32165474
8694625000,-0.54523683,-0.003204722,-0.25881186,-0.80020732,-0.2666415,-0.79379767,-0.44007826,0.32155511
8697187500,-0.54703009,-0.002809511,-0.2578159,-0.79780251,-0.26411897,-0.7985087,-0.43944564,0.32263288
8699750000,-0.54571569,-0.0025362321,-0.25937784,-0.79663849,-0.26561776,-0.79791164,-0.43987319,0.32332599
8702312500,-0.54628241,-0.0043922798,-0.26180843,-0.79748625,-0.26398256,-0.79703426,-0.43816605,0.32389289
8704875000,-0.54556882,-0.003590574,-0.26474491,-0.79775,-0.26631147,-0.79678017,-0.43761733,0.32369667
8707437500,-0.54552156,-0.002360251,-0.26242357,-0.79816842,-0.26681358,-0.79634041,-0.43671146,0.32412905
8710000000,-0.54462266,-0.0016941354,-0.264155,-0.79947978,-0.26601928,-0.79513192,-0.43630591,0.32489643
8712562500,-0.54487467,-0.0017731608,-0.2615042,-0.7986322,-0.2674351,-0.79479772,-0.43710655,0.32701978
8715125000,-0.54486775,-0.00060675974,-0.26527455,-0.79663479,-0.26809838,-0.79672128,-0.43643489,0.32489213
8717687500,-0.54620588,0.00042969969,-0.26520607,-0.79779619,-0.26937819,-0.79737586,-0.43614841,0.32539842
8720250000,-0.54247826,-0.00082313834,-0.26520193,-0.80009204,-0.26836121,-0.79591614,-0.43521088,0.32578048
8722812500,-0.54380774,-3.3375447e-005,-0.26616532,-0.79802942,-0.26946113,-0.79467368,-0.43377933,0.32559946
8725375000,-0.54412091,-0.00019976289,-0.26833284,-0.79914463,-0.27067277,-0.7970295,-0.43540663,0.32866982
8727937500,-0.54411316,-0.0011131396,-0.2692863,-0.79826289,-0.27295387,-0.79685074,-0.43478924,0.32870361
8730500000,-0.54378152,0.00032105879,-0.27088895,-0.79768294,-0.27282956,-0.79523492,-0.43181372,0.32749611
8733062500,-0.54738861,0.00026503438,-0.27034461,-0.798356,-0.27451578,-0.79591143,-0.4342708,0.32801291
8735625000,-0.54411978,0.0012047272,-0.27092254,-0.79681802,-0.27302274,-0.79640746,-0.43289897,0.32751995
8738187500,-0.54340667,0.0011333408,-0.2698589,-0.79473454,-0.27390918,-0.79502708,-0.42996433,0.3287465
8740750000,-0.54369855,0.00056201289,-0.27436116,-0.7964831,-0.2731849,-0.7982952,-0.43161368,0.32885087
8743312500,-0.54185045,-0.00069826655,-0.27240169,-0.79718381,-0.27264202,-0.79607379,-0.43182018,0.32845351
8745875000,-0.54413915,0.0011572043,-0.27206886,-0.79826969,-0.27664381,-0.79638499,-0.43108267,0.32842126
8748437500,-0.54394257,0.0011097505,-0.27457145,-0.79858845,-0.27927652,-0.79342633,-0.43091235,0.33171409
8751000000,-0.54225421,0.001335518,-0.275861,-0.79744899,-0.27713373,-0.7972374,-0.43132231,0.33081245
8753562500,-0.54279894,0.0028079231,-0.27465659,-0.79538113,-0.27974576,-0.79419929,-0.42817309,0.33033779
8756125000,-0.54185754,0.0024162079,-0.27509281,-0.79417092,-0.27764556,-0.79516357,-0.42805475,0.32998043
8758687500,-0.541493,0.0020275821,-0.27780956,-0.79681522,-0.27938622,-0.79148585,-0.42822891,0.33153778
8761250000,-0.54083729,0.0023921675,-0.27750853,-0.79719466,-0.27888337,-0.79496026,-0.42782518,0.33189943
8763812500,-0.5419113,0.0032757069,-0.27999228,-0.79377228,-0.28031394,-0.79477018,-0.42719153,0.33241397
8766375000,-0.54122579,0.0037805464,-0.27745172,-0.7930913,-0.28104791,-0.79421967,-0.42679361,0.33161476
8768937500,-0.54161245,0.0045506242,-0.28098452,-0.79143232,-0.28286082,-0.79374248,-0.42601886,0.33251563
8771500000,-0.5406971,0.0048321467,-0.27918932,-0.79573774,-0.28488061,-0.7934162,-0.42628077,0.33359513
8774062500,-0.53976297,0.004847235,-0.27928981,-0.79295975,-0.28623274,-0.79407579,-0.42586163,0.33408877
8776625000,-0.54022837,0.0057280185,-0.27863896,-0.79521829,-0.285523,-0.79443264,-0.42614731,0.33429256
8779187500,-0.54019189,0.006385799,-0.28217679,-0.79353446,-0.28731367,-0.79460704,-0.42477477,0.33397889
8781750000,-0.53947091,0.004282854,-0.28262886,-0.79505205,-0.28570834,-0.79097843,-0.42498884,0.33430007
8784312500,-0.53956789,0.0058622644,-0.28515726,-0.79345173,-0.28578922,-0.79136902,-0.42413479,0.3333317
8786875000,-0.54040539,0.0080100633,-0.28458384,-0.79340172,-0.28626508,-0.79451466,-0.42401117,0.33482662
8789437500,-0.54023832,0.006443799,-0.28658709,-0.7936092,-0.28760076,-0.79393739,-0.42322531,0.33448792
8792000000,-0.54093534,0.0070543443,-0.28578421,-0.79293263,-0.28891239,-0.79368299,-0.42249405,0.33428428
8794562500,-0.5399543,0.0077729495,-0.28592563,-0.79276103,-0.2900396,-0.7913211,-0.4219324,0.33478013
8797125000,-0.53896487,0.0090761501,-0.28476077,-0.79112923,-0.29057875,-0.79346907,-0.42135021,0.33670872
8799687500,-0.53978544,0.0083369203,-0.28678021,-0.79527766,-0.2893917,-0.79119819,-0.42210093,0.33598137
8802250000,-0.53919977,0.0087424489,-0.28749314,-0.7936151,-0.28936642,-0.79297823,-0.42101136,0.33535141
8804812500,-0.53820556,0.0080817686,-0.28844547,-0.79306889,-0.29046401,-0.79394096,-0.420201,0.33440948
8807375000,-0.53860366,0.0097999843,-0.29032212,-0.794168,-0.29330078,-0.79225379,-0.42072728,0.33697522
