!CSV A.01.01
!Agilent Technologies,N5230C,MY49000690,A.09.42.22
!Agilent N5230C: A.09.42.22
!Date: Wednesday, April 12, 2017 13:45:58
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
8861187500,-0.44776034,-0.18564208,-0.21553689,-0.84833676,-0.21828377,-0.84449428,-0.31045371,0.37583724
8863750000,-0.44824165,-0.18573298,-0.21405238,-0.84370142,-0.21566443,-0.84757692,-0.3115859,0.37445119
8866312500,-0.44714642,-0.18411574,-0.2158742,-0.84233123,-0.21711224,-0.8441115,-0.31032661,0.37396485
8868875000,-0.44685322,-0.18498623,-0.21667308,-0.84364891,-0.21857016,-0.84463406,-0.30936611,0.37595081
8871437500,-0.44753721,-0.18513684,-0.21700148,-0.84459656,-0.21774648,-0.84258664,-0.30790344,0.37545675
8874000000,-0.44648868,-0.18673681,-0.21663597,-0.84549516,-0.22045577,-0.84541708,-0.30977958,0.37627566
8876562500,-0.44788006,-0.18689407,-0.21670574,-0.84339535,-0.22189124,-0.84596103,-0.30836961,0.37646037
8879125000,-0.44717014,-0.18508083,-0.21915796,-0.84528214,-0.22117296,-0.84290534,-0.30895129,0.37725469
8881687500,-0.44779822,-0.18558531,-0.22041948,-0.8463037,-0.223122,-0.84469128,-0.30845985,0.37791657
8884250000,-0.44818455,-0.18431665,-0.22002876,-0.84396148,-0.22325325,-0.84203714,-0.30729705,0.37682426
8886812500,-0.44663775,-0.18488318,-0.22163875,-0.84355229,-0.22359239,-0.84444779,-0.30659506,0.37961686
8889375000,-0.44668174,-0.18394618,-0.22320612,-0.84537399,-0.22561356,-0.84316158,-0.3071233,0.38047019
8891937500,-0.44729614,-0.18353431,-0.22131903,-0.8466844,-0.22675,-0.84208947,-0.30605552,0.37981376
8894500000,-0.44858444,-0.18304354,-0.22275011,-0.84427589,-0.22794269,-0.84221137,-0.30551267,0.3802461
8897062500,-0.4494299,-0.18261087,-0.227332,-0.84564793,-0.22809558,-0.8421368,-0.30529031,0.38074523
8899625000,-0.44799367,-0.18074565,-0.22812504,-0.84022713,-0.22742119,-0.83975202,-0.30358544,0.37882257
8902187500,-0.44814596,-0.18271011,-0.22638087,-0.84310043,-0.22592077,-0.84257782,-0.30444434,0.37949863
8904750000,-0.44769406,-0.1810938,-0.22831483,-0.84203237,-0.22871782,-0.84042573,-0.30387795,0.38092658
8907312500,-0.44636333,-0.18115124,-0.22930004,-0.84208608,-0.22756825,-0.84002692,-0.30313596,0.38145459
8909875000,-0.44686788,-0.18127675,-0.22551927,-0.84080124,-0.22964132,-0.84024131,-0.3035872,0.38039282
8912437500,-0.44855407,-0.18105491,-0.22533613,-0.84200948,-0.23247753,-0.8419773,-0.30401763,0.38139412
8915000000,-0.44767278,-0.17972437,-0.23077217,-0.84138823,-0.23100153,-0.83814192,-0.30143869,0.38223636
8917562500,-0.44807118,-0.18066634,-0.23057887,-0.84347618,-0.22973213,-0.84108257,-0.30232948,0.38347605
8920125000,-0.4472141,-0.17951046,-0.23243405,-0.84328663,-0.23155421,-0.83693498,-0.30078074,0.38333628
8922687500,-0.44787478,-0.18061566,-0.23051907,-0.84053224,-0.2325846,-0.84130496,-0.3008866,0.3820101
8925250000,-0.44789571,-0.17933595,-0.23360221,-0.83973879,-0.23442869,-0.84000474,-0.29892448,0.38311961
8927812500,-0.44715735,-0.17953409,-0.23245344,-0.84005022,-0.23249801,-0.83985442,-0.29993668,0.38362566
8930375000,-0.44800359,-0.17925704,-0.23272495,-0.84143078,-0.23586544,-0.84174114,-0.29951832,0.38488969
8932937500,-0.44745439,-0.17927773,-0.23354582,-0.83897561,-0.23392543,-0.83920455,-0.29890725,0.38371283
8935500000,-0.44747505,-0.1784023,-0.23606092,-0.84091622,-0.23588717,-0.8407343,-0.29816473,0.38589966
8938062500,-0.44786051,-0.17819276,-0.23582701,-0.84096032,-0.23495398,-0.84004158,-0.29845399,0.38603467
8940625000,-0.44801614,-0.17841777,-0.23509645,-0.83962673,-0.23906288,-0.84240609,-0.29814044,0.38535768
8943187500,-0.447308,-0.1782005,-0.23543854,-0.83886862,-0.23864867,-0.83889854,-0.29699585,0.38529497
8945750000,-0.44863203,-0.17656423,-0.23690145,-0.84089124,-0.24043582,-0.83875471,-0.29626945,0.38491958
8948312500,-0.44863039,-0.17772919,-0.23631081,-0.84143406,-0.24147774,-0.83948404,-0.29519913,0.38622907
8950875000,-0.44774741,-0.17581923,-0.23539449,-0.83685756,-0.24046402,-0.83834678,-0.29580459,0.38504905
8953437500,-0.44672376,-0.17570281,-0.24138412,-0.83791953,-0.24115705,-0.83738488,-0.29397595,0.38720798
8956000000,-0.44556862,-0.17710523,-0.23693392,-0.83951163,-0.2390027,-0.83722484,-0.29698324,0.38596034
8958562500,-0.4469316,-0.17645475,-0.23897767,-0.83768839,-0.24173073,-0.83900952,-0.29551682,0.38711417
8961125000,-0.44777483,-0.17483045,-0.24097173,-0.83967608,-0.2421408,-0.84133625,-0.29574075,0.38638848
8963687500,-0.44711864,-0.17529754,-0.24151395,-0.83768582,-0.24277189,-0.83667088,-0.29253852,0.38703361
8966250000,-0.44821218,-0.17355053,-0.24220905,-0.8372696,-0.24669325,-0.83928496,-0.29369554,0.38861799
8968812500,-0.44622287,-0.17655195,-0.2403426,-0.84074128,-0.24381232,-0.84095335,-0.29360485,0.38963935
8971375000,-0.44625038,-0.17515522,-0.24447691,-0.84128523,-0.24524315,-0.83690101,-0.2917408,0.39047357
8973937500,-0.44855073,-0.17470336,-0.2429821,-0.83612162,-0.24634314,-0.83901,-0.29107594,0.3879841
8976500000,-0.4461461,-0.17541543,-0.24335858,-0.83629096,-0.24339969,-0.83753991,-0.29125574,0.38797668
8979062500,-0.4480494,-0.17707662,-0.24356742,-0.83934528,-0.2456207,-0.84035844,-0.29108807,0.3896538
8981625000,-0.44633293,-0.17449626,-0.24448735,-0.83560294,-0.24441083,-0.83671415,-0.28980532,0.38873556
8984187500,-0.44905877,-0.17386797,-0.24630108,-0.83855551,-0.25041264,-0.83709097,-0.28924415,0.39043233
8986750000,-0.44812381,-0.17282797,-0.24661438,-0.83602548,-0.25129339,-0.83606243,-0.28836495,0.38982126
8989312500,-0.44768313,-0.17491013,-0.24586214,-0.84057087,-0.24909377,-0.83793813,-0.28886479,0.39154878
8991875000,-0.44779724,-0.17352463,-0.24682765,-0.83945382,-0.25079674,-0.83724105,-0.28875399,0.39187336
8994437500,-0.44684392,-0.17284201,-0.24757171,-0.83573186,-0.24939469,-0.83458155,-0.28762788,0.39044154
8997000000,-0.4476887,-0.17370351,-0.24879284,-0.83830088,-0.25137952,-0.83707654,-0.28776079,0.39243639
8999562500,-0.44753927,-0.17359369,-0.24726774,-0.83801985,-0.25142974,-0.8370322,-0.28823388,0.39208627
9002125000,-0.44761187,-0.17365235,-0.25060844,-0.84018046,-0.25083068,-0.83583003,-0.28683162,0.39364293
9004687500,-0.44864863,-0.17250772,-0.25145775,-0.8382135,-0.25431293,-0.83481598,-0.28573334,0.39252481
9007250000,-0.44792408,-0.17219999,-0.25238615,-0.83340377,-0.25375167,-0.83614933,-0.28400099,0.39205837
9009812500,-0.44752589,-0.17285329,-0.2531642,-0.83535826,-0.25417027,-0.83732396,-0.2841298,0.3937563
9012375000,-0.44832948,-0.17252348,-0.25351694,-0.83803356,-0.25506732,-0.83639538,-0.28476816,0.39488012
9014937500,-0.44853547,-0.17152014,-0.25440034,-0.83415478,-0.25652647,-0.83590263,-0.28298849,0.393747
9017500000,-0.44809315,-0.17081366,-0.25258687,-0.83364975,-0.25823793,-0.83392996,-0.28370753,0.39251587
9020062500,-0.44753817,-0.17144816,-0.25627998,-0.83576995,-0.25543144,-0.83386409,-0.28279769,0.39476997
9022625000,-0.44804418,-0.17063203,-0.25746241,-0.83523053,-0.25545797,-0.83365202,-0.28260639,0.3950327
9025187500,-0.44841042,-0.16989042,-0.25776538,-0.83355492,-0.25812322,-0.83566797,-0.28250718,0.39559361
9027750000,-0.44761738,-0.16951449,-0.25941473,-0.83372068,-0.25975862,-0.83496767,-0.28184125,0.39694291
9030312500,-0.44750226,-0.16862741,-0.25789845,-0.83286703,-0.26137134,-0.83256888,-0.28109634,0.39606088
9032875000,-0.44841212,-0.16996305,-0.25847515,-0.83507615,-0.25974199,-0.8346132,-0.28153133,0.39673349
9035437500,-0.44907707,-0.17020315,-0.25813812,-0.83477914,-0.26148784,-0.83505654,-0.28065288,0.39677694
9038000000,-0.44782397,-0.16786517,-0.25933015,-0.83059025,-0.26290679,-0.8320092,-0.27945271,0.39588434
9040562500,-0.44701469,-0.16883439,-0.26196572,-0.83224624,-0.26124457,-0.83195633,-0.27883548,0.39773887
9043125000,-0.44864669,-0.16892278,-0.26040408,-0.83212143,-0.26245382,-0.83566236,-0.28000823,0.39704743
9045687500,-0.44812095,-0.16871183,-0.26138997,-0.83144766,-0.2626946,-0.8339743,-0.27877182,0.39731944
9048250000,-0.44791299,-0.16675954,-0.26329401,-0.83281374,-0.26504418,-0.83010471,-0.27833888,0.39800796
9050812500,-0.44873756,-0.16630341,-0.26236892,-0.83231127,-0.26714584,-0.82998288,-0.27796888,0.39758849
9053375000,-0.44925764,-0.16757879,-0.26270834,-0.83212566,-0.26655117,-0.83236128,-0.27784872,0.39750633
9055937500,-0.44825673,-0.16737126,-0.26109672,-0.83281702,-0.26659694,-0.83196265,-0.27854776,0.39814782
9058500000,-0.44809708,-0.16718312,-0.26512784,-0.828183,-0.26553315,-0.82955766,-0.27445197,0.39750168
9061062500,-0.44943237,-0.16786818,-0.26632848,-0.83041745,-0.26609337,-0.83321607,-0.27537903,0.39888456
9063625000,-0.44868788,-0.1649982,-0.26742515,-0.83016783,-0.27067682,-0.83138704,-0.27546048,0.40052286
9066187500,-0.44907877,-0.16642952,-0.26594591,-0.83131158,-0.26944682,-0.83164912,-0.27516466,0.3994261
9068750000,-0.44935331,-0.16678412,-0.2669602,-0.82905298,-0.26923126,-0.83067065,-0.27357876,0.39884248
9071312500,-0.44849265,-0.16559498,-0.26589561,-0.83343524,-0.27164346,-0.82954407,-0.2755619,0.40100765
9073875000,-0.44795215,-0.16672456,-0.26743558,-0.83106649,-0.26905048,-0.82971889,-0.27388319,0.40092868
9076437500,-0.44901487,-0.16630411,-0.26762524,-0.83080566,-0.27069125,-0.82916367,-0.27290836,0.40015614
9079000000,-0.44818842,-0.16472614,-0.27106461,-0.82852817,-0.27197632,-0.8273865,-0.27108294,0.40133885
9081562500,-0.44842216,-0.16552526,-0.27059457,-0.82832843,-0.27162787,-0.83021367,-0.27089146,0.40216336
9084125000,-0.44820446,-0.16468744,-0.27015251,-0.83048052,-0.27381426,-0.8279416,-0.27109283,0.40207011
9086687500,-0.44834962,-0.16492464,-0.27105871,-0.83032644,-0.27419648,-0.82939869,-0.27067071,0.40333763
9089250000,-0.44957682,-0.16428828,-0.27170548,-0.83167267,-0.27486598,-0.82985026,-0.27158815,0.40297106
9091812500,-0.44844651,-0.16340135,-0.27219573,-0.83108914,-0.27587324,-0.82667041,-0.26975325,0.40314633
9094375000,-0.44987077,-0.1647591,-0.27426657,-0.83141458,-0.27541175,-0.82743251,-0.26922354,0.40302616
9096937500,-0.44857526,-0.16416307,-0.27401176,-0.8287465,-0.27544928,-0.82698232,-0.26784739,0.40317798
9099500000,-0.44858745,-0.16495672,-0.27490333,-0.83007747,-0.27540496,-0.82779676,-0.26761121,0.40416601
9102062500,-0.44869277,-0.16364513,-0.27465221,-0.82788301,-0.27716169,-0.82885712,-0.26686358,0.40486962
9104625000,-0.44815317,-0.16306518,-0.27359325,-0.82986599,-0.2792277,-0.82689375,-0.26684976,0.40494987
9107187500,-0.44715479,-0.1636298,-0.27445814,-0.82919991,-0.27697986,-0.82600272,-0.26696292,0.40477511
9109750000,-0.44775748,-0.16394132,-0.27480859,-0.82832718,-0.27657306,-0.82546526,-0.26590082,0.40353483
9112312500,-0.4476063,-0.16335173,-0.27669105,-0.82864392,-0.27615076,-0.82442725,-0.26534039,0.40435672
9114875000,-0.44925871,-0.16348773,-0.27778861,-0.8262772,-0.27903694,-0.8297739,-0.26427615,0.40588489
9117437500,-0.44955137,-0.16360354,-0.2787461,-0.82704896,-0.28058991,-0.82926351,-0.26314592,0.40658444
9120000000,-0.44981852,-0.16535251,-0.27654153,-0.82736635,-0.27794853,-0.83307362,-0.26436564,0.40686074
9122562500,-0.44912368,-0.16315052,-0.27848446,-0.82767409,-0.28090718,-0.82861626,-0.26300889,0.4069725
9125125000,-0.45063034,-0.16205429,-0.27996549,-0.82791245,-0.28380898,-0.82834768,-0.26191768,0.40666687
9127687500,-0.44969139,-0.1640147,-0.28172064,-0.82796603,-0.28035012,-0.82872558,-0.26189139,0.40775853
9130250000,-0.45068848,-0.1627024,-0.2817924,-0.82727569,-0.28290704,-0.82930213,-0.26113898,0.40746948
9132812500,-0.44966799,-0.16077493,-0.28263214,-0.8275944,-0.28722337,-0.8263492,-0.26065412,0.40871462
9135375000,-0.44822308,-0.16298269,-0.28387868,-0.82583016,-0.28236023,-0.82558054,-0.25994161,0.40883249
9137937500,-0.44663924,-0.16411534,-0.28238678,-0.8287726,-0.27861977,-0.8251363,-0.26209033,0.4090713
9140500000,-0.44769779,-0.15890914,-0.28243619,-0.8213281,-0.28838247,-0.82174218,-0.25773388,0.40657425
9143062500,-0.44951656,-0.15936908,-0.28552055,-0.82540256,-0.28998309,-0.82400244,-0.25845015,0.40839976
9145625000,-0.44938096,-0.16169241,-0.2855587,-0.82447928,-0.28737924,-0.82662457,-0.25725681,0.40968156
9148187500,-0.44922388,-0.16061378,-0.28489009,-0.82385051,-0.28872257,-0.82692289,-0.2577647,0.41007093
9150750000,-0.44828856,-0.16102502,-0.28607279,-0.82489765,-0.28829047,-0.82561243,-0.25686714,0.41145897
9153312500,-0.44986516,-0.15951815,-0.29047707,-0.8268525,-0.29073626,-0.82566833,-0.25697559,0.41268507
9155875000,-0.44918522,-0.16096969,-0.28785461,-0.82519603,-0.28733593,-0.82612473,-0.25677031,0.41117859
9158437500,-0.4492093,-0.16037332,-0.29104117,-0.82634509,-0.29104212,-0.82502443,-0.25661713,0.41244581
9161000000,-0.44877988,-0.16060889,-0.28663769,-0.82473439,-0.29033658,-0.8252728,-0.25513905,0.41151172
9163562500,-0.44948605,-0.15987682,-0.29116279,-0.82520556,-0.29073277,-0.82603031,-0.25534678,0.41256884
9166125000,-0.44980383,-0.15814182,-0.291455,-0.82314372,-0.29344153,-0.82323277,-0.25418526,0.41128951
9168687500,-0.45041978,-0.16004984,-0.2916477,-0.82724428,-0.29401439,-0.82426089,-0.25424188,0.41193497
9171250000,-0.44901258,-0.15918724,-0.29080752,-0.82356757,-0.29408669,-0.8223719,-0.25452307,0.41191638
9173812500,-0.449305,-0.15869211,-0.29144254,-0.82253367,-0.29434967,-0.82269728,-0.25315595,0.41121566
9176375000,-0.44930309,-0.15765233,-0.29401127,-0.82402861,-0.29487106,-0.81901371,-0.25225982,0.41200101
9178937500,-0.45093003,-0.15871216,-0.29464117,-0.8262285,-0.29347137,-0.82137877,-0.25224221,0.41150185
9181500000,-0.45060059,-0.15843947,-0.29328683,-0.82038713,-0.29580516,-0.82390779,-0.25189266,0.41189796
9184062500,-0.45161238,-0.15867555,-0.29487407,-0.82600904,-0.29720941,-0.82611281,-0.25136235,0.41437411
9186625000,-0.45062956,-0.15732354,-0.29688081,-0.82322186,-0.29801005,-0.82320988,-0.24945748,0.41331378
9189187500,-0.45144466,-0.15784484,-0.29451966,-0.82394874,-0.29896125,-0.82225633,-0.25065419,0.41412896
9191750000,-0.45057639,-0.15775152,-0.29538387,-0.8233285,-0.29806522,-0.82435113,-0.25143862,0.4135727
9194312500,-0.4511283,-0.15660317,-0.29913881,-0.82287169,-0.30168155,-0.8187905,-0.24859695,0.41543323
9196875000,-0.45011979,-0.15779215,-0.29607594,-0.82120883,-0.297631,-0.82302147,-0.24913208,0.4144358
9199437500,-0.45225045,-0.15706854,-0.29785815,-0.82120967,-0.30054444,-0.82280606,-0.24887535,0.41412273
9202000000,-0.45041916,-0.15738794,-0.29943654,-0.81943405,-0.30049387,-0.82262456,-0.24751195,0.41635942
9204562500,-0.45062333,-0.15704542,-0.30144539,-0.821284,-0.29958841,-0.82095212,-0.24672568,0.4162434
9207125000,-0.45097074,-0.15538925,-0.30277693,-0.82185316,-0.30322069,-0.82070112,-0.24711245,0.41735074
9209687500,-0.4511534,-0.15667583,-0.30371216,-0.82168669,-0.30019516,-0.8206417,-0.24573895,0.41695905
9212250000,-0.45115337,-0.15475802,-0.3039034,-0.82179129,-0.30293015,-0.81955826,-0.24691945,0.41665652
9214812500,-0.4498423,-0.15546979,-0.30205625,-0.82239062,-0.30233058,-0.81873518,-0.2458965,0.41674879
9217375000,-0.45120412,-0.15695353,-0.30245793,-0.82013035,-0.30288216,-0.8195489,-0.24375951,0.41634682
9219937500,-0.45119566,-0.15431124,-0.30283648,-0.81863469,-0.30682141,-0.8210091,-0.24331199,0.41653135
9222500000,-0.45125002,-0.15474172,-0.30419409,-0.82068914,-0.30745378,-0.82061964,-0.24298516,0.41678959
9225062500,-0.45181492,-0.15669264,-0.30546841,-0.8210035,-0.30412915,-0.82065833,-0.24214508,0.41784793
9227625000,-0.45186868,-0.155055,-0.30690432,-0.82321137,-0.30590227,-0.82177323,-0.24347132,0.41880521
9230187500,-0.45231417,-0.15397151,-0.30407086,-0.82173973,-0.30811918,-0.8209151,-0.24184428,0.4177641
9232750000,-0.45146182,-0.15561096,-0.30655301,-0.81942743,-0.30722013,-0.81985933,-0.24062856,0.41844431
9235312500,-0.44958195,-0.15521997,-0.31012943,-0.81943733,-0.30859965,-0.81744921,-0.24004415,0.41878247
9237875000,-0.44951284,-0.15460999,-0.30851346,-0.81965357,-0.30869365,-0.8160311,-0.23928095,0.41893214
9240437500,-0.45043311,-0.15632257,-0.30802727,-0.82017869,-0.30843598,-0.81730247,-0.23904775,0.41942737
9243000000,-0.45103106,-0.15469503,-0.30793005,-0.81881005,-0.30966198,-0.81910068,-0.23873287,0.41983607
9245562500,-0.45073164,-0.15474549,-0.30899963,-0.81887001,-0.31005964,-0.81820607,-0.23785317,0.41904777
9248125000,-0.4495596,-0.15443137,-0.31146544,-0.81879139,-0.30985135,-0.81544602,-0.23584291,0.41889614
9250687500,-0.45084065,-0.1535203,-0.3125709,-0.81832319,-0.31020251,-0.81663269,-0.23665684,0.41977909
9253250000,-0.45071992,-0.15284245,-0.31301516,-0.81666249,-0.31276551,-0.81854337,-0.23645982,0.42116883
9255812500,-0.45040232,-0.15327944,-0.31068596,-0.81572562,-0.31510532,-0.81910318,-0.23452792,0.42129603
9258375000,-0.45117578,-0.15396625,-0.31073552,-0.81844574,-0.31413913,-0.81639165,-0.23442233,0.42053759
9260937500,-0.45025566,-0.15372327,-0.31149864,-0.81948155,-0.31487507,-0.8149116,-0.23465474,0.4192445
9263500000,-0.44977766,-0.15283129,-0.31251001,-0.81527543,-0.31331989,-0.8154071,-0.23133221,0.42030561
9266062500,-0.45168385,-0.15436713,-0.31313339,-0.81847048,-0.31576437,-0.81966603,-0.23340853,0.42174366
9268625000,-0.4520883,-0.15274197,-0.31689897,-0.81852466,-0.31837487,-0.81651574,-0.23180921,0.4223747
9271187500,-0.44988453,-0.15278186,-0.31617957,-0.8141672,-0.31515056,-0.81636751,-0.23211208,0.42228946
9273750000,-0.45153072,-0.15318325,-0.31488979,-0.81575686,-0.31750357,-0.81708622,-0.23073737,0.42164633
9276312500,-0.45047182,-0.15224715,-0.31879178,-0.81646281,-0.31805098,-0.81268364,-0.230142,0.42359814
9278875000,-0.451675,-0.15328933,-0.31705642,-0.81826925,-0.31663653,-0.81383789,-0.23019853,0.42160052
9281437500,-0.45204911,-0.15249327,-0.31827319,-0.81912398,-0.31972802,-0.81648016,-0.2313955,0.42417881
9284000000,-0.45109737,-0.15401699,-0.31675312,-0.81573522,-0.31692991,-0.81555599,-0.22865288,0.42338896
9286562500,-0.45220652,-0.15143621,-0.32145685,-0.81578624,-0.3212716,-0.81354624,-0.2280346,0.42369986
9289125000,-0.45107144,-0.15280782,-0.31848091,-0.81665468,-0.31882569,-0.81291837,-0.22896293,0.42263526
9291687500,-0.45324332,-0.15212396,-0.3223626,-0.81491643,-0.32056069,-0.81353742,-0.2272602,0.42309037
9294250000,-0.45062914,-0.15215307,-0.32127872,-0.81591076,-0.32342854,-0.81142312,-0.22717512,0.42414299
9296812500,-0.451336,-0.15191475,-0.3222923,-0.81372762,-0.32276613,-0.81186479,-0.226244,0.42505383
9299375000,-0.45288929,-0.14992708,-0.32239178,-0.81608099,-0.32546484,-0.81484801,-0.22668253,0.4242864
9301937500,-0.45194867,-0.15296794,-0.32279819,-0.8158772,-0.32152754,-0.8133707,-0.22540529,0.42491701
9304500000,-0.45201218,-0.15128288,-0.32200679,-0.81372482,-0.32320228,-0.81363171,-0.22626339,0.4248904
9307062500,-0.45087379,-0.14980239,-0.32412758,-0.81366014,-0.32594311,-0.81217295,-0.22406389,0.42499468
9309625000,-0.45303297,-0.1514761,-0.32595965,-0.81505525,-0.3246108,-0.81395668,-0.22354041,0.42549926
9312187500,-0.4539803,-0.1488332,-0.32384589,-0.81340778,-0.32905877,-0.81473839,-0.22401845,0.42596281
9314750000,-0.45014745,-0.15082912,-0.32645804,-0.81374055,-0.3269372,-0.81373304,-0.22393633,0.42540833
9317312500,-0.4498041,-0.15033472,-0.32515416,-0.81373268,-0.32497424,-0.8101173,-0.22315826,0.42561892
9319875000,-0.45132855,-0.14978208,-0.32534316,-0.81310928,-0.32791796,-0.81019086,-0.22159016,0.4259966
9322437500,-0.45283327,-0.15061389,-0.32538655,-0.8128643,-0.32983199,-0.8137151,-0.22232103,0.42555022
9325000000,-0.45209011,-0.15033016,-0.32586345,-0.81233555,-0.32895398,-0.8133446,-0.22139917,0.42498091
9327562500,-0.45056945,-0.1481818,-0.32877821,-0.81316811,-0.32883692,-0.80996734,-0.22003353,0.42541847
9330125000,-0.45309877,-0.14785604,-0.32938153,-0.81242067,-0.33027539,-0.81313175,-0.22036947,0.42811045
9332687500,-0.45212901,-0.15034783,-0.32849473,-0.81219703,-0.3293415,-0.81393188,-0.22051623,0.42484558
9335250000,-0.45166242,-0.15046123,-0.32797316,-0.81190354,-0.32972932,-0.81214219,-0.22062847,0.42402619
9337812500,-0.45190614,-0.14935428,-0.32938063,-0.81258947,-0.33149651,-0.81149292,-0.21918687,0.42588395
9340375000,-0.45143738,-0.14786668,-0.33181036,-0.81222141,-0.3316294,-0.81190103,-0.21962245,0.42593586
9342937500,-0.45252296,-0.14848611,-0.33218089,-0.81125355,-0.33667779,-0.80996734,-0.2177127,0.42718929
9345500000,-0.45248818,-0.14849694,-0.32999608,-0.81064075,-0.33372065,-0.80967712,-0.21553652,0.42615822
9348062500,-0.45142585,-0.14918876,-0.33133596,-0.81128812,-0.33432427,-0.81009775,-0.21490264,0.42857823
9350625000,-0.45110044,-0.14911525,-0.33308834,-0.81492728,-0.33553058,-0.81248343,-0.21746023,0.42628178
9353187500,-0.45102751,-0.14805695,-0.33395144,-0.81279284,-0.33544424,-0.80900401,-0.21637051,0.42661557
9355750000,-0.45106256,-0.14844528,-0.33379936,-0.80982357,-0.33599085,-0.80972487,-0.21442042,0.42775515
9358312500,-0.45220315,-0.14884904,-0.33668062,-0.80904764,-0.33810595,-0.81159562,-0.21306096,0.42937142
9360875000,-0.45203018,-0.14860326,-0.33503056,-0.81265235,-0.3376742,-0.80965489,-0.21229537,0.42862678
9363437500,-0.45188102,-0.14738606,-0.33907235,-0.80824941,-0.34004426,-0.8112582,-0.21313122,0.42924333
9366000000,-0.45303449,-0.14645189,-0.33858731,-0.80810857,-0.33766314,-0.81050646,-0.21236238,0.42829785
9368562500,-0.45312029,-0.14784759,-0.3389008,-0.80638361,-0.335904,-0.80871665,-0.21037173,0.42877901
9371125000,-0.45237747,-0.14842373,-0.34214735,-0.80713338,-0.34087539,-0.8059147,-0.20932539,0.42888707
9373687500,-0.45354667,-0.14888008,-0.3420527,-0.80894339,-0.33959794,-0.81107897,-0.20855296,0.43019482
9376250000,-0.45202839,-0.14700295,-0.33673203,-0.8086136,-0.34246337,-0.80846173,-0.20970409,0.42962274
9378812500,-0.45209578,-0.14764282,-0.34171778,-0.80851388,-0.34105924,-0.80767876,-0.2093613,0.42954698
9381375000,-0.45146987,-0.14737983,-0.34358761,-0.80923808,-0.34476039,-0.80702573,-0.20669304,0.43067235
9383937500,-0.45253006,-0.14675917,-0.34085613,-0.80759859,-0.34459886,-0.80900222,-0.20785341,0.43111253
9386500000,-0.45150936,-0.14771263,-0.3446995,-0.80732411,-0.34359398,-0.80683273,-0.20668417,0.43053907
9389062500,-0.45185614,-0.1465939,-0.34390825,-0.8083905,-0.34613246,-0.8065666,-0.20533463,0.43114856
9391625000,-0.45142359,-0.14556397,-0.34345466,-0.80657417,-0.34514558,-0.80659348,-0.20627184,0.42968625
9394187500,-0.45393658,-0.14679994,-0.34437656,-0.80592829,-0.34784889,-0.80809301,-0.20469551,0.42994502
9396750000,-0.45171997,-0.14672782,-0.34538689,-0.80839765,-0.34775275,-0.80667728,-0.203766,0.43311888
9399312500,-0.45246679,-0.14604059,-0.34559661,-0.80855894,-0.34720972,-0.80723298,-0.20333025,0.43335533
9401875000,-0.45353988,-0.14756589,-0.34626627,-0.80853128,-0.34642071,-0.80650306,-0.20356907,0.43368417
9404437500,-0.45193216,-0.14610657,-0.3471829,-0.80560511,-0.34819341,-0.80395168,-0.2027843,0.43179321
9407000000,-0.45061186,-0.14469366,-0.34733212,-0.80567837,-0.34943938,-0.80266535,-0.20214202,0.43317947
9409562500,-0.45245203,-0.14679228,-0.34732354,-0.80613339,-0.34935549,-0.80637461,-0.20097415,0.43221861
9412125000,-0.45110536,-0.14567243,-0.34816822,-0.80445606,-0.34687755,-0.80295652,-0.20111257,0.4317666
9414687500,-0.45132604,-0.14804308,-0.34550416,-0.80386776,-0.35034889,-0.80518556,-0.20045377,0.42990413
9417250000,-0.45443988,-0.14805013,-0.34750021,-0.80679357,-0.35379308,-0.80686331,-0.20028853,0.43214989
9419812500,-0.45147431,-0.14648311,-0.35063642,-0.80377179,-0.35183391,-0.80478197,-0.19940796,0.43329915
9422375000,-0.45249823,-0.14586568,-0.34939605,-0.80306244,-0.35407442,-0.80391204,-0.19744667,0.43299168
9424937500,-0.45255223,-0.14463063,-0.34919503,-0.80533832,-0.3536109,-0.80055934,-0.19797665,0.43237367
9427500000,-0.45186761,-0.14529723,-0.34995481,-0.80509186,-0.35246819,-0.80287939,-0.19796182,0.4329668
9430062500,-0.45362824,-0.14595868,-0.35012692,-0.80549628,-0.35549095,-0.80372614,-0.19705704,0.43288925
9432625000,-0.4530322,-0.14463596,-0.3537896,-0.80634922,-0.35746327,-0.80031031,-0.19765948,0.43331039
9435187500,-0.45200697,-0.1442593,-0.35532716,-0.80108243,-0.35681233,-0.80094278,-0.19745255,0.43457916
9437750000,-0.45259252,-0.14449359,-0.35132554,-0.80351734,-0.35613361,-0.80220121,-0.19602463,0.43329948
9440312500,-0.45234215,-0.14434604,-0.35419196,-0.80176306,-0.35490644,-0.80120361,-0.19585021,0.43380693
9442875000,-0.45261648,-0.14500862,-0.35476598,-0.80084062,-0.35663706,-0.80202222,-0.19533862,0.43389821
9445437500,-0.45240888,-0.14483128,-0.35713181,-0.80151689,-0.35525417,-0.80121672,-0.19516499,0.43441558
9448000000,-0.45211196,-0.14415902,-0.35948735,-0.80198801,-0.35682097,-0.80118901,-0.19413844,0.43442631
