Freq(Hz)	RL(%)
8795875000.0	83.0868336771
8798500000.0	83.1852953381
8801125000.0	83.1405714614
8803750000.0	80.4567800264
8806375000.0	85.352494646
8809000000.0	82.2043992629
8811625000.0	82.9581348592
8814250000.0	84.5546766449
8816875000.0	81.6015382261
8819500000.0	83.4630519931
8822125000.0	83.2445580898
8824750000.0	82.3581769764
8827375000.0	82.299041334
8830000000.0	82.7403149306
8832625000.0	82.2323167563
8835250000.0	83.8688435247
8837875000.0	81.6624569154
8840500000.0	80.9682562681
8843125000.0	80.5498900467
8845750000.0	82.6555378459
8848375000.0	80.7319249813
8851000000.0	82.5548660559
8853625000.0	81.7265317525
8856250000.0	81.4781095633
8858875000.0	81.1179011776
8861500000.0	81.1347588066
8864125000.0	81.0311328357
8866750000.0	80.6522078493
8869375000.0	80.3799918206
8872000000.0	78.7474083365
8874625000.0	81.5459110433
8877250000.0	78.5045901425
8879875000.0	79.2197327888
8882500000.0	79.7649362797
8885125000.0	80.068363791
8887750000.0	77.8831973137
8890375000.0	80.3761612916
8893000000.0	79.1725469872
8895625000.0	78.960419068
8898250000.0	79.2978765752
8900875000.0	77.9402669867
8903500000.0	76.6077973679
8906125000.0	79.2048571157
8908750000.0	78.5311611273
8911375000.0	79.2295026797
8914000000.0	76.3329229242
8916625000.0	78.2743296463
8919250000.0	77.234856343
8921875000.0	78.9584871715
8924500000.0	77.7987372903
8927125000.0	76.8222738955
8929750000.0	79.5028411155
8932375000.0	78.8112139059
8935000000.0	79.0296383444
8937625000.0	78.5109296693
8940250000.0	77.2868467852
8942875000.0	77.2730436339
8945500000.0	78.5965811538
8948125000.0	77.5835879232
8950750000.0	77.4234379932
8953375000.0	79.1041681792
8956000000.0	78.4728954294
8958625000.0	76.3869924726
8961250000.0	77.7693315282
8963875000.0	79.3112716704
8966500000.0	77.5663789001
8969125000.0	77.3711772288
8971750000.0	78.4651877619
8974375000.0	76.9137864401
8977000000.0	77.8693717813
8979625000.0	78.0882695007
8982250000.0	75.5366080967
8984875000.0	74.1462220844
8987500000.0	75.5584122404
8990125000.0	76.0444493074
8992750000.0	74.8821050031
8995375000.0	78.7499650508
8998000000.0	74.1783133975
9000625000.0	74.3373848655
9003250000.0	74.6979333701
9005875000.0	75.2370199724
9008500000.0	72.8836091503
9011125000.0	76.8739800951
9013750000.0	72.5040245392
9016375000.0	73.5610170861
9019000000.0	75.6286869625
9021625000.0	73.8883331744
9024250000.0	75.0508970355
9026875000.0	76.4162290317
9029500000.0	75.1532355463
9032125000.0	73.1822961217
9034750000.0	72.9742125411
9037375000.0	75.0536688163
9040000000.0	73.9819411591
9042625000.0	74.7317012449
9045250000.0	74.0183896908
9047875000.0	73.6146141999
9050500000.0	73.33708898
9053125000.0	74.0773838548
9055750000.0	74.2928514933
9058375000.0	74.2380328887
9061000000.0	75.2167223671
9063625000.0	74.8672169838
9066250000.0	74.5569781871
9068875000.0	75.0363409556
9071500000.0	74.1969567352
9074125000.0	73.8523932347
9076750000.0	74.9970580074
9079375000.0	74.9560966355
9082000000.0	75.671361468
9084625000.0	74.8013813322
9087250000.0	76.3321871933
9089875000.0	74.4844790355
9092500000.0	75.6464124472
9095125000.0	74.5449848068
9097750000.0	74.7025930176
9100375000.0	73.529088066
9103000000.0	74.932564228
9105625000.0	73.484130884
9108250000.0	75.6389434895
9110875000.0	74.2293623152
9113500000.0	73.1441332944
9116125000.0	75.2680132504
9118750000.0	75.3264321012
9121375000.0	76.7533600014
9124000000.0	73.6601977413
9126625000.0	75.2145997626
9129250000.0	74.379297719
9131875000.0	76.3446278821
9134500000.0	73.9872380611
9137125000.0	74.3349781454
9139750000.0	73.8368330367
9142375000.0	75.9008921689
9145000000.0	73.3055356439
9147625000.0	73.6750656321
9150250000.0	76.215139969
9152875000.0	73.2412551211
9155500000.0	74.4470351768
9158125000.0	74.7919068879
9160750000.0	74.9477277748
9163375000.0	77.034363353
9166000000.0	75.763925905
9168625000.0	75.532171723
9171250000.0	74.9090340257
9173875000.0	74.6201567308
9176500000.0	74.198215476
9179125000.0	75.4824182926
9181750000.0	72.6940543718
9184375000.0	74.7435862448
9187000000.0	75.9098284933
9189625000.0	75.3631913282
9192250000.0	75.2801754998
9194875000.0	75.2119579895
9197500000.0	75.2764718499
9200125000.0	73.9058357586
9202750000.0	74.8400847788
9205375000.0	74.9641948397
9208000000.0	73.027876111
9210625000.0	74.3759442722
9213250000.0	74.0946224761
9215875000.0	73.7807444736
9218500000.0	75.6671231695
9221125000.0	74.0888662601
9223750000.0	74.880347484
9226375000.0	75.8162173731
9229000000.0	75.4387043661
9231625000.0	73.3917552994
9234250000.0	73.7071143454
9236875000.0	77.0104306499
9239500000.0	74.7879497055
9242125000.0	73.7050582956
9244750000.0	76.8142095565
9247375000.0	74.3745322885
9250000000.0	75.3669260991
9252625000.0	75.8336991379
9255250000.0	75.4002047505
9257875000.0	75.3088225387
9260500000.0	74.3356261116
9263125000.0	75.2538928614
9265750000.0	74.635816641
9268375000.0	74.0548305566
9271000000.0	75.6195343484
9273625000.0	74.5179954779
9276250000.0	74.1211386318
9278875000.0	75.2824689909
9281500000.0	74.6920064129
9284125000.0	75.0411687752
9286750000.0	74.875046339
9289375000.0	76.9743369044
9292000000.0	74.2777123261
9294625000.0	72.3584528394
9297250000.0	73.5241354756
9299875000.0	74.5410260351
9302500000.0	73.2889796685
9305125000.0	73.9578865104
9307750000.0	75.1695310065
9310375000.0	76.4677532822
9313000000.0	73.7383648494
9315625000.0	73.5959462334
9318250000.0	75.7288036241
9320875000.0	76.9143185896
9323500000.0	75.2074044606
9326125000.0	75.4758067539
9328750000.0	75.2319052249
9331375000.0	74.178670419
9334000000.0	74.0945741825
9336625000.0	74.7563439721
9339250000.0	73.7835190191
9341875000.0	74.0336061125
9344500000.0	75.4977896207
9347125000.0	74.7944818654
9349750000.0	76.0617085211
9352375000.0	73.805932513
9355000000.0	74.6592718489
9357625000.0	76.1559188974
9360250000.0	75.8844937956
9362875000.0	75.0828692766
9365500000.0	74.6266405364
9368125000.0	77.04790021
9370750000.0	73.9670812355
9373375000.0	76.4560452033
9376000000.0	74.2210774431
9378625000.0	76.1117759995
9381250000.0	76.0508822837
9383875000.0	75.2697492331
9386500000.0	74.8829207764
9389125000.0	75.5219321622
9391750000.0	73.2838159248
9394375000.0	75.7062029738
9397000000.0	75.0286231709
9399625000.0	75.0828447443
9402250000.0	75.8931276672
9404875000.0	72.967229412
9407500000.0	74.3250069056
9410125000.0	75.3404226512
9412750000.0	74.6787736652
9415375000.0	75.6170478583
9418000000.0	73.7444519489
9420625000.0	75.2711652233
9423250000.0	73.7644230957
9425875000.0	73.9351996516
9428500000.0	74.5718925558
9431125000.0	74.3241431854
9433750000.0	71.7262234522
9436375000.0	73.689299236
9439000000.0	74.3226777596
9441625000.0	71.6424921595
9444250000.0	76.3884811384
9446875000.0	74.7555930713
9449500000.0	74.6338866604
9452125000.0	72.7535911304
9454750000.0	72.6295639402
9457375000.0	74.4904075895
9460000000.0	74.5031287503
9462625000.0	75.0133004538
9465250000.0	72.7218339872
9467875000.0	75.3842885559
9470500000.0	72.4259696874
9473125000.0	75.6511409926
9475750000.0	73.6745453253
9478375000.0	73.9332109827
9481000000.0	74.4189605424
9483625000.0	74.7611989199
9486250000.0	74.8527727933
9488875000.0	74.0815575698
9491500000.0	76.0727680568
9494125000.0	72.8803525863
9496750000.0	73.8212836285
9499375000.0	74.662833106
9502000000.0	72.8687143481
9504625000.0	73.2228007315
9507250000.0	73.0659055901
9509875000.0	75.3979813924
9512500000.0	76.1392026877
9515125000.0	74.8828543162
9517750000.0	71.8088305254
9520375000.0	72.4703822153
9523000000.0	73.2294272333
9525625000.0	74.7575859813
9528250000.0	73.7330281131
9530875000.0	73.8152836236
9533500000.0	73.1949452373
9536125000.0	70.1959915282
9538750000.0	72.9347970163
9541375000.0	73.2732654463
9544000000.0	72.1855466911
9546625000.0	76.9678653629
9549250000.0	71.2268076641
9551875000.0	71.7000026312
9554500000.0	73.1805513233
9557125000.0	71.3602889063
9559750000.0	72.2402534119
9562375000.0	73.5883193358
9565000000.0	72.2425384763
9567625000.0	70.9917799703
9570250000.0	71.3647960886
9572875000.0	71.4739170306
9575500000.0	69.9216551743
9578125000.0	69.4004232691
9580750000.0	70.4481501318
9583375000.0	72.1682110399
9586000000.0	72.0895744165
9588625000.0	71.4889966758
9591250000.0	69.6899653883
9593875000.0	68.6124873564
9596500000.0	70.2268927903
9599125000.0	70.7955257882
9601750000.0	69.1878235867
9604375000.0	68.4873304107
9607000000.0	69.4482776819
9609625000.0	70.5530603484
9612250000.0	70.8259379739
9614875000.0	70.3243217849
9617500000.0	72.0769608548
9620125000.0	69.0102033746
9622750000.0	72.1544648585
9625375000.0	70.0553035716
9628000000.0	68.9440251964
9630625000.0	69.8915819836
9633250000.0	66.8081808289
9635875000.0	71.406046915
9638500000.0	70.7134648875
9641125000.0	68.9301544921
9643750000.0	71.8154495952
9646375000.0	70.3714027046
9649000000.0	69.8817231165
9651625000.0	69.9005185868
9654250000.0	69.1952742426
9656875000.0	71.0529072684
9659500000.0	69.6203733543
9662125000.0	69.3915249609
9664750000.0	69.7621299185
9667375000.0	69.9862288637
9670000000.0	66.7401144255
9672625000.0	68.6677411269
9675250000.0	70.238579299
9677875000.0	68.4177368845
9680500000.0	66.8512486409
9683125000.0	68.4596451429
9685750000.0	66.8428042884
9688375000.0	68.1465287
9691000000.0	68.1116171293
9693625000.0	66.1578515428
9696250000.0	68.8061045234
9698875000.0	67.2319256178
9701500000.0	67.319391922
9704125000.0	66.6482836707
9706750000.0	66.136534314
9709375000.0	69.2288033801
9712000000.0	66.2243048465
9714625000.0	68.5883134314
9717250000.0	68.0847191416
9719875000.0	69.2512576346
9722500000.0	66.5923535052
9725125000.0	67.2094206719
9727750000.0	68.0359041964
9730375000.0	67.280709432
9733000000.0	69.7300339765
9735625000.0	68.5438116078
9738250000.0	66.9816498942
9740875000.0	66.9113289262
9743500000.0	63.8441576458
9746125000.0	68.7538313238
9748750000.0	67.1310897801
9751375000.0	68.0963944556
9754000000.0	67.8005606636
9756625000.0	67.0035381122
9759250000.0	67.7126292158
9761875000.0	65.5234547657
9764500000.0	64.9613282665
9767125000.0	67.1238025079
9769750000.0	66.6981562658
9772375000.0	65.5065818829
9775000000.0	68.3176283822
9777625000.0	67.8202080222
9780250000.0	67.8974253113
9782875000.0	67.6972089029
9785500000.0	66.0454909747
9788125000.0	66.3382002093
9790750000.0	66.59435967
9793375000.0	68.6192506718
9796000000.0	66.8324561067
9798625000.0	64.0188615618
9801250000.0	66.1647319569
9803875000.0	66.6167443443
9806500000.0	66.8723390363
9809125000.0	66.7882536438
9811750000.0	66.4051302122
9814375000.0	66.1700430626
9817000000.0	67.0856543766
9819625000.0	64.0522056121
9822250000.0	64.3043497231
9824875000.0	65.5619672296
9827500000.0	64.6925360961
9830125000.0	64.2004210859
9832750000.0	65.2075490756
9835375000.0	64.135263714
9838000000.0	64.4064527624
9840625000.0	65.0801677464
9843250000.0	64.522187423
9845875000.0	63.7620754914
9848500000.0	64.1412854633
9851125000.0	64.4209092008
9853750000.0	64.6680411194
9856375000.0	64.6979513636
9859000000.0	63.4973797567
9861625000.0	65.1659728829
9864250000.0	64.4166113116
9866875000.0	63.8381004796
9869500000.0	64.3300576754
9872125000.0	63.7683432729
9874750000.0	64.7183608373
9877375000.0	63.8583679903
9880000000.0	64.8224513321
9882625000.0	66.3610807479
9885250000.0	65.0239320788
9887875000.0	63.3078332005
9890500000.0	64.7630104553
9893125000.0	64.6945659136
9895750000.0	64.043619873
9898375000.0	64.966486399
9901000000.0	64.1857233732
9903625000.0	62.7639052197
9906250000.0	62.5121095606
9908875000.0	64.0094946888
9911500000.0	64.6956763789
9914125000.0	65.43495574
9916750000.0	64.2398077058
9919375000.0	64.6075875058
9922000000.0	63.9896024989
9924625000.0	65.6175839793
9927250000.0	65.0075604523
9929875000.0	63.8487704244
9932500000.0	63.6827463494
9935125000.0	61.2236475213
9937750000.0	64.6799690358
9940375000.0	63.5145145078
9943000000.0	63.4456991473
9945625000.0	64.6330554513
9948250000.0	62.9431736856
9950875000.0	64.5460062167
9953500000.0	64.336931419
9956125000.0	63.9320013261
9958750000.0	63.0760211586
9961375000.0	62.7723083539
9964000000.0	62.2419692137
9966625000.0	62.8620305494
9969250000.0	64.2726288925
9971875000.0	64.0802341474
9974500000.0	64.5125689902
9977125000.0	64.5163519902
9979750000.0	64.769468665
9982375000.0	62.6947957359
9985000000.0	63.4899298451
9987625000.0	64.0976116157
9990250000.0	63.1577676048
9992875000.0	62.4497332175
9995500000.0	63.4984084914
9998125000.0	62.3371191613
10000750000.0	61.3933096355
10003375000.0	63.8032586413
10006000000.0	63.8289098722
10008625000.0	62.5826521132
10011250000.0	62.0192609336
10013875000.0	62.4863192965
10016500000.0	62.5747890013
10019125000.0	61.4029703385
10021750000.0	62.9088661187
10024375000.0	63.9623023249
10027000000.0	61.7981076716
10029625000.0	63.4878931222
10032250000.0	64.280273411
10034875000.0	63.3085069595
10037500000.0	63.4183241927
10040125000.0	62.2972858547
10042750000.0	62.7973615895
10045375000.0	63.2272585545
10048000000.0	62.5396285041
10050625000.0	62.5648656671
10053250000.0	62.3894031274
10055875000.0	63.6423569333
10058500000.0	63.09203029
10061125000.0	63.021346592
10063750000.0	62.3532282987
10066375000.0	63.3962303033
10069000000.0	62.8829549861
10071625000.0	63.1637856478
10074250000.0	63.3295561274
10076875000.0	64.0622873737
10079500000.0	63.1465737083
10082125000.0	64.0310659472
10084750000.0	59.9730314217
10087375000.0	62.2578345751
10090000000.0	61.7124760615
10092625000.0	62.5683831834
10095250000.0	61.3076297474
10097875000.0	60.9299262214
10100500000.0	62.44831112
10103125000.0	60.986903957
10105750000.0	61.0535668315
10108375000.0	62.590613607
10111000000.0	61.5367925165
10113625000.0	62.5119178205
10116250000.0	61.6627263039
10118875000.0	61.1195386825
10121500000.0	60.3269179599
10124125000.0	61.1042295188
10126750000.0	61.7017669563
10129375000.0	59.2749420648
10132000000.0	60.4488621699
10134625000.0	61.525468995
10137250000.0	61.6792451397
10139875000.0	60.6313126773
10142500000.0	61.506486286
10145125000.0	60.7920785549
10147750000.0	60.3853557085
10150375000.0	61.2844170351
10153000000.0	59.998399814
10155625000.0	60.5883225305
10158250000.0	60.072912875
10160875000.0	63.1832943733
10163500000.0	60.187777208
10166125000.0	60.5364513093
10168750000.0	61.8273936786
10171375000.0	60.3968804606
10174000000.0	61.8075752886
10176625000.0	61.2375045489
10179250000.0	60.0041008134
10181875000.0	60.8441513897
10184500000.0	61.9589659058
10187125000.0	61.1359057061
10189750000.0	60.0934842308
10192375000.0	62.3596734697
10195000000.0	61.3495359776
10197625000.0	59.3615227872
10200250000.0	60.1203591475
10202875000.0	62.7047765157
10205500000.0	59.8800011862
10208125000.0	60.0222903132
10210750000.0	60.9455499599
10213375000.0	60.3655450461
10216000000.0	60.0149631889
10218625000.0	61.9072369484
10221250000.0	61.0989022921
10223875000.0	60.5847444681
10226500000.0	61.5281445544
10229125000.0	61.0860530324
10231750000.0	60.8579237222
10234375000.0	60.3900907597
10237000000.0	62.5111203899
10239625000.0	61.9951120503
10242250000.0	59.1466095762
10244875000.0	60.442699137
10247500000.0	60.8082839978
10250125000.0	59.1564706543
10252750000.0	59.8868014847
10255375000.0	60.5060539195
10258000000.0	61.0435963812
10260625000.0	59.263621307
10263250000.0	59.6375982546
10265875000.0	61.2979610784
10268500000.0	61.7099004291
10271125000.0	59.0899401618
10273750000.0	58.2583873757
10276375000.0	58.8326278009
10279000000.0	59.5448851268
10281625000.0	60.2690297073
10284250000.0	59.6226777406
10286875000.0	59.4140816832
10289500000.0	59.5819344614
10292125000.0	60.1257424801
10294750000.0	58.2289247544
10297375000.0	57.1141122722
10300000000.0	59.5727952541
10302625000.0	58.3977399295
10305250000.0	59.1530942887
10307875000.0	59.5559399566
10310500000.0	58.8373187919
10313125000.0	59.3504307148
10315750000.0	57.6083456999
10318375000.0	60.8446484598
10321000000.0	60.4042956022
10323625000.0	59.7342180004
10326250000.0	56.8806466913
10328875000.0	60.017626906
10331500000.0	59.6492179625
10334125000.0	59.8934192573
10336750000.0	57.6296926059
10339375000.0	59.301133248
10342000000.0	57.888020482
10344625000.0	60.7694320112
10347250000.0	58.4635491708
10349875000.0	58.9127672418
10352500000.0	59.0980979496
10355125000.0	59.4758172667
10357750000.0	57.4324852407
10360375000.0	61.1145213522
10363000000.0	59.9936624921
10365625000.0	58.778256788
10368250000.0	60.9366049077
10370875000.0	58.7036190956
10373500000.0	56.3632026138
10376125000.0	57.2887065011
10378750000.0	56.4041803039
10381375000.0	57.3173639512
10384000000.0	58.2866376838
10386625000.0	56.7338711554
10389250000.0	58.9883806574
10391875000.0	58.7206277345
10394500000.0	57.8984228768
10397125000.0	59.7588739881
10399750000.0	59.4776755482
10402375000.0	59.0385500995
10405000000.0	58.9330011874
10407625000.0	59.3472315054
10410250000.0	59.1656458642
10412875000.0	57.3997812829
10415500000.0	58.0803117035
10418125000.0	59.0454583825
10420750000.0	58.1456221931
10423375000.0	58.7750171464
10426000000.0	59.4904922269
10428625000.0	57.3010881973
10431250000.0	59.0007163393
10433875000.0	58.3966312724
10436500000.0	57.1480733565
10439125000.0	57.0756998745
10441750000.0	58.8061172491
10444375000.0	57.1958674763
10447000000.0	57.0220853099
10449625000.0	55.6756184442
10452250000.0	58.1409602755
10454875000.0	57.9036296364
10457500000.0	58.3643248992
10460125000.0	57.2367244603
10462750000.0	57.3358651865
10465375000.0	56.5177419006
10468000000.0	56.1447223244
10470625000.0	56.5167657955
10473250000.0	55.451381093
10475875000.0	57.2027162864
10478500000.0	54.0018002457
10481125000.0	56.7645582629
10483750000.0	55.2381897215
10486375000.0	56.8779022732
10489000000.0	56.1721127154
10491625000.0	54.6162922521
10494250000.0	55.1467153635
10496875000.0	56.0524942652
10499500000.0	54.9447416533
10502125000.0	53.3894741669
10504750000.0	54.6414018322
10507375000.0	54.5445857986
10510000000.0	54.637204102
10512625000.0	54.5301934704
10515250000.0	55.9735818037
10517875000.0	57.6973690959
10520500000.0	55.7494533214
10523125000.0	53.9836619229
10525750000.0	54.7649859026
10528375000.0	55.2700597478
10531000000.0	55.9441113223
10533625000.0	54.0092346565
10536250000.0	54.5272688601
10538875000.0	54.3190042241
10541500000.0	54.8941095471
10544125000.0	55.2363072277
10546750000.0	54.3070945766
10549375000.0	53.4190835218
10552000000.0	53.957476595
10554625000.0	54.5758113809
10557250000.0	54.4308244339
10559875000.0	54.9864097526
10562500000.0	53.8981013271
10565125000.0	55.8216393705
10567750000.0	51.3831782651
10570375000.0	49.7476702792
10573000000.0	50.3104228414
10575625000.0	50.5785366031
10578250000.0	53.4414473834
10580875000.0	53.532430445
10583500000.0	56.5625808277
10586125000.0	52.1471110661
10588750000.0	54.143431531
10591375000.0	53.4033272045
10594000000.0	53.0579540623
10596625000.0	54.3235829332
10599250000.0	51.5492615805
10601875000.0	54.5896610374
10604500000.0	52.5317038661
10607125000.0	54.1013708521
10609750000.0	52.817866958
10612375000.0	54.0157026966
10615000000.0	50.1484753777
10617625000.0	51.820556644
10620250000.0	53.738048489
10622875000.0	52.0144350845
10625500000.0	52.0850277785
10628125000.0	51.7443078947
10630750000.0	50.1461829004
10633375000.0	49.8811543148
10636000000.0	49.7459408132
10638625000.0	53.7769977384
10641250000.0	50.5124512432
10643875000.0	51.3387869025
10646500000.0	50.3427235243
10649125000.0	50.0276599125
10651750000.0	53.1318689268
10654375000.0	47.8075180217
10657000000.0	50.414975882
10659625000.0	50.1939711703
10662250000.0	49.7894814924
10664875000.0	49.9737667682
10667500000.0	48.2866701304
10670125000.0	49.1483645106
10672750000.0	48.2952122166
10675375000.0	50.6441244607
10678000000.0	52.4513325467
10680625000.0	47.2838902609
10683250000.0	51.9428064079
10685875000.0	47.5047470407
10688500000.0	50.1563594223
10691125000.0	49.7374254449
10693750000.0	50.9669434526
10696375000.0	48.7035317501
10699000000.0	51.4203302302
10701625000.0	50.1196527587
10704250000.0	49.5209734667
10706875000.0	51.1715674989
10709500000.0	50.3633767027
10712125000.0	50.3145315571
10714750000.0	49.5966597879
10717375000.0	46.5682468879
10720000000.0	51.1909082493
10722625000.0	49.4443348283
10725250000.0	49.9715193013
10727875000.0	50.3625894982
10730500000.0	51.4467852356
10733125000.0	45.2930981775
10735750000.0	48.5243455035
10738375000.0	47.3186203436
10741000000.0	48.8203900308
10743625000.0	47.5220249359
10746250000.0	46.6122885893
10748875000.0	50.0340824096
10751500000.0	47.2918034207
10754125000.0	49.9768255744
10756750000.0	47.4188614464
10759375000.0	48.7148765039
10762000000.0	48.6449310021
10764625000.0	47.1470049944
10767250000.0	51.172979448
10769875000.0	49.7589303535
10772500000.0	45.4482524357
10775125000.0	48.293479229
10777750000.0	47.2104958854
10780375000.0	45.8637892159
10783000000.0	44.0651884286
10785625000.0	45.9262470205
10788250000.0	47.7310009762
10790875000.0	45.6395384473
10793500000.0	46.1786686323
10796125000.0	44.3670622174
10798750000.0	45.4693992348
10801375000.0	45.505273156
10804000000.0	45.2375953352
10806625000.0	45.0737301354
10809250000.0	45.5577992711
10811875000.0	44.2626930195
10814500000.0	48.2268354597
10817125000.0	46.215387839
10819750000.0	46.0406936959
10822375000.0	43.5483761559
10825000000.0	45.640981474
10827625000.0	45.2472537339
10830250000.0	45.4124782252
10832875000.0	46.9020440169
10835500000.0	45.30966981
