 -83.00 -37.00  37.32
 -83.00 -36.00  37.14
 -83.00 -35.00  37.65
 -83.00 -34.00  39.41
 -83.00 -33.00  42.88
 -83.00 -32.00  48.34
 -83.00 -31.00  55.79
 -83.00 -30.00  64.84
 -83.00 -29.00  74.83
 -83.00 -28.00  84.81
 -83.00 -27.00  93.78
 -83.00 -26.00 100.77
 -83.00 -25.00 105.05
 -83.00 -24.00 106.23
 -83.00 -23.00 104.32
 -83.00 -22.00  99.73
 -83.00 -21.00  93.16
 -83.00 -20.00  85.49
 -83.00 -19.00  77.63
 -83.00 -18.00  70.34
 -83.00 -17.00  64.15
 -83.00 -16.00  59.32
 -83.00 -15.00  55.83
 -83.00 -14.00  53.48
 -83.00 -13.00  51.97
 -83.00 -12.00  51.06
 -83.00 -11.00  50.59
 -83.00 -10.00  50.61
 -83.00  -9.00  51.28
 -83.00  -8.00  52.90
 -83.00  -7.00  55.72
 -83.00  -6.00  59.89
 -83.00  -5.00  65.34
 -83.00  -4.00  71.73
 -83.00  -3.00  78.47
 -83.00  -2.00  84.79
 -83.00  -1.00  89.85
 -83.00   0.00  92.89
 -83.00   1.00  93.36
 -83.00   2.00  91.05
 -83.00   3.00  86.12
 -83.00   4.00  79.10
 -83.00   5.00  70.75
 -83.00   6.00  61.99
 -83.00   7.00  53.73
 -83.00   8.00  46.68
 -83.00   9.00  41.33
 -83.00  10.00  37.82
 -83.00  11.00  36.01
 -83.00  12.00  35.51
 -83.00  13.00  35.84
 -83.00  14.00  36.51
 -83.00  15.00  37.11
 -83.00  16.00  37.42
 -83.00  17.00  37.40
 -83.00  18.00  37.12
 -83.00  19.00  36.79
 -83.00  20.00  36.56
 -83.00  21.00  36.57
 -83.00  22.00  36.80
 -83.00  23.00  37.16
 -83.00  24.00  37.45
 -83.00  25.00  37.51
 -83.00  26.00  37.22
 -83.00  27.00  36.65
 -82.00 -37.00  37.05
 -82.00 -36.00  36.88
 -82.00 -35.00  37.43
 -82.00 -34.00  39.25
 -82.00 -33.00  42.79
 -82.00 -32.00  48.32
 -82.00 -31.00  55.79
 -82.00 -30.00  64.82
 -82.00 -29.00  74.71
 -82.00 -28.00  84.54
 -82.00 -27.00  93.32
 -82.00 -26.00 100.10
 -82.00 -25.00 104.18
 -82.00 -24.00 105.21
 -82.00 -23.00 103.23
 -82.00 -22.00  98.63
 -82.00 -21.00  92.14
 -82.00 -20.00  84.62
 -82.00 -19.00  76.93
 -82.00 -18.00  69.83
 -82.00 -17.00  63.81
 -82.00 -16.00  59.11
 -82.00 -15.00  55.71
 -82.00 -14.00  53.41
 -82.00 -13.00  51.92
 -82.00 -12.00  51.01
 -82.00 -11.00  50.56
 -82.00 -10.00  50.61
 -82.00  -9.00  51.34
 -82.00  -8.00  53.01
 -82.00  -7.00  55.87
 -82.00  -6.00  60.02
 -82.00  -5.00  65.37
 -82.00  -4.00  71.56
 -82.00  -3.00  78.00
 -82.00  -2.00  83.92
 -82.00  -1.00  88.51
 -82.00   0.00  91.06
 -82.00   1.00  91.07
 -82.00   2.00  88.40
 -82.00   3.00  83.24
 -82.00   4.00  76.15
 -82.00   5.00  67.90
 -82.00   6.00  59.41
 -82.00   7.00  51.52
 -82.00   8.00  44.92
 -82.00   9.00  40.03
 -82.00  10.00  36.94
 -82.00  11.00  35.47
 -82.00  12.00  35.22
 -82.00  13.00  35.68
 -82.00  14.00  36.39
 -82.00  15.00  36.96
 -82.00  16.00  37.21
 -82.00  17.00  37.10
 -82.00  18.00  36.77
 -82.00  19.00  36.40
 -82.00  20.00  36.18
 -82.00  21.00  36.22
 -82.00  22.00  36.49
 -82.00  23.00  36.88
 -82.00  24.00  37.20
 -82.00  25.00  37.26
 -82.00  26.00  36.96
 -82.00  27.00  36.36
