 -83.00 -37.00  15.57
 -83.00 -36.00  15.17
 -83.00 -35.00  14.90
 -83.00 -34.00  14.78
 -83.00 -33.00  14.79
 -83.00 -32.00  14.88
 -83.00 -31.00  15.02
 -83.00 -30.00  15.18
 -83.00 -29.00  15.32
 -83.00 -28.00  15.44
 -83.00 -27.00  15.54
 -83.00 -26.00  15.65
 -83.00 -25.00  15.79
 -83.00 -24.00  15.99
 -83.00 -23.00  16.27
 -83.00 -22.00  16.62
 -83.00 -21.00  17.02
 -83.00 -20.00  17.42
 -83.00 -19.00  17.78
 -83.00 -18.00  18.02
 -83.00 -17.00  18.10
 -83.00 -16.00  17.98
 -83.00 -15.00  17.66
 -83.00 -14.00  17.15
 -83.00 -13.00  16.51
 -83.00 -12.00  15.80
 -83.00 -11.00  15.08
 -83.00 -10.00  14.43
 -83.00  -9.00  13.88
 -83.00  -8.00  13.46
 -83.00  -7.00  13.16
 -83.00  -6.00  12.96
 -83.00  -5.00  12.82
 -83.00  -4.00  12.71
 -83.00  -3.00  12.58
 -83.00  -2.00  12.42
 -83.00  -1.00  12.25
 -83.00   0.00  12.07
 -83.00   1.00  11.91
 -83.00   2.00  11.80
 -83.00   3.00  11.75
 -83.00   4.00  11.79
 -83.00   5.00  11.90
 -83.00   6.00  12.07
 -83.00   7.00  12.28
 -83.00   8.00  12.51
 -83.00   9.00  12.75
 -83.00  10.00  13.00
 -83.00  11.00  13.28
 -83.00  12.00  13.59
 -83.00  13.00  13.95
 -83.00  14.00  14.38
 -83.00  15.00  14.87
 -83.00  16.00  15.39
 -83.00  17.00  15.89
 -83.00  18.00  16.34
 -83.00  19.00  16.68
 -83.00  20.00  16.87
 -83.00  21.00  16.88
 -83.00  22.00  16.72
 -83.00  23.00  16.41
 -83.00  24.00  15.98
 -83.00  25.00  15.49
 -83.00  26.00  14.98
 -83.00  27.00  14.51
 -82.00 -37.00  15.55
 -82.00 -36.00  15.15
 -82.00 -35.00  14.90
 -82.00 -34.00  14.79
 -82.00 -33.00  14.79
 -82.00 -32.00  14.88
 -82.00 -31.00  15.01
 -82.00 -30.00  15.14
 -82.00 -29.00  15.26
