 -83.00 -37.00  31.57
 -83.00 -36.00  31.28
 -83.00 -35.00  31.28
 -83.00 -34.00  31.89
 -83.00 -33.00  33.49
 -83.00 -32.00  36.35
 -83.00 -31.00  40.60
 -83.00 -30.00  46.20
 -83.00 -29.00  52.90
 -83.00 -28.00  60.22
 -83.00 -27.00  67.58
 -83.00 -26.00  74.32
 -83.00 -25.00  79.81
 -83.00 -24.00  83.58
 -83.00 -23.00  85.32
 -83.00 -22.00  85.00
 -83.00 -21.00  82.81
 -83.00 -20.00  79.13
 -83.00 -19.00  74.49
 -83.00 -18.00  69.42
 -83.00 -17.00  64.43
 -83.00 -16.00  59.90
 -83.00 -15.00  56.06
 -83.00 -14.00  52.99
 -83.00 -13.00  50.66
 -83.00 -12.00  48.96
 -83.00 -11.00  47.78
 -83.00 -10.00  47.07
 -83.00  -9.00  46.80
 -83.00  -8.00  47.03
 -83.00  -7.00  47.83
 -83.00  -6.00  49.27
 -83.00  -5.00  51.32
 -83.00  -4.00  53.85
 -83.00  -3.00  56.58
 -83.00  -2.00  59.16
 -83.00  -1.00  61.16
 -83.00   0.00  62.18
 -83.00   1.00  61.92
 -83.00   2.00  60.25
 -83.00   3.00  57.23
 -83.00   4.00  53.16
 -83.00   5.00  48.45
 -83.00   6.00  43.65
 -83.00   7.00  39.26
 -83.00   8.00  35.70
 -83.00   9.00  33.22
 -83.00  10.00  31.87
 -83.00  11.00  31.53
 -83.00  12.00  31.90
 -83.00  13.00  32.63
 -83.00  14.00  33.40
 -83.00  15.00  33.94
 -83.00  16.00  34.14
 -83.00  17.00  34.00
 -83.00  18.00  33.66
 -83.00  19.00  33.28
 -83.00  20.00  33.04
 -83.00  21.00  33.04
 -83.00  22.00  33.29
 -83.00  23.00  33.68
 -83.00  24.00  34.06
 -83.00  25.00  34.24
 -83.00  26.00  34.10
 -83.00  27.00  33.59
 -82.00 -37.00  31.25
 -82.00 -36.00  30.99
 -82.00 -35.00  31.03
 -82.00 -34.00  31.72
 -82.00 -33.00  33.39
 -82.00 -32.00  36.29
 -82.00 -31.00  40.55
 -82.00 -30.00  46.11
 -82.00 -29.00  52.69
 -82.00 -28.00  59.87
 -82.00 -27.00  67.04
 -82.00 -26.00  73.58
 -82.00 -25.00  78.88
 -82.00 -24.00  82.50
 -82.00 -23.00  84.14
 -82.00 -22.00  83.79
 -82.00 -21.00  81.62
 -82.00 -20.00  78.02
 -82.00 -19.00  73.49
 -82.00 -18.00  68.55
 -82.00 -17.00  63.69
 -82.00 -16.00  59.27
 -82.00 -15.00  55.51
 -82.00 -14.00  52.50
 -82.00 -13.00  50.21
 -82.00 -12.00  48.52
 -82.00 -11.00  47.35
 -82.00 -10.00  46.61
 -82.00  -9.00  46.31
 -82.00  -8.00  46.49
 -82.00  -7.00  47.21
 -82.00  -6.00  48.52
 -82.00  -5.00  50.40
 -82.00  -4.00  52.70
 -82.00  -3.00  55.18
 -82.00  -2.00  57.49
 -82.00  -1.00  59.22
 -82.00   0.00  60.03
 -82.00   1.00  59.62
 -82.00   2.00  57.90
 -82.00   3.00  54.94
 -82.00   4.00  51.03
 -82.00   5.00  46.58
 -82.00   6.00  42.09
 -82.00   7.00  38.04
 -82.00   8.00  34.81
 -82.00   9.00  32.62
 -82.00  10.00  31.49
 -82.00  11.00  31.28
 -82.00  12.00  31.72
 -82.00  13.00  32.46
 -82.00  14.00  33.19
 -82.00  15.00  33.69
 -82.00  16.00  33.85
 -82.00  17.00  33.70
 -82.00  18.00  33.36
 -82.00  19.00  33.01
 -82.00  20.00  32.80
 -82.00  21.00  32.83
 -82.00  22.00  33.08
 -82.00  23.00  33.46
 -82.00  24.00  33.80
 -82.00  25.00  33.93
 -82.00  26.00  33.73
 -82.00  27.00  33.20
 -81.00 -37.00  30.94
 -81.00 -36.00  30.71
 -81.00 -35.00  30.80
 -81.00 -34.00  31.53
 -81.00 -33.00  33.23
 -81.00 -32.00  36.13
 -81.00 -31.00  40.36
 -81.00 -30.00  45.83
 -81.00 -29.00  52.30
 -81.00 -28.00  59.31
 -81.00 -27.00  66.31
 -81.00 -26.00  72.68
 -81.00 -25.00  77.86
 -81.00 -24.00  81.38
 -81.00 -23.00  82.99
 -81.00 -22.00  82.66
 -81.00 -21.00  80.56
 -81.00 -20.00  77.07
 -81.00 -19.00  72.66
 -81.00 -18.00  67.85
 -81.00 -17.00  63.10
 -81.00 -16.00  58.77
 -81.00 -15.00  55.07
 -81.00 -14.00  52.10
 -81.00 -13.00  49.81
 -81.00 -12.00  48.13
 -81.00 -11.00  46.93
 -81.00 -10.00  46.17
 -81.00  -9.00  45.82
 -81.00  -8.00  45.93
 -81.00  -7.00  46.54
 -81.00  -6.00  47.71
 -81.00  -5.00  49.39
 -81.00  -4.00  51.47
 -81.00  -3.00  53.71
 -81.00  -2.00  55.78
 -81.00  -1.00  57.30
 -81.00   0.00  57.94
 -81.00   1.00  57.46
 -81.00   2.00  55.74
 -81.00   3.00  52.89
 -81.00   4.00  49.18
 -81.00   5.00  44.99
 -81.00   6.00  40.80
 -81.00   7.00  37.05
 -81.00   8.00  34.10
 -81.00   9.00  32.14
 -81.00  10.00  31.18
 -81.00  11.00  31.07
 -81.00  12.00  31.53
 -81.00  13.00  32.27
 -81.00  14.00  32.97
 -81.00  15.00  33.43
 -81.00  16.00  33.57
 -81.00  17.00  33.41
 -81.00  18.00  33.09
 -81.00  19.00  32.77
 -81.00  20.00  32.59
 -81.00  21.00  32.64
 -81.00  22.00  32.88
 -81.00  23.00  33.24
 -81.00  24.00  33.54
 -81.00  25.00  33.62
 -81.00  26.00  33.39
 -81.00  27.00  32.84
 -80.00 -37.00  30.66
 -80.00 -36.00  30.45
 -80.00 -35.00  30.57
 -80.00 -34.00  31.32
 -80.00 -33.00  33.02
 -80.00 -32.00  35.90
 -80.00 -31.00  40.06
 -80.00 -30.00  45.42
 -80.00 -29.00  51.74
 -80.00 -28.00  58.60
 -80.00 -27.00  65.44
 -80.00 -26.00  71.68
 -80.00 -25.00  76.77
 -80.00 -24.00  80.25
 -80.00 -23.00  81.88
 -80.00 -22.00  81.61
 -80.00 -21.00  79.62
 -80.00 -20.00  76.26
 -80.00 -19.00  71.99
 -80.00 -18.00  67.29
 -80.00 -17.00  62.64
 -80.00 -16.00  58.37
 -80.00 -15.00  54.72
 -80.00 -14.00  51.76
 -80.00 -13.00  49.47
 -80.00 -12.00  47.77
 -80.00 -11.00  46.55
 -80.00 -10.00  45.74
 -80.00  -9.00  45.34
 -80.00  -8.00  45.35
 -80.00  -7.00  45.85
