 -83.00 -37.00  71.05
 -83.00 -36.00  72.46
 -83.00 -35.00  73.57
 -83.00 -34.00  74.47
 -83.00 -33.00  75.28
 -83.00 -32.00  76.12
 -83.00 -31.00  77.07
 -83.00 -30.00  78.15
 -83.00 -29.00  79.33
 -83.00 -28.00  80.57
 -83.00 -27.00  81.78
 -83.00 -26.00  82.89
 -83.00 -25.00  83.87
 -83.00 -24.00  84.70
 -83.00 -23.00  85.40
 -83.00 -22.00  85.97
 -83.00 -21.00  86.43
 -83.00 -20.00  86.79
 -83.00 -19.00  87.02
 -83.00 -18.00  87.09
 -83.00 -17.00  87.00
 -83.00 -16.00  86.76
 -83.00 -15.00  86.43
 -83.00 -14.00  86.12
 -83.00 -13.00  85.98
 -83.00 -12.00  86.18
 -83.00 -11.00  86.86
 -83.00 -10.00  88.08
 -83.00  -9.00  89.84
 -83.00  -8.00  92.01
 -83.00  -7.00  94.36
 -83.00  -6.00  96.61
 -83.00  -5.00  98.46
 -83.00  -4.00  99.64
 -83.00  -3.00  99.99
 -83.00  -2.00  99.44
 -83.00  -1.00  98.08
 -83.00   0.00  96.08
 -83.00   1.00  93.68
 -83.00   2.00  91.16
 -83.00   3.00  88.73
 -83.00   4.00  86.55
 -83.00   5.00  84.66
 -83.00   6.00  83.02
 -83.00   7.00  81.54
 -83.00   8.00  80.08
 -83.00   9.00  78.55
 -83.00  10.00  76.89
 -83.00  11.00  75.10
 -83.00  12.00  73.27
 -83.00  13.00  71.50
 -83.00  14.00  69.91
 -83.00  15.00  68.61
 -83.00  16.00  67.64
 -83.00  17.00  66.99
 -83.00  18.00  66.61
 -83.00  19.00  66.42
 -83.00  20.00  66.34
 -83.00  21.00  66.31
 -83.00  22.00  66.34
 -83.00  23.00  66.47
 -83.00  24.00  66.77
 -83.00  25.00  67.33
 -83.00  26.00  68.20
 -83.00  27.00  69.40
 -82.00 -37.00  71.48
 -82.00 -36.00  72.87
 -82.00 -35.00  73.96
 -82.00 -34.00  74.86
 -82.00 -33.00  75.70
 -82.00 -32.00  76.57
 -82.00 -31.00  77.57
 -82.00 -30.00  78.70
 -82.00 -29.00  79.94
 -82.00 -28.00  81.22
 -82.00 -27.00  82.47
 -82.00 -26.00  83.60
 -82.00 -25.00  84.59
