 -83.00 -37.00  37.69
 -83.00 -36.00  37.88
 -83.00 -35.00  38.16
 -83.00 -34.00  38.54
 -83.00 -33.00  39.00
 -83.00 -32.00  39.55
 -83.00 -31.00  40.14
 -83.00 -30.00  40.76
 -83.00 -29.00  41.38
 -83.00 -28.00  42.00
 -83.00 -27.00  42.63
 -83.00 -26.00  43.26
 -83.00 -25.00  43.93
 -83.00 -24.00  44.65
 -83.00 -23.00  45.44
 -83.00 -22.00  46.29
 -83.00 -21.00  47.17
 -83.00 -20.00  48.04
 -83.00 -19.00  48.83
 -83.00 -18.00  49.48
 -83.00 -17.00  49.95
 -83.00 -16.00  50.20
 -83.00 -15.00  50.24
 -83.00 -14.00  50.08
 -83.00 -13.00  49.79
 -83.00 -12.00  49.42
 -83.00 -11.00  49.04
 -83.00 -10.00  48.69
 -83.00  -9.00  48.38
 -83.00  -8.00  48.10
 -83.00  -7.00  47.83
 -83.00  -6.00  47.52
 -83.00  -5.00  47.11
 -83.00  -4.00  46.59
 -83.00  -3.00  45.96
 -83.00  -2.00  45.22
 -83.00  -1.00  44.44
 -83.00   0.00  43.66
 -83.00   1.00  42.95
 -83.00   2.00  42.34
 -83.00   3.00  41.84
 -83.00   4.00  41.42
 -83.00   5.00  41.04
 -83.00   6.00  40.64
 -83.00   7.00  40.17
 -83.00   8.00  39.60
 -83.00   9.00  38.95
 -83.00  10.00  38.25
 -83.00  11.00  37.58
 -83.00  12.00  37.04
 -83.00  13.00  36.69
 -83.00  14.00  36.60
 -83.00  15.00  36.77
 -83.00  16.00  37.16
 -83.00  17.00  37.69
 -83.00  18.00  38.23
 -83.00  19.00  38.67
 -83.00  20.00  38.91
 -83.00  21.00  38.89
 -83.00  22.00  38.62
 -83.00  23.00  38.15
 -83.00  24.00  37.57
 -83.00  25.00  36.99
 -83.00  26.00  36.55
 -83.00  27.00  36.31
 -82.00 -37.00  38.01
 -82.00 -36.00  38.23
 -82.00 -35.00  38.53
 -82.00 -34.00  38.93
 -82.00 -33.00  39.42
 -82.00 -32.00  39.98
 -82.00 -31.00  40.59
 -82.00 -30.00  41.22
 -82.00 -29.00  41.86
 -82.00 -28.00  42.50
 -82.00 -27.00  43.13
 -82.00 -26.00  43.79
 -82.00 -25.00  44.48
 -82.00 -24.00  45.23
 -82.00 -23.00  46.04
 -82.00 -22.00  46.91
 -82.00 -21.00  47.81
 -82.00 -20.00  48.68
 -82.00 -19.00  49.47
 -82.00 -18.00  50.12
 -82.00 -17.00  50.58
 -82.00 -16.00  50.81
 -82.00 -15.00  50.84
 -82.00 -14.00  50.68
 -82.00 -13.00  50.39
 -82.00 -12.00  50.03
 -82.00 -11.00  49.67
 -82.00 -10.00  49.34
 -82.00  -9.00  49.05
 -82.00  -8.00  48.80
 -82.00  -7.00  48.53
 -82.00  -6.00  48.21
 -82.00  -5.00  47.79
 -82.00  -4.00  47.25
 -82.00  -3.00  46.58
 -82.00  -2.00  45.81
 -82.00  -1.00  45.01
 -82.00   0.00  44.21
 -82.00   1.00  43.50
 -82.00   2.00  42.89
 -82.00   3.00  42.39
 -82.00   4.00  41.98
 -82.00   5.00  41.60
 -82.00   6.00  41.19
 -82.00   7.00  40.71
 -82.00   8.00  40.13
 -82.00   9.00  39.47
 -82.00  10.00  38.76
 -82.00  11.00  38.09
 -82.00  12.00  37.55
 -82.00  13.00  37.23
 -82.00  14.00  37.16
 -82.00  15.00  37.37
 -82.00  16.00  37.79
 -82.00  17.00  38.33
 -82.00  18.00  38.88
 -82.00  19.00  39.32
 -82.00  20.00  39.54
 -82.00  21.00  39.50
 -82.00  22.00  39.20
 -82.00  23.00  38.71
 -82.00  24.00  38.11
 -82.00  25.00  37.55
 -82.00  26.00  37.12
 -82.00  27.00  36.92
 -81.00 -37.00  38.34
 -81.00 -36.00  38.57
 -81.00 -35.00  38.90
 -81.00 -34.00  39.32
 -81.00 -33.00  39.83
 -81.00 -32.00  40.40
 -81.00 -31.00  41.03
 -81.00 -30.00  41.67
 -81.00 -29.00  42.33
 -81.00 -28.00  42.98
 -81.00 -27.00  43.64
 -81.00 -26.00  44.31
 -81.00 -25.00  45.02
 -81.00 -24.00  45.79
 -81.00 -23.00  46.63
 -81.00 -22.00  47.52
 -81.00 -21.00  48.43
 -81.00 -20.00  49.31
 -81.00 -19.00  50.10
 -81.00 -18.00  50.74
 -81.00 -17.00  51.19
 -81.00 -16.00  51.42
 -81.00 -15.00  51.44
