 -83.00 -37.00  41.73
 -83.00 -36.00  43.73
 -83.00 -35.00  47.36
 -83.00 -34.00  52.76
 -83.00 -33.00  59.87
 -83.00 -32.00  68.36
 -83.00 -31.00  77.66
 -83.00 -30.00  86.98
 -83.00 -29.00  95.45
 -83.00 -28.00 102.19
 -83.00 -27.00 106.50
 -83.00 -26.00 107.92
 -83.00 -25.00 106.34
 -83.00 -24.00 102.02
 -83.00 -23.00  95.52
 -83.00 -22.00  87.66
 -83.00 -21.00  79.35
 -83.00 -20.00  71.44
 -83.00 -19.00  64.63
 -83.00 -18.00  59.33
 -83.00 -17.00  55.66
 -83.00 -16.00  53.44
 -83.00 -15.00  52.32
 -83.00 -14.00  51.85
 -83.00 -13.00  51.61
 -83.00 -12.00  51.35
 -83.00 -11.00  50.99
 -83.00 -10.00  50.72
 -83.00  -9.00  50.88
 -83.00  -8.00  51.89
 -83.00  -7.00  54.19
 -83.00  -6.00  58.05
 -83.00  -5.00  63.52
 -83.00  -4.00  70.38
 -83.00  -3.00  78.12
 -83.00  -2.00  86.03
 -83.00  -1.00  93.28
 -83.00   0.00  99.05
 -83.00   1.00 102.64
 -83.00   2.00 103.61
 -83.00   3.00 101.80
 -83.00   4.00  97.38
 -83.00   5.00  90.78
 -83.00   6.00  82.66
 -83.00   7.00  73.81
 -83.00   8.00  64.99
 -83.00   9.00  56.89
 -83.00  10.00  50.04
 -83.00  11.00  44.76
 -83.00  12.00  41.16
 -83.00  13.00  39.15
 -83.00  14.00  38.52
 -83.00  15.00  38.92
 -83.00  16.00  40.00
 -83.00  17.00  41.37
 -83.00  18.00  42.73
 -83.00  19.00  43.79
 -83.00  20.00  44.39
 -83.00  21.00  44.42
 -83.00  22.00  43.88
 -83.00  23.00  42.86
 -83.00  24.00  41.53
 -83.00  25.00  40.15
 -83.00  26.00  39.06
 -83.00  27.00  38.61
 -82.00 -37.00  41.74
 -82.00 -36.00  43.89
 -82.00 -35.00  47.69
 -82.00 -34.00  53.29
 -82.00 -33.00  60.59
 -82.00 -32.00  69.26
 -82.00 -31.00  78.67
 -82.00 -30.00  88.05
 -82.00 -29.00  96.48
 -82.00 -28.00 103.11
 -82.00 -27.00 107.21
 -82.00 -26.00 108.36
 -82.00 -25.00 106.47
 -82.00 -24.00 101.83
 -82.00 -23.00  95.06
 -82.00 -22.00  86.98
 -82.00 -21.00  78.52
 -82.00 -20.00  70.55
 -82.00 -19.00  63.74
 -82.00 -18.00  58.50
 -82.00 -17.00  54.90
 -82.00 -16.00  52.76
 -82.00 -15.00  51.70
 -82.00 -14.00  51.25
 -82.00 -13.00  51.01
 -82.00 -12.00  50.74
 -82.00 -11.00  50.39
 -82.00 -10.00  50.16
 -82.00  -9.00  50.42
 -82.00  -8.00  51.62
 -82.00  -7.00  54.18
 -82.00  -6.00  58.36
 -82.00  -5.00  64.18
 -82.00  -4.00  71.37
 -82.00  -3.00  79.39
 -82.00  -2.00  87.48
 -82.00  -1.00  94.78
 -82.00   0.00 100.46
 -82.00   1.00 103.82
 -82.00   2.00 104.45
 -82.00   3.00 102.23
 -82.00   4.00  97.37
 -82.00   5.00  90.37
 -82.00   6.00  81.94
 -82.00   7.00  72.86
 -82.00   8.00  63.95
 -82.00   9.00  55.87
 -82.00  10.00  49.14
 -82.00  11.00  44.04
 -82.00  12.00  40.65
 -82.00  13.00  38.84
 -82.00  14.00  38.36
 -82.00  15.00  38.86
 -82.00  16.00  39.97
 -82.00  17.00  41.32
 -82.00  18.00  42.61
 -82.00  19.00  43.59
 -82.00  20.00  44.11
 -82.00  21.00  44.07
 -82.00  22.00  43.49
 -82.00  23.00  42.46
 -82.00  24.00  41.15
 -82.00  25.00  39.81
 -82.00  26.00  38.78
 -82.00  27.00  38.43
 -81.00 -37.00  41.73
 -81.00 -36.00  43.97
 -81.00 -35.00  47.89
 -81.00 -34.00  53.63
 -81.00 -33.00  61.07
 -81.00 -32.00  69.86
 -81.00 -31.00  79.38
 -81.00 -30.00  88.82
 -81.00 -29.00  97.26
 -81.00 -28.00 103.83
 -81.00 -27.00 107.81
 -81.00 -26.00 108.79
 -81.00 -25.00 106.69
 -81.00 -24.00 101.83
 -81.00 -23.00  94.84
 -81.00 -22.00  86.58
 -81.00 -21.00  77.99
 -81.00 -20.00  69.94
 -81.00 -19.00  63.11
 -81.00 -18.00  57.87
 -81.00 -17.00  54.31
 -81.00 -16.00  52.20
 -81.00 -15.00  51.17
 -81.00 -14.00  50.73
 -81.00 -13.00  50.49
 -81.00 -12.00  50.20
 -81.00 -11.00  49.86
 -81.00 -10.00  49.67
 -81.00  -9.00  50.03
 -81.00  -8.00  51.39
 -81.00  -7.00  54.18
 -81.00  -6.00  58.63
 -81.00  -5.00  64.76
 -81.00  -4.00  72.24
 -81.00  -3.00  80.51
 -81.00  -2.00  88.76
 -81.00  -1.00  96.11
 -81.00   0.00 101.71
 -81.00   1.00 104.89
 -81.00   2.00 105.22
 -81.00   3.00 102.65
 -81.00   4.00  97.42
 -81.00   5.00  90.08
 -81.00   6.00  81.36
 -81.00   7.00  72.10
 -81.00   8.00  63.11
 -81.00   9.00  55.05
 -81.00  10.00  48.42
 -81.00  11.00  43.47
 -81.00  12.00  40.25
 -81.00  13.00  38.60
 -81.00  14.00  38.23
 -81.00  15.00  38.80
 -81.00  16.00  39.92
 -81.00  17.00  41.23
 -81.00  18.00  42.46
 -81.00  19.00  43.37
 -81.00  20.00  43.82
 -81.00  21.00  43.74
 -81.00  22.00  43.14
 -81.00  23.00  42.11
 -81.00  24.00  40.83
 -81.00  25.00  39.54
 -81.00  26.00  38.57
 -81.00  27.00  38.27
 -80.00 -37.00  41.68
 -80.00 -36.00  43.98
 -80.00 -35.00  47.97
 -80.00 -34.00  53.79
 -80.00 -33.00  61.32
 -80.00 -32.00  70.21
 -80.00 -31.00  79.82
 -80.00 -30.00  89.33
 -80.00 -29.00  97.81
 -80.00 -28.00 104.38
 -80.00 -27.00 108.33
 -80.00 -26.00 109.22
 -80.00 -25.00 107.00
 -80.00 -24.00 102.00
 -80.00 -23.00  94.85
 -80.00 -22.00  86.45
 -80.00 -21.00  77.73
 -80.00 -20.00  69.59
 -80.00 -19.00  62.70
 -80.00 -18.00  57.43
 -80.00 -17.00  53.86
 -80.00 -16.00  51.76
 -80.00 -15.00  50.72
 -80.00 -14.00  50.28
 -80.00 -13.00  50.03
 -80.00 -12.00  49.74
 -80.00 -11.00  49.41
 -80.00 -10.00  49.26
 -80.00  -9.00  49.70
 -80.00  -8.00  51.20
 -80.00  -7.00  54.17
 -80.00  -6.00  58.86
 -80.00  -5.00  65.24
 -80.00  -4.00  72.97
